,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
個人,新規,15518,ブルーミング,blooming,新発田市中曽根町3-7-25,0254-22-6920,神田　泉,,,,,,,⑦ 野菜果物販売業,,,,0,0,,2022年07月07日,,,,,,,,,新発田保健所,blooming,0254,0254-22-6920,,,,新発田市中曽根町3-7-25,新潟県新発田市中曽根町３－７－２５,,86652,新潟県,新発田市,中曽根町３,2022/07/07,,,,,,神田　泉,,,,,,,,,,新規,野菜果物販売業,,ブルーミング,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,ｂｌｏｏｍｉｎｇ,ｂｌｏｏｍｉｎｇ,,,3,,,,,
法人,新規,15517,,てらまちゴーゴー,新発田市諏訪町2-3-27県内一円,,,株式会社　Ｓ・Ｂ・Ｓ,代表取締役　井畑　洋一,新潟県新発田市藤塚浜1133,0254-24-8137,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月07日,,,,,,,,,新発田保健所,てらまちゴーゴー,0254,,,,,新発田市諏訪町2-3-27県内一円,新潟県新発田市諏訪町２－３－２７,県内一円,86618,新潟県,新発田市,諏訪町２,2022/07/07,,,,,株式会社　Ｓ・Ｂ・Ｓ,代表取締役　井畑　洋一,0254-24-8137,新潟県新発田市藤塚浜1133,新潟県新発田市藤塚浜１１３３,,86798,新潟県,新発田市,藤塚浜,,新規,食料品販売業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,てらまちゴーゴー,てらまちゴゴ,株式会社Ｓ・Ｂ・Ｓ,,2,,,,,
個人,新規,15518,ブルーミング,blooming,新発田市中曽根町3-7-25,0254-22-6920,神田　泉,,,,,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月07日,,,,,,,,,新発田保健所,blooming,0254,0254-22-6920,,,,新発田市中曽根町3-7-25,新潟県新発田市中曽根町３－７－２５,,86652,新潟県,新発田市,中曽根町３,2022/07/07,,,,,,神田　泉,,,,,,,,,,新規,食料品販売業,,ブルーミング,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ｂｌｏｏｍｉｎｇ,ｂｌｏｏｍｉｎｇ,,,3,,,,,
法人,新規,15515,,道の駅　あがの,阿賀野市窪川原553-2,0250-25-7011,,株式会社　あがの,代表取締役　丸山　正孝,新潟県阿賀野市下黒瀬1366,0250-25-7011,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月08日,,,,,,,,,新発田保健所,道の駅　あがの,0250,0250-25-7011,,,,阿賀野市窪川原553-2,新潟県阿賀野市窪川原５５３－２,,89441,新潟県,阿賀野市,窪川原,2022/07/08,,,,,株式会社　あがの,代表取締役　丸山　正孝,0250-25-7011,新潟県阿賀野市下黒瀬1366,新潟県阿賀野市下黒瀬１３６６,,89472,新潟県,阿賀野市,下黒瀬,,新規,食料品販売業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,道の駅　あがの,道の駅あがの,株式会社あがの,,1,,,,,
個人,新規,15520,,Ｓｉｇｎ,阿賀野市安野町11-7,,金　修燁,,,,,,,⑰ 農産保存食料品製造・加工業,,,,0,0,,2022年07月08日,,,,,,,,,新発田保健所,Ｓｉｇｎ,0250,,,,,阿賀野市安野町11-7,新潟県阿賀野市安野町１１－７,,89378,新潟県,阿賀野市,安野町,2022/07/08,,,,,,金　修燁,,,,,,,,,,新規,農産保存食料品製造・加工業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,製造業,食料品製造業,野菜缶詰・果実缶詰・農産保存食料品製造業,,,,,,,,Ｓｉｇｎ,Ｓｉｇｎ,,,1,,,,,
個人,新規,15530,,ファミリーマート新発田住吉店,新発田市住吉町4-1-15,0254-21-3101,前島　加代子,,,,,,,⑩ コンビニエンスストア,,,,0,0,,2022年07月19日,,,,,,,,,新発田保健所,ファミリーマート新発田住吉店,0254,0254-21-3101,,,,新発田市住吉町4-1-15,新潟県新発田市住吉町４－１－１５,,86615,新潟県,新発田市,住吉町４,2022/07/19,,,,,,前島　加代子,,,,,,,,,,新規,コンビニエンスストア,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート新発田住吉店,ファミリマト新発田住吉店,,ファミリーマート,2,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
個人,新規,15528,,五十公野コミニティーセンター,新発田市五十公野4930-1,,小島　正利,,,,,,,⑰ 農産保存食料品製造・加工業,,,,0,0,,2022年07月19日,,,,,,,,,新発田保健所,五十公野コミニティーセンター,0254,,,,,新発田市五十公野4930-1,新潟県新発田市五十公野４９３０－１,,86534,新潟県,新発田市,五十公野,2022/07/19,,,,,,小島　正利,,,,,,,,,,新規,農産保存食料品製造・加工業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,製造業,食料品製造業,野菜缶詰・果実缶詰・農産保存食料品製造業,,,,,,,,五十公野コミニティーセンター,五十公野コミニティセンタ,,,1,,,,,
法人,新規,15527,,白豚　小里店,阿賀野市小里6-1,070-9024-2985,,株式会社　白豚,代表取締役　庄司　強,新潟県新潟市東区上木戸1-3-14,025-369-4849,,,⑱ 調味料製造・加工業,,,,0,0,,2022年07月19日,,,,,,,,,新発田保健所,白豚　小里店,0250,070-9024-2985,,,,阿賀野市小里6-1,新潟県阿賀野市小里６－１,,89398,新潟県,阿賀野市,小里,2022/07/19,,,,,株式会社　白豚,代表取締役　庄司　強,025-369-4849,新潟県新潟市東区上木戸1-3-14,新潟県新潟市東区上木戸１－３－１４,,83347,新潟県,新潟市東区,上木戸１,,新規,調味料製造・加工業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,製造業,食料品製造業,調味料製造業,,,,,,,,白豚　小里店,白豚小里店,株式会社白豚,,2,,,,,
個人,新規,15531,,河内商店,新発田市三日市476-24,080-3512-1348,河内　スミエ,,,,,,,㉔ その他の食料品製造・加工業,,,,0,0,,2022年07月19日,,,,,,,,,新発田保健所,河内商店,0254,080-3512-1348,,,,新発田市三日市476-24,新潟県新発田市三日市４７６－２４,,86692,新潟県,新発田市,三日市,2022/07/19,,,,,,河内　スミエ,,,,,,,,,,新規,その他の食料品製造・加工業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,製造業,食料品製造業,その他の食料品製造業,,,,,,,,河内商店,河内商店,,,1,,,,,
法人,新規,15532,,道の駅　あがの　パルシステム,阿賀野市窪川原553-2,0250-25-7011,,生活協同組合　パルシステム新潟ときめき,代表理事　瀬野　悦子,新潟県新潟市西区山田303-8,025-20-7044,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月21日,,,,,,,,,新発田保健所,道の駅　あがの　パルシステム,0250,0250-25-7011,,,,阿賀野市窪川原553-2,新潟県阿賀野市窪川原５５３－２,,89441,新潟県,阿賀野市,窪川原,2022/07/21,,,,,生活協同組合　パルシステム新潟ときめき,代表理事　瀬野　悦子,025-20-7044,新潟県新潟市西区山田303-8,新潟県新潟市西区山田３０３－８,,84863,新潟県,新潟市西区,山田,,新規,食料品販売業,,,,152_新潟県_新発田保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,道の駅　あがの　パルシステム,道の駅あがのパルシステム,生活協同組合　パルシステム新潟ときめき,,1,,,,,
