,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,齋藤雅一,東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,3,301,菓子製造業,2237,2022/7/21,2022/7/21,,置賜保健所,株式会社セゾンファクトリー,0238,0238-56-2244,,,,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社セゾンファクトリー,齋藤雅一,0238-56-2244,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,2237,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社セゾンファクトリー,株式会社セゾンファクトリ,株式会社セゾンファクトリー,,4,,,,,
東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,齋藤雅一,東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,19,1901,清涼飲料水製造業,2238,2022/7/21,2022/7/21,,置賜保健所,株式会社セゾンファクトリー,0238,0238-56-2244,,,,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社セゾンファクトリー,齋藤雅一,0238-56-2244,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,2238,,清涼飲料水製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,飲料・たばこ・飼料製造業,,,,,,,,,株式会社セゾンファクトリー,株式会社セゾンファクトリ,株式会社セゾンファクトリー,,4,,,,,
東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,齋藤雅一,東置賜郡高畠町大字元和田1566,0238562244,株式会社セゾンファクトリー,33,3301,密封包装食品製造業,2239,2022/7/21,2022/7/21,,置賜保健所,株式会社セゾンファクトリー,0238,0238-56-2244,,,,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社セゾンファクトリー,齋藤雅一,0238-56-2244,東置賜郡高畠町大字元和田1566,山形県東置賜郡高畠町元和田１５６６,,48643,山形県,東置賜郡高畠町,元和田,2239,,密封包装食品製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社セゾンファクトリー,株式会社セゾンファクトリ,株式会社セゾンファクトリー,,4,,,,,
宇都宮市大寛二丁目1-26,028-613-2188,株式会社たかはた果樹園,村山薫,東置賜郡高畠町大字元和田2771,0238-56-3331,株式会社たかはた果樹園,3,301,菓子製造業,2240,2022/7/21,2022/7/21,,置賜保健所,株式会社たかはた果樹園,0238,0238-56-3331,,,,東置賜郡高畠町大字元和田2771,山形県東置賜郡高畠町元和田２７７１,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社たかはた果樹園,村山薫,028-613-2188,宇都宮市大寛二丁目1-26,栃木県宇都宮市大寛２丁目１－２６,,57527,栃木県,宇都宮市,大寛２,2240,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社たかはた果樹園,株式会社たかはた果樹園,株式会社たかはた果樹園,,3,,,,,
宇都宮市大寛二丁目1-26,028-613-2188,株式会社たかはた果樹園,村山薫,東置賜郡高畠町大字元和田2771,0238-56-3331,株式会社たかはた果樹園,33,3301,密封包装食品製造業,2241,2022/7/21,2022/7/21,,置賜保健所,株式会社たかはた果樹園,0238,0238-56-3331,,,,東置賜郡高畠町大字元和田2771,山形県東置賜郡高畠町元和田２７７１,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社たかはた果樹園,村山薫,028-613-2188,宇都宮市大寛二丁目1-26,栃木県宇都宮市大寛２丁目１－２６,,57527,栃木県,宇都宮市,大寛２,2241,,密封包装食品製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社たかはた果樹園,株式会社たかはた果樹園,株式会社たかはた果樹園,,3,,,,,
宇都宮市大寛二丁目1-26,028-613-2188,株式会社たかはた果樹園,村山薫,東置賜郡高畠町大字元和田2771,0238-56-3331,株式会社たかはた果樹園,19,1901,清涼飲料水製造業,2242,2022/7/21,2022/7/21,,置賜保健所,株式会社たかはた果樹園,0238,0238-56-3331,,,,東置賜郡高畠町大字元和田2771,山形県東置賜郡高畠町元和田２７７１,,48643,山形県,東置賜郡高畠町,元和田,,2022/07/21,2022/07/21,,,株式会社たかはた果樹園,村山薫,028-613-2188,宇都宮市大寛二丁目1-26,栃木県宇都宮市大寛２丁目１－２６,,57527,栃木県,宇都宮市,大寛２,2242,,清涼飲料水製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,飲料・たばこ・飼料製造業,,,,,,,,,株式会社たかはた果樹園,株式会社たかはた果樹園,株式会社たかはた果樹園,,3,,,,,
東置賜郡高畠町高畠町大字夏茂1522,0238573130,株式会社コンタクトフーズ,伊東浩志,東置賜郡高畠町大字夏茂1522,0238573130,株式会社　コンタクトフーズ,32,3201,そうざい製造業,2243,2022/7/21,2022/7/21,,置賜保健所,株式会社　コンタクトフーズ,0238,0238-57-3130,,,,東置賜郡高畠町大字夏茂1522,山形県東置賜郡高畠町夏茂１５２２,,48635,山形県,東置賜郡高畠町,夏茂,,2022/07/21,2022/07/21,,,株式会社コンタクトフーズ,伊東浩志,0238-57-3130,東置賜郡高畠町高畠町大字夏茂1522,山形県東置賜郡高畠町高畠町夏茂１５２２,,48629,山形県,東置賜郡高畠町,高畠,2243,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社コンタクトフーズ,株式会社コンタクトフズ,株式会社コンタクトフーズ,,1,,,,,
,,郡司周一,,東置賜郡川西町他山形県内一円,,フードキッチン点心,1,119,飲食店営業（自動車）,2244,2022/7/22,2022/7/22,,置賜保健所,フードキッチン点心,0238,,,,,東置賜郡川西町他山形県内一円,山形県東置賜郡川西町他山形県内一円,,48585,山形県,東置賜郡川西町,,,2022/07/22,2022/07/22,,,,,,,,,,,,,2244,,飲食店営業,自動車,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,フードキッチン点心,フドキッチン点心,,,1,,,,,
山形市風間字横堰１３５３－４,023-686-2222,エイムカイワ株式会社,海和浩運,米沢市花沢３３５６－５,,マツキドライビングスクール 米沢松岬校 食堂,1,101,飲食店営業（一般食堂・レストラン）,2246,2022/7/27,2022/7/27,,置賜保健所,マツキドライビングスクール 米沢松岬校 食堂,0238,,,,,米沢市花沢３３５６－５,山形県米沢市花沢３３５６－５,,46862,山形県,米沢市,花沢,,2022/07/27,2022/07/27,,,エイムカイワ株式会社,海和浩運,023-686-2222,山形市風間字横堰１３５３－４,山形県山形市風間字横堰１３５３－４,,46260,山形県,山形市,風間,2246,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,マツキドライビングスクール　米沢松岬校　食堂,マツキドライビングスクル米沢松岬校食堂,エイムカイワ株式会社,,1,,,,,
,,菅野恵子,,東置賜郡高畠町高畠７１３－１,023-52-4530,寿し　魚活,1,104,飲食店営業（すし）,2247,2022/7/27,2022/7/27,,置賜保健所,寿し　魚活,0238,023-52-4530,,,,東置賜郡高畠町高畠７１３－１,山形県東置賜郡高畠町高畠７１３－１,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/27,2022/07/27,,,,,,,,,,,,,2247,,飲食店営業,すし,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,寿し　魚活,寿し魚活,,,1,,,,,
,,竹田賢一,,長井市本町一丁目１４０９,09010640858,竹とんぼ,1,111,飲食店営業（居酒屋）,2248,2022/7/27,2022/7/27,,置賜保健所,竹とんぼ,0238,090-1064-0858,,,,長井市本町一丁目１４０９,山形県長井市本町１丁目１４０９,,47923,山形県,長井市,本町１,,2022/07/27,2022/07/27,,,,,,,,,,,,,2248,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,竹とんぼ,竹とんぼ,,,1,,,,,
