https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,27,愛媛県,松山市,ぼん蔵,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目４－１０,ＭＵＫＡＩ ＢＬＤＧ ２Ｆ,,,,,株式会社Ｔｒｕｓｔ,,代表取締役,沼口 弘平,第00000007号,R3.4.2,R3.4.2,,R8.6.30,,,,,,377,ぼん蔵,089,,,,,松山市二番町２丁目４－１０,愛媛県松山市二番町２丁目４－１０,ＭＵＫＡＩ ＢＬＤＧ ２Ｆ,194003,38,38201,二番町２,,2021/04/02,2021/04/02,,2026/06/30,株式会社Ｔｒｕｓｔ,沼口 弘平,,,,,,,,,第00000007号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ぼん蔵19400338201,94f464d2-fff8-4e49-bb93-defb4e343b00,株式会社Ｔｒｕｓｔ,8b825a11-7ae2-4e5b-9992-5e3565f07ead,a83ace7e-ecc5-4a2c-ab7f-36b1838980b4,2021/04/02,ぼん蔵,ぼん蔵,株式会社Ｔｒｕｓｔ
382019,28,愛媛県,松山市,Ｊｕｎ,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目１０－４,番町ビル４Ｆ ４０７,,,,江島 淳子,,,,,第00000008号,R3.4.2,R3.4.2,,R8.6.30,,,,,,377,Ｊｕｎ,089,,,,,松山市二番町１丁目１０－４,愛媛県松山市二番町１丁目１０－４,番町ビル４Ｆ ４０７,194002,38,38201,二番町１,,2021/04/02,2021/04/02,,2026/06/30,,江島 淳子  ,,,,,,,,,第00000008号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,Ｊｕｎ19400238201,8df8c8d2-ac58-4c3e-b5d7-1a52addb975c,,personal,9adc5ce1-14e4-4a56-a9b4-ff53b3ec4c70,2021/04/02,Ｊｕｎ,Ｊｕｎ,
382019,29,愛媛県,松山市,Ｃａｆｅ＆Ｄｉｎｉｎｇ Ｎｕｅｖｏ,,,飲食店営業,上記以外の飲食店営業,松山市和田甲２１４－１２,,,,916-7586,,有限会社福吉ラッキング工業,,代表取締役,福吉 幹雄,第00000009号,R3.4.2,R3.4.2,,R8.6.30,,,,,,377,Ｃａｆｅ＆Ｄｉｎｉｎｇ Ｎｕｅｖｏ,089,089-916-7586,,,,松山市和田甲２１４－１２,愛媛県松山市和田甲２１４－１２,,194356,38,38201,和田,,2021/04/02,2021/04/02,,2026/06/30,有限会社福吉ラッキング工業,福吉 幹雄,,,,,,,,,第00000009号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ＣａｆｅＤｉｎｉｎｇＮｕｅｖｏ089-916-758619435638201,6c3999c9-f342-4cbe-853b-863bef02bebe,有限会社福吉ラッキング工業,62cdadfa-a4eb-4744-a29c-ddb66ef290de,38afda01-3516-4e36-af06-dd086ebd00cb,2021/04/02,Ｃａｆｅ＆Ｄｉｎｉｎｇ　Ｎｕｅｖｏ,ＣａｆｅＤｉｎｉｎｇＮｕｅｖｏ,有限会社福吉ラッキング工業
382019,30,愛媛県,松山市,セブンーイレブン,松山大街道２丁目店,セブンーイレブン 松山大街道２丁目店,飲食店営業,上記以外の飲食店営業,松山市大街道２丁目６－１０,,,,932-5507,,株式会社セブンーイレブン・ジャパン,,代表取締役,永松 文彦,第00000018号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,セブンーイレブン 松山大街道２丁目店,089,089-932-5507,,,,松山市大街道２丁目６－１０,愛媛県松山市大街道２丁目６－１０,,193775,38,38201,大街道２,,2021/04/07,2021/04/07,,2026/06/30,株式会社セブンーイレブン・ジャパン,永松 文彦,,,,,,,,,第00000018号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,セブンイレブン松山大街道２丁目店089-932-550719377538201,40b1c63f-fa83-40f2-8fea-6e6e27d7a9aa,株式会社セブンーイレブン・ジャパン,2ce439f3-0227-4c3d-8dd0-62fac84c3422,44d3f447-18f4-4916-b031-dc3ec0c6c78f,2021/04/07,セブンイレブン　松山大街道２丁目店,セブンイレブン松山大街道２丁目店,株式会社セブンーイレブン・ジャパン
382019,31,愛媛県,松山市,まるしょう,,,飲食店営業,上記以外の飲食店営業,松山市道後樋又７－８,,,,089-922-8369,,株式会社ＭＡＲＵＳＨＯ,,代表取締役,下窪 一司,第00000020号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,まるしょう,089,089-922-8369,,,,松山市道後樋又７－８,愛媛県松山市道後樋又７－８,,193977,38,38201,道後樋又,,2021/04/07,2021/04/07,,2026/06/30,株式会社ＭＡＲＵＳＨＯ,下窪 一司,,,,,,,,,第00000020号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,まるしょう089-922-836919397738201,698b611b-5011-4ece-9684-c47faf909a7f,株式会社ＭＡＲＵＳＨＯ,7db9ad69-4e10-4a37-9a4e-99a166157283,dd3cbb52-7850-4f5e-a7dc-39b8883a8221,2021/04/07,まるしょう,まるしょう,株式会社ＭＡＲＵＳＨＯ
382019,32,愛媛県,松山市,健康カフェ居酒屋 オレンジ,,,飲食店営業,上記以外の飲食店営業,松山市中村５丁目７－１０,,,,,岡本 展彦,,,,,第00000022号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,健康カフェ居酒屋 オレンジ,089,,,,,松山市中村５丁目７－１０,愛媛県松山市中村５丁目７－１０,,193994,38,38201,中村５,,2021/04/07,2021/04/07,,2026/06/30,,岡本 展彦  ,,,,,,,,,第00000022号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,健康カフェ居酒屋オレンジ19399438201,45e5906d-92be-4820-a1d4-c7b7d6e76505,,personal,2387a1d3-134e-4229-9c12-b38155acf2c1,2021/04/07,健康カフェ居酒屋　オレンジ,健康カフェ居酒屋オレンジ,
382019,33,愛媛県,松山市,ローソン松山土橋町店,,,飲食店営業,上記以外の飲食店営業,松山市土橋町７９－１,,,,089-993-6664,,株式会社青木屋,,代表取締役,青木 慎一,第00000024号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,ローソン松山土橋町店,089,089-993-6664,,,,松山市土橋町７９－１,愛媛県松山市土橋町７９－１,,193984,38,38201,土橋町,,2021/04/07,2021/04/07,,2026/06/30,株式会社青木屋,青木 慎一,,,,,,,,,第00000024号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ロソン松山土橋町店089-993-666419398438201,8e7883d0-d365-4de1-8a8a-e695a0de22ce,株式会社青木屋,69a5486c-a8f7-4e15-a30f-b93a94f53276,3bd39b36-2042-4b2f-8089-da3fe3fda400,2021/04/07,ローソン松山土橋町店,ロソン松山土橋町店,株式会社青木屋
382019,34,愛媛県,松山市,能三酒場,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目５－２,リアル二番町ビル１Ｆ,,,,相原 聖子,,,,,第00000028号,R3.4.9,R3.4.9,,R8.6.30,,,,,,377,能三酒場,089,,,,,松山市二番町２丁目５－２,愛媛県松山市二番町２丁目５－２,リアル二番町ビル１Ｆ,194003,38,38201,二番町２,,2021/04/09,2021/04/09,,2026/06/30,,相原 聖子  ,,,,,,,,,第00000028号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,能三酒場19400338201,15d18103-545a-4aaf-a033-410544f8cff7,,personal,3767b6b5-0ab1-4cb9-a7a0-21fbd4f213cf,2021/04/09,能三酒場,能三酒場,
382019,35,愛媛県,松山市,にこ,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目８－２,ニック３３ビル２Ｆ Ｅ号室,,,089-945-6627,玉井 路子,,,,,第00000029号,R3.4.9,R3.4.9,,R8.6.30,,,,,,377,にこ,089,089-945-6627,,,,松山市二番町１丁目８－２,愛媛県松山市二番町１丁目８－２,ニック３３ビル２Ｆ Ｅ号室,194002,38,38201,二番町１,,2021/04/09,2021/04/09,,2026/06/30,,玉井 路子  ,,,,,,,,,第00000029号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,にこ089-945-662719400238201,ca846ce1-b85e-4d77-ab89-5ab3c363ea67,,personal,486ff97f-9893-452e-9d9d-e3f1c5c51a97,2021/04/09,にこ,にこ,
382019,36,愛媛県,松山市,ｗｈｉｔｅ ｓｎｏｗ 平和通り店,,,飲食店営業,上記以外の飲食店営業,松山市平和通１丁目４－６,千鶴興産ビル２Ｆ,,,,赤池 竜也,,,,,第00000030号,R3.4.9,R3.4.9,,R8.6.30,,,,,,377,ｗｈｉｔｅ ｓｎｏｗ 平和通り店,089,,,,,松山市平和通１丁目４－６,愛媛県松山市平和通１丁目４－６,千鶴興産ビル２Ｆ,194046,38,38201,平和通１,,2021/04/09,2021/04/09,,2026/06/30,,赤池 竜也  ,,,,,,,,,第00000030号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ｗｈｉｔｅｓｎｏｗ平和通り店19404638201,9d90da00-68db-49fd-8c54-3ae211ab8dcc,,personal,e67d673e-b92d-4c3c-949c-b029d0ed1808,2021/04/09,ｗｈｉｔｅ　ｓｎｏｗ　平和通り店,ｗｈｉｔｅｓｎｏｗ平和通り店,
382019,37,愛媛県,松山市,ラウンジたなか,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目７－１８,コア二番町ビル４階Ｂ,,,932-2223,麻生 多津子,,,,,第00000032号,R3.4.12,R3.4.12,,R8.6.30,,,,,,377,ラウンジたなか,089,089-932-2223,,,,松山市二番町２丁目７－１８,愛媛県松山市二番町２丁目７－１８,コア二番町ビル４階Ｂ,194003,38,38201,二番町２,,2021/04/12,2021/04/12,,2026/06/30,,麻生 多津子  ,,,,,,,,,第00000032号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ラウンジたなか089-932-222319400338201,dd81f6ac-c99f-492b-bd29-a0be6db98e2c,,personal,67d06ef7-0387-4142-9562-b5ada6b4a252,2021/04/12,ラウンジたなか,ラウンジたなか,
382019,38,愛媛県,松山市,キティホール,,,飲食店営業,上記以外の飲食店営業,松山市河原町１３８,５Ｆ,,,945-0020,,有限会社サロンキティ,,代表取締役,伊賀 洋文,第00000033号,R3.4.12,R3.4.12,,R8.6.30,,,,,,377,キティホール,089,089-945-0020,,,,松山市河原町１３８,愛媛県松山市河原町１３８,５Ｆ,193819,38,38201,河原町,,2021/04/12,2021/04/12,,2026/06/30,有限会社サロンキティ,伊賀 洋文,,,,,,,,,第00000033号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,キティホル089-945-002019381938201,0e7f664c-014e-4ec9-a46e-88c0e8b2e1d6,有限会社サロンキティ,81f22488-ba16-4317-a54f-aeb32a10cea2,f469ed4c-b98d-4967-a67c-3a34dd65664d,2021/04/12,キティホール,キティホル,有限会社サロンキティ
382019,39,愛媛県,松山市,ちゃんがらや,,,飲食店営業,上記以外の飲食店営業,松山市花園町４－８,,,,,相原 研二,,,,,第00000036号,R3.4.12,R3.4.12,,R8.6.30,,,,,,377,ちゃんがらや,089,,,,,松山市花園町４－８,愛媛県松山市花園町４－８,,194007,38,38201,花園町,,2021/04/12,2021/04/12,,2026/06/30,,相原 研二  ,,,,,,,,,第00000036号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ちゃんがらや19400738201,c659e796-83c7-4b93-a284-06b7b54746f3,,personal,48ac7c39-6227-4072-b8c8-00802f53f1f0,2021/04/12,ちゃんがらや,ちゃんがらや,
382019,40,愛媛県,松山市,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,,,飲食店営業,上記以外の飲食店営業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000043号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000043号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳19409338201,f3ace20a-cb03-4208-bf56-2099c0f814cd,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,717474a6-ae64-43cb-af78-afa889599496,2021/04/13,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳,いよてつ髙島屋７階催会場駒ヶ岳牛乳,株式会社伊予鉄髙島屋
382019,41,愛媛県,松山市,いよてつ髙島屋 ７階催会場 会場,,,飲食店営業,上記以外の飲食店営業,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000044号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 会場,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000044号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,いよてつ髙島屋７階催会場会場19409338201,3ea3c831-ccf3-47ea-bb5f-2bbcb1a356c9,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,ef0f8582-1ca9-4086-8018-dd4b4423ac88,2021/04/13,いよてつ髙島屋　７階催会場　会場,いよてつ髙島屋７階催会場会場,株式会社伊予鉄髙島屋
382019,42,愛媛県,松山市,平田商店,,,飲食店営業,上記以外の飲食店営業,松山市清水町４丁目２－２,武田ビル１Ｆ,,,,平田 翔也,,,,,第00000045号,R3.4.14,R3.4.14,,R8.6.30,,,,,,377,平田商店,089,,,,,松山市清水町４丁目２－２,愛媛県松山市清水町４丁目２－２,武田ビル１Ｆ,193890,38,38201,清水町４,,2021/04/14,2021/04/14,,2026/06/30,,平田 翔也  ,,,,,,,,,第00000045号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,平田商店19389038201,01113b2a-4bb2-49fb-b0d4-0b6876619215,,personal,d7d9afb0-b0cb-4db1-acdb-68db7ad0c0cb,2021/04/14,平田商店,平田商店,
382019,43,愛媛県,松山市,ＯＲＣＨＩＤＥＡ,,,飲食店営業,上記以外の飲食店営業,松山市新立町３－２４,１階,,,,ＳＣＯＶＡＺＺＩ ＤＩＥＧＯ,,,,,第00000046号,R3.4.15,R3.4.15,,R8.6.30,,,,,,377,ＯＲＣＨＩＤＥＡ,089,,,,,松山市新立町３－２４,愛媛県松山市新立町３－２４,１階,193899,38,38201,新立町,,2021/04/15,2021/04/15,,2026/06/30,,ＳＣＯＶＡＺＺＩ ＤＩＥＧＯ  ,,,,,,,,,第00000046号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ＯＲＣＨＩＤＥＡ19389938201,10a4b0bf-6a12-4641-b5e5-7c8aa054f4c0,,personal,bdfa55f6-aae3-4778-9b8a-510ae198c94f,2021/04/15,ＯＲＣＨＩＤＥＡ,ＯＲＣＨＩＤＥＡ,
382019,44,愛媛県,松山市,チキン・デ・アール,,,飲食店営業,上記以外の飲食店営業,松山市勝岡町１２６７－１２,２Ｆ,,,089-978-5528,仲谷 和臣,,,,,第00000047号,R3.4.15,R3.4.15,,R8.6.30,,,,,,377,チキン・デ・アール,089,089-978-5528,,,,松山市勝岡町１２６７－１２,愛媛県松山市勝岡町１２６７－１２,２Ｆ,193799,38,38201,勝岡町,,2021/04/15,2021/04/15,,2026/06/30,,仲谷 和臣  ,,,,,,,,,第00000047号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,チキンデアル089-978-552819379938201,e77530f0-c8fd-4683-b524-11321a814b3f,,personal,8f40659d-ccbf-42fa-a0b9-dd1d404ca408,2021/04/15,チキン・デ・アール,チキンデアル,
382019,45,愛媛県,松山市,ＢＡＲ しんのすけ,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目７－１８,コア二番町ビル３階,,,,戸井田 真理,,,,,第00000048号,R3.4.15,R3.4.15,,R8.6.30,,,,,,377,ＢＡＲ しんのすけ,089,,,,,松山市二番町２丁目７－１８,愛媛県松山市二番町２丁目７－１８,コア二番町ビル３階,194003,38,38201,二番町２,,2021/04/15,2021/04/15,,2026/06/30,,戸井田 真理  ,,,,,,,,,第00000048号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ＢＡＲしんのすけ19400338201,9ac85b74-836f-4a06-b112-a76207033b3a,,personal,37a6695e-8cce-48e0-8732-89047c86c885,2021/04/15,ＢＡＲ　しんのすけ,ＢＡＲしんのすけ,
382019,46,愛媛県,松山市,恋文,,,飲食店営業,上記以外の飲食店営業,松山市二番町一丁目７－１１,青娥２番館５Ｆ東,,,089-943-5123,川村 公章,,,,,第00000051号,R3.4.19,R3.4.19,,R8.6.30,,,,,,377,恋文,089,089-943-5123,,,,松山市二番町一丁目７－１１,愛媛県松山市二番町１丁目７－１１,青娥２番館５Ｆ東,194002,38,38201,二番町１,,2021/04/19,2021/04/19,,2026/06/30,,川村 公章  ,,,,,,,,,第00000051号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,恋文089-943-512319400238201,6e5ff516-9432-4910-915c-e5eba2d74356,,personal,ef236cb8-1611-4799-9e3e-e491cec1c6f4,2021/04/19,恋文,恋文,
382019,47,愛媛県,松山市,鳥三昧,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目６－１０,ＣＲＯＳＳＢＬ３Ｆ東,,,089-933-3231,岡崎 繁雄,,,,,第00000053号,R3.4.20,R3.4.20,,R8.6.30,,,,,,377,鳥三昧,089,089-933-3231,,,,松山市二番町２丁目６－１０,愛媛県松山市二番町２丁目６－１０,ＣＲＯＳＳＢＬ３Ｆ東,194003,38,38201,二番町２,,2021/04/20,2021/04/20,,2026/06/30,,岡崎 繁雄  ,,,,,,,,,第00000053号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,鳥三昧089-933-323119400338201,3743b25f-6b32-4b6b-a4ce-92ad78bd10fc,,personal,bc5cf794-8f4d-4bf7-b846-9be7ae9a88fc,2021/04/20,鳥三昧,鳥三昧,
382019,48,愛媛県,松山市,アクア,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目６－１０,ＣＲＯＳＳＢＬ３Ｆ西,,,089-933-7779,岡崎 繁雄,,,,,第00000054号,R3.4.20,R3.4.20,,R8.6.30,,,,,,377,アクア,089,089-933-7779,,,,松山市二番町２丁目６－１０,愛媛県松山市二番町２丁目６－１０,ＣＲＯＳＳＢＬ３Ｆ西,194003,38,38201,二番町２,,2021/04/20,2021/04/20,,2026/06/30,,岡崎 繁雄  ,,,,,,,,,第00000054号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,アクア089-933-777919400338201,b918c0a9-71bd-4316-867b-787d58f32942,,personal,7855fd8c-6aee-487d-bd20-256d6231bdbc,2021/04/20,アクア,アクア,
382019,49,愛媛県,松山市,瀧野,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目８－２,ニックビル３３ ２Ｆ,,,,奥村 亜未莉,,,,,第00000055号,R3.4.20,R3.4.20,,R8.6.30,,,,,,377,瀧野,089,,,,,松山市二番町１丁目８－２,愛媛県松山市二番町１丁目８－２,ニックビル３３ ２Ｆ,194002,38,38201,二番町１,,2021/04/20,2021/04/20,,2026/06/30,,奥村 亜未莉  ,,,,,,,,,第00000055号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,瀧野19400238201,808ba61b-f4c7-489c-be82-26c60fddc8ba,,personal,850e279c-76fb-4b08-aaaa-316683b71656,2021/04/20,瀧野,瀧野,
382019,50,愛媛県,松山市,居酒屋あかり,,,飲食店営業,上記以外の飲食店営業,松山市花園町７－２,,,,943-4888,,有限会社あかり,,代表取締役,岡田 守,第00000058号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,居酒屋あかり,089,089-943-4888,,,,松山市花園町７－２,愛媛県松山市花園町７－２,,194007,38,38201,花園町,,2021/04/21,2021/04/21,,2026/06/30,有限会社あかり,岡田 守,,,,,,,,,第00000058号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,居酒屋あかり089-943-488819400738201,49585cde-92e0-4c5d-8347-827b94475de9,有限会社あかり,6cc84f7a-3860-4645-881e-195158ac5f61,03a5606e-8c46-44c9-bb54-4bf878059fe8,2021/04/21,居酒屋あかり,居酒屋あかり,有限会社あかり
382019,51,愛媛県,松山市,エムズガーデン Ｌｕｌｕ,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目６－１１,江戸長ビル２Ｆ,,,945-2225,大西 理沙子,,,,,第00000061号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,エムズガーデン Ｌｕｌｕ,089,089-945-2225,,,,松山市二番町２丁目６－１１,愛媛県松山市二番町２丁目６－１１,江戸長ビル２Ｆ,194003,38,38201,二番町２,,2021/04/21,2021/04/21,,2026/06/30,,大西 理沙子  ,,,,,,,,,第00000061号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,エムズガデンＬｕｌｕ089-945-222519400338201,8cf18f9a-6d78-46b7-b9fe-0596c7f38ace,,personal,a81d2604-1a3d-40c6-8ce5-39def11e170d,2021/04/21,エムズガーデン　Ｌｕｌｕ,エムズガデンＬｕｌｕ,
382019,52,愛媛県,松山市,ＣＬＵＢ ＯＺ,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目９－１,Ｆショコラビル４Ｆ,,,089-934-8283,佐藤 英輔,,,,,第00000062号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,ＣＬＵＢ ＯＺ,089,089-934-8283,,,,松山市二番町２丁目９－１,愛媛県松山市二番町２丁目９－１,Ｆショコラビル４Ｆ,194003,38,38201,二番町２,,2021/04/21,2021/04/21,,2026/06/30,,佐藤 英輔  ,,,,,,,,,第00000062号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,ＣＬＵＢＯＺ089-934-828319400338201,f62151e7-4888-4e91-bec3-c9d7a0caa825,,personal,170c7dcb-1ba4-4b71-91e5-5b104a69962b,2021/04/21,ＣＬＵＢ　ＯＺ,ＣＬＵＢＯＺ,
382019,53,愛媛県,松山市,から太郎,,,飲食店営業,上記以外の飲食店営業,松山市二番町１丁目２－４,１Ｆ,,,,,株式会社野グループ,,代表取締役,野 竜二,第00000065号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,から太郎,089,,,,,松山市二番町１丁目２－４,愛媛県松山市二番町１丁目２－４,１Ｆ,194002,38,38201,二番町１,,2021/04/21,2021/04/21,,2026/06/30,株式会社野グループ,野 竜二,,,,,,,,,第00000065号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,から太郎19400238201,10f9c52c-b1c4-43cc-a2bb-4ca5edcebc65,株式会社野グループ,b55f2b96-598f-44a1-b065-ce608fd8751b,cdfb8891-863a-49d6-943b-f2f5b7834e44,2021/04/21,から太郎,から太郎,株式会社野グループ
382019,54,愛媛県,松山市,グラナダ,,,飲食店営業,上記以外の飲食店営業,松山市二番町２丁目１－８,江戸長ビル３Ｆ ３０１号,,,,加賀城 智子,,,,,第00000070号,R3.4.22,R3.4.22,,R8.6.30,,,,,,377,グラナダ,089,,,,,松山市二番町２丁目１－８,愛媛県松山市二番町２丁目１－８,江戸長ビル３Ｆ ３０１号,194003,38,38201,二番町２,,2021/04/22,2021/04/22,,2026/06/30,,加賀城 智子  ,,,,,,,,,第00000070号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,グラナダ19400338201,657fe3bb-92f7-44d7-8b3f-0b6acef79b02,,personal,5fd3c7f7-849c-4f05-9c56-ddff2c15fa10,2021/04/22,グラナダ,グラナダ,
382019,55,愛媛県,松山市,サニーマート松山久米店,,,飲食店営業,上記以外の飲食店営業,松山市北久米町６９８－１,,,,089-970-6566,,株式会社サニーマート,,代表取締役,中村 彰宏,第00000073号,R3.4.23,R3.4.23,,R8.6.30,,,,,,377,サニーマート松山久米店,089,089-970-6566,,,,松山市北久米町６９８－１,愛媛県松山市北久米町６９８－１,,193823,38,38201,北久米町,,2021/04/23,2021/04/23,,2026/06/30,株式会社サニーマート,中村 彰宏,,,,,,,,,第00000073号,,飲食店営業, 上記以外の飲食店営業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,M,76,,,サニマト松山久米店089-970-656619382338201,2b76e828-85a0-446e-a512-959825383110,株式会社サニーマート,6b536216-f545-4a3b-82dc-8ee98546bdf1,059ab3fe-b667-4899-a83e-efa698a6dfa5,2021/04/23,サニーマート松山久米店,サニマト松山久米店,株式会社サニーマート
