https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,n処理終了,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
届出,その他の食料・飲料販売業,まつもと薬局フロンティア店,帯広市西１８条北２丁目２９－６,帯広市西１８条北２丁目２９－６,,0155-41-9333,株式会社まつもと薬局,松本健春,帯広市東６条南９丁目１４番地１,帯広市東６条南９丁目１４番地１,,0155-25-7213,2021.12.14,2021.12.14,,,21,まつもと薬局フロンティア店,0155,0155-41-9333,,,,帯広市西１８条北２丁目２９－６,北海道帯広市西十八条北２丁目２９－６,,10311,1,1207,西十八条北２,,2021/12/14,2021/12/14,,,株式会社まつもと薬局,松本健春,0155-25-7213,帯広市東６条南９丁目１４番地１,北海道帯広市東六条南９丁目１４番地１,,10608,北海道,帯広市,東六条南９,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,まつもと薬局フロンティア店0155-41-9333103111207,0d6c6199-0f10-4eb4-9229-d7d050c5b1bd,株式会社まつもと薬局10608,915fa8ee-0b3d-49fa-b458-f1e20c555953,a0dce957-b6e4-44ef-aacb-29f34c6370b4,2021/12/14,まつもと薬局フロンティア店,まつもと薬局フロンティア店,株式会社まつもと薬局
届出,その他の食料・飲料販売業,まつもと薬局自由が丘店,帯広市自由が丘１丁目１－１,帯広市自由が丘１丁目１－１,,0155-58-1070,株式会社まつもと薬局,松本健春,帯広市東６条南９丁目１４－１,帯広市東６条南９丁目１４－１,,0155-25-7213,2021.12.14,2021.12.14,,,21,まつもと薬局自由が丘店,0155,0155-58-1070,,,,帯広市自由が丘１丁目１－１,北海道帯広市自由が丘１丁目１－１,,10822,1,1207,自由が丘１,,2021/12/14,2021/12/14,,,株式会社まつもと薬局,松本健春,0155-25-7213,帯広市東６条南９丁目１４－１,北海道帯広市東六条南９丁目１４－１,,10608,北海道,帯広市,東六条南９,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,まつもと薬局自由が丘店0155-58-1070108221207,f03e98a7-0a42-493e-a073-84493a59c8c6,株式会社まつもと薬局10608,915fa8ee-0b3d-49fa-b458-f1e20c555953,38daa337-bdbc-4a8b-b53b-ea6e98353001,2021/12/14,まつもと薬局自由が丘店,まつもと薬局自由が丘店,株式会社まつもと薬局
届出,器具、容器包装の製造・加工業,有限会社三協商事,中川郡幕別町札内みずほ町３６８－１０,中川郡幕別町札内みずほ町３６８－１０,,0155-56-5055,有限会社三協商事,齋藤実,中川郡幕別町札内みずほ町３６８－１０,中川郡幕別町札内みずほ町３６８－１０,,0155-56-5055,2021.12.14,2021.12.14,,,21,有限会社三協商事,0155,0155-56-5055,,,,中川郡幕別町札内みずほ町３６８－１０,北海道中川郡幕別町札内みずほ町３６８－１０,,20306,1,1643,札内みずほ町,,2021/12/14,2021/12/14,,,有限会社三協商事,齋藤実,0155-56-5055,中川郡幕別町札内みずほ町３６８－１０,北海道中川郡幕別町札内みずほ町３６８－１０,,20306,北海道,中川郡幕別町,札内みずほ町,,,器具・容器・おもちゃ製造業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,18,,,有限会社三協商事0155-56-5055203061643,0e01a16e-30f6-4a08-86f6-50ba9890a1a8,有限会社三協商事20306,7a44b7ad-f244-42c5-bfbd-d2c98b1e19c1,9f055b3b-02e5-432f-915d-76f649934f73,2021/12/14,有限会社三協商事,有限会社三協商事,有限会社三協商事
届出,その他の食料・飲料販売業,まつもと薬局　しかおい店,河東郡鹿追町東町３丁目１－４,河東郡鹿追町東町３丁目１－４,,0156-67-9008,株式会社まつもと薬局,松本健春,帯広市東６条南９丁目１４番地１,帯広市東６条南９丁目１４番地１,,0155-25-7213,2021.12.14,2021.12.14,,,21,まつもと薬局　しかおい店,0156,0156-67-9008,,,,河東郡鹿追町東町３丁目１－４,北海道河東郡鹿追町東町３丁目１－４,,23623,1,1634,東町３,,2021/12/14,2021/12/14,,,株式会社まつもと薬局,松本健春,0155-25-7213,帯広市東６条南９丁目１４番地１,北海道帯広市東六条南９丁目１４番地１,,10608,北海道,帯広市,東六条南９,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,まつもと薬局しかおい店0156-67-9008236231634,558edb57-8cf3-4009-b600-4164c50e2823,株式会社まつもと薬局10608,915fa8ee-0b3d-49fa-b458-f1e20c555953,3c5b5fce-69a4-4d89-9630-f8c524561c4e,2021/12/14,まつもと薬局　しかおい店,まつもと薬局しかおい店,株式会社まつもと薬局
届出,通信販売・訪問販売による販売業,Ｈｅａｌｉｎｇ　Ｐｌａｎｔｓ,帯広市西８条南６丁目７カーサ開広６０５,帯広市西８条南６丁目７,カーサ開広６０５,,株式会社ＩＭＦ開発,伊藤儀三,帯広市西８条南６丁目７,帯広市西８条南６丁目７,,0155-67-7508,2021.12.13,2021.12.13,,,21,Ｈｅａｌｉｎｇ　Ｐｌａｎｔｓ,0155,,,,,帯広市西８条南６丁目７,北海道帯広市西八条南６丁目７,カーサ開広６０５,9944,1,1207,西八条南６,,2021/12/13,2021/12/13,,,株式会社ＩＭＦ開発,伊藤儀三,0155-67-7508,帯広市西８条南６丁目７,北海道帯広市西八条南６丁目７,,9944,北海道,帯広市,西八条南６,,,通信販売・訪問販売による販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,61,611,,ＨｅａｌｉｎｇＰｌａｎｔｓ99441207,85644254-9e43-4ed1-87fd-b5403da18e82,株式会社ＩＭＦ開発9944,80d4a212-0fc5-4fb5-bc35-1099e25d4f91,ae9d9dd2-1727-4d5b-81f0-a0b3c548359b,2021/12/13,Ｈｅａｌｉｎｇ　Ｐｌａｎｔｓ,ＨｅａｌｉｎｇＰｌａｎｔｓ,株式会社ＩＭＦ開発
許可,飲食店営業,食麺酒鉄ぺい,帯広保健所管内一円,帯広保健所管内一円,,,秋葉壽宏,,,,,,2021.12.13,2021.12.13,十保生15-707,,21,食麺酒鉄ぺい,,,,,,帯広保健所管内一円,北海道帯広保健所管内一円,,,1,,,,2021/12/13,2021/12/13,,,,秋葉壽宏 ,,,,,,,,,十保生15-707,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,食麺酒鉄ぺい,746c9332-6c87-4874-8060-e8fa8a4bd1ef,,personal,80cbd9be-0088-415e-b673-901589d01a0e,2021/12/13,食麺酒鉄ぺい,食麺酒鉄ぺい,
届出,集団給食施設,社会福祉法人帯広若光福祉会帯広南町保育園,帯広市南の森東２丁目８－５,帯広市南の森東２丁目８－５,,0155-48-6171,社会福祉法人帯広若光福祉会,松田正志,帯広市南の森東２丁目８－５,帯広市南の森東２丁目８－５,,0155-48-6171,2021.12.10,2021.12.10,,,21,社会福祉法人帯広若光福祉会帯広南町保育園,0155,0155-48-6171,,,,帯広市南の森東２丁目８－５,北海道帯広市南ノ森東２丁目８－５,,10851,1,1207,南の森東２,,2021/12/10,2021/12/10,,,社会福祉法人帯広若光福祉会,松田正志,0155-48-6171,帯広市南の森東２丁目８－５,北海道帯広市南ノ森東２丁目８－５,,10851,北海道,帯広市,南の森東２,,,給食施設,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,社会福祉法人帯広若光福祉会帯広南町保育園0155-48-6171108511207,796b1855-8553-41b7-b044-4b5e93b5b160,社会福祉法人帯広若光福祉会10851,5eaeef90-f4e4-43ca-ae6e-0f21eaaff178,8517424c-2d5f-46b7-ab42-bc99c963abbc,2021/12/10,社会福祉法人帯広若光福祉会帯広南町保育園,社会福祉法人帯広若光福祉会帯広南町保育園,社会福祉法人帯広若光福祉会
許可,飲食店営業,ナウマン食堂,中川郡幕別町忠類白銀町４１５（白銀スキー場ロッジ内）,中川郡幕別町忠類白銀町４１５,（白銀スキー場ロッジ内）,,有限会社大坂林業,代表取締役松村幹了,中川郡幕別町忠類錦町４３８,中川郡幕別町忠類錦町４３８,,01558-8-2236,2021.12.10,2021.12.10,15-706,,21,ナウマン食堂,01558,,,,,中川郡幕別町忠類白銀町４１５,北海道中川郡幕別町忠類白銀町４１５,（白銀スキー場ロッジ内）,20313,1,1643,忠類白銀町,,2021/12/10,2021/12/10,,,有限会社大坂林業,代表取締役松村幹了,01558-8-2236,中川郡幕別町忠類錦町４３８,北海道中川郡幕別町忠類錦町４３８,,20317,北海道,中川郡幕別町,忠類錦町,15-706,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ナウマン食堂203131643,f00f8037-426f-4b1e-a796-0ea566010c45,有限会社大坂林業20317,27af6e89-5fed-4cf9-91af-1fbd8862d0c4,94234858-c897-4823-a185-67444d69a65d,2021/12/10,ナウマン食堂,ナウマン食堂,有限会社大坂林業
許可,飲食店営業,十勝焼肉こぶし,帯広市西１条南９丁目１４番地１2階,帯広市西１条南９丁目１４番地,１２階,,合同会社ゼニス,代表社員加川喜与治,河東郡音更町ひびき野仲町１丁目７番地５,河東郡音更町ひびき野仲町１丁目７番地５,,0155-30-5205,2021.12.9,2021.12.9,十保生15-705,,21,十勝焼肉こぶし,0155,,,,,帯広市西１条南９丁目１４番地,北海道帯広市西一条南９丁目１４番地,１２階,9634,1,1207,西一条南９,,2021/12/09,2021/12/09,,,合同会社ゼニス,代表社員加川喜与治,0155-30-5205,河東郡音更町ひびき野仲町１丁目７番地５,北海道河東郡音更町ひびき野仲町１丁目７番地５,,23678,北海道,河東郡音更町,ひびき野仲町１,十保生15-705,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,十勝焼肉こぶし96341207,e296d3c4-95dc-4368-949f-c89b8f102673,合同会社ゼニス23678,6d54b99a-7256-43df-ba2b-60e8e9a2b6e0,fc710161-7827-495c-9ac1-5e673cde4704,2021/12/09,十勝焼肉こぶし,十勝焼肉こぶし,合同会社ゼニス
届出,その他の食料・飲料販売業,まつもと薬局西６条店,帯広市西６条南６丁目４－２,帯広市西６条南６丁目４－２,,0155-21-1230,株式会社まつもと薬局,松本健春,帯広市東６条南９丁目１４－１,帯広市東６条南９丁目１４－１,,0155-25-7213,2021.12.9,2021.12.9,,,21,まつもと薬局西６条店,0155,0155-21-1230,,,,帯広市西６条南６丁目４－２,北海道帯広市西六条南６丁目４－２,,9852,1,1207,西六条南６,,2021/12/09,2021/12/09,,,株式会社まつもと薬局,松本健春,0155-25-7213,帯広市東６条南９丁目１４－１,北海道帯広市東六条南９丁目１４－１,,10608,北海道,帯広市,東六条南９,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,まつもと薬局西６条店0155-21-123098521207,b797174c-33ba-446c-a819-596256cb5d72,株式会社まつもと薬局10608,915fa8ee-0b3d-49fa-b458-f1e20c555953,bf8e4aa8-4067-4b86-8a7a-c9cfaafe2f67,2021/12/09,まつもと薬局西６条店,まつもと薬局西６条店,株式会社まつもと薬局
届出,その他の食料・飲料販売業,株式会社クリエイトフーズ牛乳ファミリー西２３条店,帯広市西２３条北１丁目９番地協同産業ビル１F,帯広市西２３条北１丁目９番地,協同産業ビル１F,0155-37-2989,株式会社クリエイトフーズ,津田幸雄,帯広市西２０条北１丁目１番２０号,帯広市西２０条北１丁目１番２０号,,0155-67-8234,2021.12.9,2021.12.9,,,21,株式会社クリエイトフーズ牛乳ファミリー西２３条店,0155,0155-37-2989,,,,帯広市西２３条北１丁目９番地,北海道帯広市西二十三条北１丁目９番地,協同産業ビル１F,10383,1,1207,西二十三条北１,,2021/12/09,2021/12/09,,,株式会社クリエイトフーズ,津田幸雄,0155-67-8234,帯広市西２０条北１丁目１番２０号,北海道帯広市西二十条北１丁目１番２０号,,10350,北海道,帯広市,西二十条北１,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,株式会社クリエイトフズ牛乳ファミリ西２３条店0155-37-2989103831207,f4283dde-efed-442e-85df-cb5ebbb683e7,株式会社クリエイトフーズ10350,26f8497c-e264-4fdc-bd00-772f1f83946e,28d50167-1d91-495d-9dff-c7016713ad40,2021/12/09,株式会社クリエイトフーズ牛乳ファミリー西２３条店,株式会社クリエイトフズ牛乳ファミリ西２３条店,株式会社クリエイトフーズ
届出,集団給食施設,北海道ＢＩ　１５０,帯広市柏林台中町２丁目３－１JR帯広寮内１F,帯広市柏林台中町２丁目３－１,JR帯広寮内１F,0155-36-9811,株式会社北海道グリーンハウス,黒川知輝,札幌市中央区北３条西２丁目８番地,札幌市中央区北３条西２丁目８番地,,011-232-2430,2021.12.9,2021.12.9,,,21,北海道ＢＩ　１５０,0155,0155-36-9811,,,,帯広市柏林台中町２丁目３－１,北海道帯広市柏林台中町２丁目３－１,JR帯広寮内１F,10419,1,1207,柏林台中町２,,2021/12/09,2021/12/09,,,株式会社北海道グリーンハウス,黒川知輝,011-232-2430,札幌市中央区北３条西２丁目８番地,北海道札幌市中央区北三条西２丁目８番地,,0146,北海道,札幌市中央区,北三条西２,,,給食施設,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,北海道ＢＩ１５０0155-36-9811104191207,ece114ba-b2a1-4fbf-bc40-5e92a74bc287,株式会社北海道グリーンハウス146,66f126af-ff02-4121-b7cb-e596d7b834c5,75d068fa-b1ff-4c4e-9b8a-2d928a2606a3,2021/12/09,北海道ＢＩ　１５０,北海道ＢＩ１５０,株式会社北海道グリーンハウス
許可,飲食店営業,ゼンキュウファーム,広尾郡広尾町字トヨイベツ４７,広尾郡広尾町字トヨイベツ４７,,,久保善久,,,,,,2021.12.9,2021.12.9,十保生15-702,,21,ゼンキュウファーム,01558,,,,,広尾郡広尾町字トヨイベツ４７,北海道広尾郡広尾町字トヨイベツ４７,,23817,1,1642,トヨイベツ,,2021/12/09,2021/12/09,,,,久保善久 ,,,,,,,,,十保生15-702,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ゼンキュウファム238171642,32d5aabf-e686-4814-8864-2fa6476bca83,,personal,0dcfe172-cdac-4207-9d26-bf11b86b1c06,2021/12/09,ゼンキュウファーム,ゼンキュウファム,
届出,米穀類販売業,上士幌町農業協同組合,河東郡上士幌町上士幌東２線２３８番地,河東郡上士幌町上士幌東２線２３８番地,,,上士幌町農業協同組合,小椋茂敏,河東郡上士幌町上士幌東２線２３８番地,河東郡上士幌町上士幌東２線２３８番地,,01564-2-2131,2021.12.9,2021.12.9,,,21,上士幌町農業協同組合,01564,,,,,河東郡上士幌町上士幌東２線２３８番地,北海道河東郡上士幌町上士幌東２線２３８番地,,23548,1,1633,上士幌,,2021/12/09,2021/12/09,,,上士幌町農業協同組合,小椋茂敏,01564-2-2131,河東郡上士幌町上士幌東２線２３８番地,北海道河東郡上士幌町上士幌東２線２３８番地,,23548,北海道,河東郡上士幌町,上士幌,,,米穀類販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,上士幌町農業協同組合235481633,2f879cf1-ad38-4335-b3cd-8d4a98a8a820,上士幌町農業協同組合23548,b5ff3401-25d0-4c60-b116-a108aca09d30,101fe6e2-8c3b-41d5-a8a1-27126c38d37d,2021/12/09,上士幌町農業協同組合,上士幌町農業協同組合,上士幌町農業協同組合
許可,飲食店営業,レストランいしだ,中川郡豊頃町茂岩本町３７番地,中川郡豊頃町茂岩本町３７番地,,015-574-2415,石田慎太郎,,,,,,2021.12.9,2021.12.9,十保生15-703,,21,レストランいしだ,015,015-574-2415,,,,中川郡豊頃町茂岩本町３７番地,北海道中川郡豊頃町茂岩本町３７番地,,20070,1,1645,茂岩本町,,2021/12/09,2021/12/09,,,,石田慎太郎 ,,,,,,,,,十保生15-703,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,レストランいしだ015-574-2415200701645,0b81313c-035e-4f48-ab06-401039cfb93c,,personal,d0a6e231-08f9-43cd-b3bc-c0194b173ad2,2021/12/09,レストランいしだ,レストランいしだ,
許可,飲食店営業,お座敷すなっくいしだ,中川郡豊頃町茂岩本町６７番地,中川郡豊頃町茂岩本町６７番地,,,石田慎太郎,,,,,,2021.12.9,2021.12.9,十保生15-704,,21,お座敷すなっくいしだ,015,,,,,中川郡豊頃町茂岩本町６７番地,北海道中川郡豊頃町茂岩本町６７番地,,20070,1,1645,茂岩本町,,2021/12/09,2021/12/09,,,,石田慎太郎 ,,,,,,,,,十保生15-704,,飲食店営業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,お座敷すなっくいしだ200701645,56055f12-174d-4756-85f4-c50610a6530e,,personal,8aa14550-bc39-4cd3-9b56-7267d7b16d58,2021/12/09,お座敷すなっくいしだ,お座敷すなっくいしだ,
許可,食肉販売業,ダイイチ惣菜センター,帯広市西２０条南１丁目１４－４６,帯広市西２０条南１丁目１４－４６,,0155-35-3228,株式会社ダイイチ,代表取締役社長若園清,帯広市西２０条南１丁目１４－４７,帯広市西２０条南１丁目１４－４７,,0155-38-3456,2021.12.8,2021.12.8,十保生15-701,,21,ダイイチ惣菜センター,0155,0155-35-3228,,,,帯広市西２０条南１丁目１４－４６,北海道帯広市西二十条南１丁目１４－４６,,10355,1,1207,西二十条南１,,2021/12/08,2021/12/08,,,株式会社ダイイチ,代表取締役社長若園清,0155-38-3456,帯広市西２０条南１丁目１４－４７,北海道帯広市西二十条南１丁目１４－４７,,10355,北海道,帯広市,西二十条南１,十保生15-701,,食肉販売業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,583,,ダイイチ惣菜センタ0155-35-3228103551207,cfbc2784-c298-4752-aaa6-5f029e7edec6,株式会社ダイイチ10355,34f4940e-610f-4b82-b96f-8cfedcd622a0,dc81cef2-7090-4025-a520-c29f570c6c2d,2021/12/08,ダイイチ惣菜センター,ダイイチ惣菜センタ,株式会社ダイイチ
届出,コーヒー製造・加工業,サクラコーヒー,帯広市西２１条南３丁目１５－１,帯広市西２１条南３丁目１５－１,,,小笠原慶,,,,,,2021.12.8,2021.12.8,,,21,サクラコーヒー,0155,,,,,帯広市西２１条南３丁目１５－１,北海道帯広市西二十一条南３丁目１５－１,,10368,1,1207,西二十一条南３,,2021/12/08,2021/12/08,,,,小笠原慶 ,,,,,,,,,,,コーヒー製造・加工業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,10,103,1032,サクラコヒ103681207,70e72d6e-1d7a-4a05-8ab2-3323b9ca7601,,personal,a7fbb689-b2cc-4ccd-b8ba-e651d14d596f,2021/12/08,サクラコーヒー,サクラコヒ,
届出,その他の食料・飲料販売業,ミスタードーナツ西帯広ニュータウンショップ,帯広市西２１条南４丁目１番地MEGAドン・キホーテ西帯広店１階,帯広市西２１条南４丁目１番地,MEGAドン・キホーテ西帯広店１階,0155-38-5133,オビヒロフーズ株式会社,飯島正美,帯広市西１条南１７丁目１２番地,帯広市西１条南１７丁目１２番地,,0155-25-5315,2021.12.8,2021.12.8,,,21,ミスタードーナツ西帯広ニュータウンショップ,0155,0155-38-5133,,,,帯広市西２１条南４丁目１番地,北海道帯広市西二十一条南４丁目１番地,MEGAドン・キホーテ西帯広店１階,10369,1,1207,西二十一条南４,,2021/12/08,2021/12/08,,,オビヒロフーズ株式会社,飯島正美,0155-25-5315,帯広市西１条南１７丁目１２番地,北海道帯広市西一条南１７丁目１２番地,,9642,北海道,帯広市,西一条南１７,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,ミスタドナツ西帯広ニュタウンショップ0155-38-5133103691207,80bc2cdd-c1e2-4044-b3c6-22aa39fa53e5,オビヒロフーズ株式会社9642,de4e4d05-ac18-4b0f-85f6-20d39b697617,079e057b-731a-42d8-a8cf-264ed1f4e40a,2021/12/08,ミスタードーナツ西帯広ニュータウンショップ,ミスタドナツ西帯広ニュタウンショップ,オビヒロフーズ株式会社
届出,露店、仮設店舗（営業外）,風の子めむろ,河西郡芽室町東４条４丁目５番地芽室町保健福祉センターあいあい,河西郡芽室町東４条４丁目５番地,芽室町保健福祉センターあいあい,,若菜順,,,,,,2021.12.8,2021.12.8,,,21,風の子めむろ,0155,,,,,河西郡芽室町東４条４丁目５番地,北海道河西郡芽室町東四条４丁目５番地,芽室町保健福祉センターあいあい,23116,1,1637,東四条４,,2021/12/08,2021/12/08,,,,若菜順 ,,,,,,,,,,,その他,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,T,,,,風の子めむろ231161637,9c2193bd-ef9b-4447-bc2c-3a29f13556e1,,personal,ed346836-1ac8-4e0b-a8f2-cd6a41d71368,2021/12/08,風の子めむろ,風の子めむろ,
届出,その他の食料・飲料販売業,トムラウシ温泉東大雪荘,上川郡新得町屈足トムラウシ東大雪荘,上川郡新得町屈足トムラウシ,東大雪荘,0156-65-3021,株式会社新得観光振興公社,浜田正利,上川郡新得町３条南４丁目２６番地,上川郡新得町３条南４丁目２６番地,,0156-64-0522,2021.12.8,2021.12.8,,,21,トムラウシ温泉東大雪荘,0156,0156-65-3021,,,,上川郡新得町屈足トムラウシ,北海道上川郡新得町屈足トムラウシ,東大雪荘,19112,1,1635,屈足,,2021/12/08,2021/12/08,,,株式会社新得観光振興公社,浜田正利,0156-64-0522,上川郡新得町３条南４丁目２６番地,北海道上川郡新得町三条南４丁目２６番地,,19646,北海道,上川郡新得町,三条南４,,,その他の食料品製造・加工業,(包装),届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,トムラウシ温泉東大雪荘0156-65-3021191121635,23075a30-4baf-4182-a9a9-78a65d522c35,株式会社新得観光振興公社19646,77ab51ae-5922-400d-a147-661127e5a36c,1fcdfcc1-42dc-4b7f-907b-65d8c8eec939,2021/12/08,トムラウシ温泉東大雪荘,トムラウシ温泉東大雪荘,株式会社新得観光振興公社
届出,コップ式自動販売機（自動洗浄・屋内設置）,トムラウシ温泉東大雪荘,上川郡新得町屈足トムラウシ東大雪荘,上川郡新得町屈足トムラウシ,東大雪荘,0156-65-3021,株式会社新得観光振興公社,浜田正利,上川郡新得町３条南４丁目２６番地,上川郡新得町３条南４丁目２６番地,,0156-64-0522,2021.12.8,2021.12.8,,,21,トムラウシ温泉東大雪荘,0156,0156-65-3021,,,,上川郡新得町屈足トムラウシ,北海道上川郡新得町屈足トムラウシ,東大雪荘,19112,1,1635,屈足,,2021/12/08,2021/12/08,,,株式会社新得観光振興公社,浜田正利,0156-64-0522,上川郡新得町３条南４丁目２６番地,北海道上川郡新得町三条南４丁目２６番地,,19646,北海道,上川郡新得町,三条南４,,,コップ式自動販売機,（自動洗浄・屋内設置）,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,61,612,,トムラウシ温泉東大雪荘0156-65-3021191121635,23075a30-4baf-4182-a9a9-78a65d522c35,株式会社新得観光振興公社19646,77ab51ae-5922-400d-a147-661127e5a36c,a2c25274-e86e-4e41-bf32-b13511b4f39b,2021/12/08,トムラウシ温泉東大雪荘,トムラウシ温泉東大雪荘,株式会社新得観光振興公社
届出,乳類販売業,トムラウシ温泉東大雪荘,上川郡新得町屈足トムラウシ東大雪荘,上川郡新得町屈足トムラウシ,東大雪荘,0156-65-3021,株式会社新得観光振興公社,浜田正利,上川郡新得町３条南４丁目２６番地,上川郡新得町３条南４丁目２６番地,,0156-64-0522,2021.12.8,2021.12.8,,,21,トムラウシ温泉東大雪荘,0156,0156-65-3021,,,,上川郡新得町屈足トムラウシ,北海道上川郡新得町屈足トムラウシ,東大雪荘,19112,1,1635,屈足,,2021/12/08,2021/12/08,,,株式会社新得観光振興公社,浜田正利,0156-64-0522,上川郡新得町３条南４丁目２６番地,北海道上川郡新得町三条南４丁目２６番地,,19646,北海道,上川郡新得町,三条南４,,,乳類販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,,,トムラウシ温泉東大雪荘0156-65-3021191121635,23075a30-4baf-4182-a9a9-78a65d522c35,株式会社新得観光振興公社19646,77ab51ae-5922-400d-a147-661127e5a36c,c39d2dea-2eb9-4699-843e-0b5694e7700f,2021/12/08,トムラウシ温泉東大雪荘,トムラウシ温泉東大雪荘,株式会社新得観光振興公社
許可,菓子製造業,トカプコーヒー,河西郡中札内村大通南６丁目１３－１,河西郡中札内村大通南６丁目１３－１,,,木村務,,,,,,2021.12.8,2021.12.8,十保生15-700,,21,トカプコーヒー,0155,,,,,河西郡中札内村大通南６丁目１３－１,北海道河西郡中札内村大通南６丁目１３－１,,22886,1,1638,大通南６,,2021/12/08,2021/12/08,,,,木村務 ,,,,,,,,,十保生15-700,,菓子製造業,,許可,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,トカプコヒ228861638,d3be2ba8-96de-49c0-810e-2dc08fb11223,,personal,d7f141c1-26cd-4269-ae62-ca22d8388ce7,2021/12/08,トカプコーヒー,トカプコヒ,
届出,食肉販売業（包装）,十勝髙田牧場,河東郡鹿追町美蔓西１８線２１－５０,河東郡鹿追町美蔓西１８線２１－５０,,,髙田泰輔,,,,,,2021.12.7,2021.12.7,,,21,十勝髙田牧場,0156,,,,,河東郡鹿追町美蔓西１８線２１－５０,北海道河東郡鹿追町美蔓西１８線２１－５０,,23625,1,1634,美蔓,,2021/12/07,2021/12/07,,,,髙田泰輔 ,,,,,,,,,,,食肉販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,583,,十勝髙田牧場236251634,d7e7c290-f7f7-4770-a673-83cd05c6df9d,,personal,638128ef-4e54-473c-aa8f-097eb5c773ba,2021/12/07,十勝髙田牧場,十勝髙田牧場,
届出,乳類販売業,十勝髙田牧場,河東郡鹿追町美蔓西１８線２１－５０,河東郡鹿追町美蔓西１８線２１－５０,,,髙田泰輔,,,,,,2021.12.7,2021.12.7,,,21,十勝髙田牧場,0156,,,,,河東郡鹿追町美蔓西１８線２１－５０,北海道河東郡鹿追町美蔓西１８線２１－５０,,23625,1,1634,美蔓,,2021/12/07,2021/12/07,,,,髙田泰輔 ,,,,,,,,,,,乳類販売業,,届出,,021_北海道_帯広保健所_食品衛生()_2021年12月まで全件_末日,I,58,,,十勝髙田牧場236251634,d7e7c290-f7f7-4770-a673-83cd05c6df9d,,personal,a1ee7286-4f63-49ff-a9d0-fd4fc4648c67,2021/12/07,十勝髙田牧場,十勝髙田牧場,
