https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,27,愛媛県,松山市,おふくろダイニング すみれ,,オフクロダイニング スミレ,飲食店営業,,松山市住吉２丁目９－２,松山市住吉２丁目９－２,,,,089-904-3945,門屋節子,,,,第1150号,2021/11/9,2021/11/9,,2026/12/31,,,,,,377,おふくろダイニング すみれ,089,089-904-3945,,,,松山市住吉２丁目９－２,愛媛県松山市住吉２丁目９－２,,193912,38,38201,住吉２,,2021/11/09,2021/11/09,,2026/12/31,,門屋節子  ,,,,,,,,,第1150号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,おふくろダイニングすみれ089-904-394519391238201,563e75fc-8079-4c1f-8367-c36a8b4c9145,,personal,562c6976-e34f-4e58-a670-c731963c0f98,2021/11/09,おふくろダイニング　すみれ,おふくろダイニングすみれ,
382019,28,愛媛県,松山市,Forest,,フォレスト,飲食店営業,,松山市南吉田町1843-45,松山市南吉田町１８４３－４５,,,,,好川しずか,,,,第1151号,2021/11/9,2021/11/9,,2026/12/31,,,,,,377,Forest,089,,,,,松山市南吉田町１８４３－４５,愛媛県松山市南吉田町１８４３－４５,,194114,38,38201,南吉田町,,2021/11/09,2021/11/09,,2026/12/31,,好川しずか  ,,,,,,,,,第1151号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,Ｆｏｒｅｓｔ19411438201,eeb213eb-c772-4c3d-857c-bb4c1d4a4ff4,,personal,a8915043-c5aa-4f34-9ec1-80d1b2e9422c,2021/11/09,Ｆｏｒｅｓｔ,Ｆｏｒｅｓｔ,
382019,29,愛媛県,松山市,グロース,,グロース,飲食店営業,,松山市二番町1丁目8-2ニック33ビル2F D号室,松山市二番町１丁目８－２,ニック３３ビル２F D号室,,,,宮川真弥,,,,第1152号,2021/11/10,2021/11/10,,2026/12/31,,,,,,377,グロース,089,,,,,松山市二番町１丁目８－２,愛媛県松山市二番町１丁目８－２,ニック３３ビル２F D号室,194002,38,38201,二番町１,,2021/11/10,2021/11/10,,2026/12/31,,宮川真弥  ,,,,,,,,,第1152号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,グロス19400238201,5b64de1b-ce36-49a8-8566-fe7fed17909f,,personal,225d42c4-35ee-41b4-a8c6-098950dda8ec,2021/11/10,グロース,グロス,
382019,30,愛媛県,松山市,MASUO,,マスオ,飲食店営業,,松山市湊町3-9-1知足ビル３号館１F,松山市湊町３－９－１,知足ビル３号館１F,,,089-909-5529,,株式会社ともえ屋,,増田道真,第1153号,2021/11/10,2021/11/10,,2026/12/31,,,,,,377,MASUO,089,089-909-5529,,,,松山市湊町３－９－１,愛媛県松山市湊町３－９－１,知足ビル３号館１F,194091,38,38201,湊町３,,2021/11/10,2021/11/10,,2026/12/31,株式会社ともえ屋,増田道真,,,,,,,,,第1153号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ＭＡＳＵＯ089-909-552919409138201,3d1f8d96-de4d-4992-ac0b-503a392a3f1f,株式会社ともえ屋,62ba344e-a4a8-4905-8c40-5cf7f5a09111,c1c2cd2d-b4d3-4301-97b2-1f986a0bcd35,2021/11/10,ＭＡＳＵＯ,ＭＡＳＵＯ,株式会社ともえ屋
382019,31,愛媛県,松山市,李白,,リハク,飲食店営業,,松山市高砂町3丁目2-17 1F,松山市高砂町３丁目２－１７,１F,,,089-904-4045,出野 神奈恵,,,,第1154号,2021/11/10,2021/11/10,,2026/12/31,,,,,,377,李白,089,089-904-4045,,,,松山市高砂町３丁目２－１７,愛媛県松山市高砂町３丁目２－１７,１F,193919,38,38201,高砂町３,,2021/11/10,2021/11/10,,2026/12/31,,出野 神奈恵  ,,,,,,,,,第1154号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,李白089-904-404519391938201,a1f44142-9529-408c-8040-4fed030c631f,,personal,312b72d4-34aa-4f79-8ba9-8da1b0c61613,2021/11/10,李白,李白,
382019,32,愛媛県,松山市,ろまにあ,,ロマニア,飲食店営業,,松山市勝山町2丁目155-1メゾンドール勝山 ３F,松山市勝山町２丁目１５５－１,メゾンドール勝山 ３F,,,,平野晶平,,,,第1155号,2021/11/10,2021/11/10,,2026/12/31,,,,,,377,ろまにあ,089,,,,,松山市勝山町２丁目１５５－１,愛媛県松山市勝山町２丁目１５５－１,メゾンドール勝山 ３F,193801,38,38201,勝山町２,,2021/11/10,2021/11/10,,2026/12/31,,平野晶平  ,,,,,,,,,第1155号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ろまにあ19380138201,225cbd31-27ba-4c5c-8224-293e72401f92,,personal,0cdaa39b-d7db-4635-9e8f-aa0c3cc213bc,2021/11/10,ろまにあ,ろまにあ,
382019,33,愛媛県,松山市,Club ひな菊,,クラブ ヒナギク,飲食店営業,,松山市二番町１丁目１１－６TEN Avenue South Building １F,松山市二番町１丁目１１－６,TEN Avenue South Building １F,,,089-932-5366,,株式会社パートナー,,門田謙吾,第1156号,2021/11/10,2021/11/10,,2026/12/31,,,,,,377,Club ひな菊,089,089-932-5366,,,,松山市二番町１丁目１１－６,愛媛県松山市二番町１丁目１１－６,TEN Avenue South Building １F,194002,38,38201,二番町１,,2021/11/10,2021/11/10,,2026/12/31,株式会社パートナー,門田謙吾,,,,,,,,,第1156号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,Ｃｌｕｂひな菊089-932-536619400238201,04c6ad24-f6ac-425d-8af0-f5afced72fcb,株式会社パートナー,3235eff9-aa97-493c-bc50-552ccf5bf4b0,88c498e7-dca9-4873-aa9e-b2391e706a97,2021/11/10,Ｃｌｕｂ　ひな菊,Ｃｌｕｂひな菊,株式会社パートナー
382019,34,愛媛県,松山市,喜楽家,,キラクヤ,飲食店営業,,松山市二番町2-4-1川崎店舗１F,松山市二番町２－４－１,川崎店舗１F,,,089-948-8397,相原仁志,,,,第1157号,2021/11/11,2021/11/11,,2026/12/31,,,,,,377,喜楽家,089,089-948-8397,,,,松山市二番町２－４－１,愛媛県松山市二番町２－４－１,川崎店舗１F,194003,38,38201,二番町２,,2021/11/11,2021/11/11,,2026/12/31,,相原仁志  ,,,,,,,,,第1157号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,喜楽家089-948-839719400338201,e3b33e2c-477b-4519-8317-5564bf54a7f5,,personal,6a0039cd-eff9-4f07-a4f3-2127e3c0296e,2021/11/11,喜楽家,喜楽家,
382019,35,愛媛県,松山市,ファミリーマート松山竹原店,,ファミリーマートマツヤマタケワラテン,飲食店営業,,松山市竹原２丁目２－１０,松山市竹原２丁目２－１０,,,,089-934-7221,,まくかお有限会社,,中田淳一郎,第1158号,2021/11/11,2021/11/11,,2026/12/31,,,,,,377,ファミリーマート松山竹原店,089,089-934-7221,,,,松山市竹原２丁目２－１０,愛媛県松山市竹原２丁目２－１０,,193931,38,38201,竹原２,,2021/11/11,2021/11/11,,2026/12/31,まくかお有限会社,中田淳一郎,,,,,,,,,第1158号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ファミリマト松山竹原店089-934-722119393138201,1ab0394c-4cba-4707-a0bf-b2c094c8349c,まくかお有限会社,a756e311-d8be-44f3-a457-7d5db5c803dd,9383b30d-823d-4272-a94b-5cfdec822b7e,2021/11/11,ファミリーマート松山竹原店,ファミリマト松山竹原店,まくかお有限会社
382019,36,愛媛県,松山市,広島江田島産カキ小屋 松山出張所,,ヒロシマエダジマサンカキゴヤ マツヤマシュッチョウジョ,飲食店営業,,松山市井門町３９９ー４,松山市井門町３９９ー４,,,,,,有限会社オフィスタチバナ,,橘功三,第1159号,2021/11/12,2021/11/12,,2026/12/31,,,,,,377,広島江田島産カキ小屋 松山出張所,089,,,,,松山市井門町３９９ー４,愛媛県松山市井門町３９９－４,,193748,38,38201,井門町,,2021/11/12,2021/11/12,,2026/12/31,有限会社オフィスタチバナ,橘功三,,,,,,,,,第1159号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,広島江田島産カキ小屋松山出張所19374838201,6c6f9107-9902-4491-b422-62ae8b034918,有限会社オフィスタチバナ,4e5446bc-42c0-4dac-9ff2-7ade7b89efdc,d52c5dac-e31e-4ef8-a5e9-c33af3d52198,2021/11/12,広島江田島産カキ小屋　松山出張所,広島江田島産カキ小屋松山出張所,有限会社オフィスタチバナ
382019,37,愛媛県,松山市,あげんどう,,アゲンドウ,飲食店営業,,松山市保健所管内,松山市保健所管内,,,,,田村久,,,,第1161号,2021/11/12,2021/11/12,,2026/12/31,,,,,,377,あげんどう,089,,,,,松山市保健所管内,愛媛県松山市保健所管内,,193715,38,38201,,,2021/11/12,2021/11/12,,2026/12/31,,田村久  ,,,,,,,,,第1161号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,あげんどう19371538201,cc20e596-0634-48b9-a43e-d0aeb1b5daed,,personal,ed4b9b20-3487-4e65-afbc-122fd520508a,2021/11/12,あげんどう,あげんどう,
382019,38,愛媛県,松山市,スナック 酒宝エルザ,,スナック シュホウエルザ,飲食店営業,,松山市三番町1丁目9-13サントリープラザビル3F,松山市三番町１丁目９－１３,サントリープラザビル３F,,,089-932-0078,山本壽美子,,,,第1163号,2021/11/12,2021/11/12,,2026/12/31,,,,,,377,スナック 酒宝エルザ,089,089-932-0078,,,,松山市三番町１丁目９－１３,愛媛県松山市三番町１丁目９－１３,サントリープラザビル３F,193877,38,38201,三番町１,,2021/11/12,2021/11/12,,2026/12/31,,山本壽美子  ,,,,,,,,,第1163号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,スナック酒宝エルザ089-932-007819387738201,6132847d-e0eb-4463-a986-909f73eb3a7b,,personal,92c48f45-500d-4675-a9a3-173eb39d430e,2021/11/12,スナック　酒宝エルザ,スナック酒宝エルザ,
382019,39,愛媛県,松山市,ラウンジ重川,,ラウンジシゲカワ,飲食店営業,,松山市二番町1丁目8-8第8ミツワビル4F,松山市二番町１丁目８－８,第８ミツワビル４F,,,089-921-8935,重川知子,,,,第1164号,2021/11/12,2021/11/12,,2026/12/31,,,,,,377,ラウンジ重川,089,089-921-8935,,,,松山市二番町１丁目８－８,愛媛県松山市二番町１丁目８－８,第８ミツワビル４F,194002,38,38201,二番町１,,2021/11/12,2021/11/12,,2026/12/31,,重川知子  ,,,,,,,,,第1164号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ラウンジ重川089-921-893519400238201,8d045c00-7090-4132-8960-d34044821299,,personal,670ca5d0-3981-4983-9d7e-9b05a5f519b1,2021/11/12,ラウンジ重川,ラウンジ重川,
382019,40,愛媛県,松山市,スターバックスコーヒー松山市駅前店,,スターバックスコーヒーマツヤマシエキマエテン,飲食店営業,,松山市湊町4-4-1伊予鉄本社ビル１F,松山市湊町４－４－１,伊予鉄本社ビル１F,,,089-915-3166,,スターバックスコーヒージャパン株式会社,,水口貴文,第1166号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,スターバックスコーヒー松山市駅前店,089,089-915-3166,,,,松山市湊町４－４－１,愛媛県松山市湊町４－４－１,伊予鉄本社ビル１F,194092,38,38201,湊町４,,2021/11/15,2021/11/15,,2026/12/31,スターバックスコーヒージャパン株式会社,水口貴文,,,,,,,,,第1166号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,スタバックスコヒ松山市駅前店089-915-316619409238201,de69b971-dce1-4ebe-b63c-e1396e46b2f4,スターバックスコーヒージャパン株式会社,b173f1eb-7316-4846-8726-e7d983d3b341,5996db6d-b51e-41e5-b08c-d2a69350a722,2021/11/15,スターバックスコーヒー松山市駅前店,スタバックスコヒ松山市駅前店,スターバックスコーヒージャパン株式会社
382019,41,愛媛県,松山市,喫茶 ブレーメン,,キッサ ブレーメン,飲食店営業,,松山市西垣生町780-6,松山市西垣生町７８０－６,,,,089-973-5991,山本柚香里,,,,第1167号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,喫茶 ブレーメン,089,089-973-5991,,,,松山市西垣生町７８０－６,愛媛県松山市西垣生町７８０－６,,194001,38,38201,西垣生町,,2021/11/15,2021/11/15,,2026/12/31,,山本柚香里  ,,,,,,,,,第1167号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,喫茶ブレメン089-973-599119400138201,00ce1f9d-00cd-430c-ae3c-98aa3dfddf50,,personal,9d4756d9-c4aa-4eb4-bb15-b2ea9dede5bb,2021/11/15,喫茶　ブレーメン,喫茶ブレメン,
382019,42,愛媛県,松山市,ファミリーマート松山南斎院町西店,,ファミリーマートマツヤマミナミサヤチョウニシテン,飲食店営業,,松山市南斎院町１３９０－１,松山市南斎院町１３９０－１,,,,089-974-1670,脇田正輝,,,,第1168号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,ファミリーマート松山南斎院町西店,089,089-974-1670,,,,松山市南斎院町１３９０－１,愛媛県松山市南斎院町１３９０－１,,194107,38,38201,南斎院町,,2021/11/15,2021/11/15,,2026/12/31,,脇田正輝  ,,,,,,,,,第1168号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ファミリマト松山南斎院町西店089-974-167019410738201,f60c4e7e-878b-4e4f-a01d-7fae5eca4604,,personal,e8cde555-03a0-4cba-a015-62e53e49241a,2021/11/15,ファミリーマート松山南斎院町西店,ファミリマト松山南斎院町西店,
382019,43,愛媛県,松山市,文楽,,ブンラク,飲食店営業,,松山市湊町7丁目8-2,松山市湊町７丁目８－２,,,,089-921-2309,杉野典秀,,,,第1169号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,文楽,089,089-921-2309,,,,松山市湊町７丁目８－２,愛媛県松山市湊町７丁目８－２,,194095,38,38201,湊町７,,2021/11/15,2021/11/15,,2026/12/31,,杉野典秀  ,,,,,,,,,第1169号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,文楽089-921-230919409538201,4160b524-7c6c-4c37-b35d-6131d03279db,,personal,df686d53-e1c9-4aa7-9222-638a1ecc50d6,2021/11/15,文楽,文楽,
382019,44,愛媛県,松山市,お好み焼 じゃんけんぽん,,オコノミヤキ ジャンケンポン,飲食店営業,,松山市藤原町617石川ビル1F,松山市藤原町６１,７石川ビル,,,089-932-3733,水口和子,,,,第1170号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,お好み焼 じゃんけんぽん,089,089-932-3733,,,,松山市藤原町６１,愛媛県松山市藤原町６１,７石川ビル,194042,38,38201,藤原町,,2021/11/15,2021/11/15,,2026/12/31,,水口和子  ,,,,,,,,,第1170号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,お好み焼じゃんけんぽん089-932-373319404238201,6c634fb0-270a-4393-b1d8-e86667b4ba5a,,personal,4f169610-b250-4b71-a916-9a46ccebb880,2021/11/15,お好み焼　じゃんけんぽん,お好み焼じゃんけんぽん,
382019,45,愛媛県,松山市,カラオケスナック エアポート,,カラオケスナック エアポート,飲食店営業,,松山市富久町447-11,松山市富久町４４７－１１,,,,089-971-7063,高山幹枝,,,,第1171号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,カラオケスナック エアポート,089,089-971-7063,,,,松山市富久町４４７－１１,愛媛県松山市富久町４４７－１１,,193967,38,38201,富久町,,2021/11/15,2021/11/15,,2026/12/31,,高山幹枝  ,,,,,,,,,第1171号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,カラオケスナックエアポト089-971-706319396738201,5c74760b-1d94-416b-b4ed-0894125406b1,,personal,a0366ec8-6131-4fda-b4e5-2a68c24a1075,2021/11/15,カラオケスナック　エアポート,カラオケスナックエアポト,
382019,46,愛媛県,松山市,caf? grato,,カフェ グラート,飲食店営業,,松山市余戸東５丁目３－７,松山市余戸東５丁目３－７,,,,089-973-6033,恒岡泰一,,,,第1172号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,caf? grato,089,089-973-6033,,,,松山市余戸東５丁目３－７,愛媛県松山市余戸東５丁目３－７,,194177,38,38201,余戸東５,,2021/11/15,2021/11/15,,2026/12/31,,恒岡泰一  ,,,,,,,,,第1172号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ｃａｆｇｒａｔｏ089-973-603319417738201,38774ff3-d1e1-46c2-8a81-05f104e027b4,,personal,1200e633-68a4-4dc3-aa25-690bf467eb00,2021/11/15,ｃａｆ？　ｇｒａｔｏ,ｃａｆｇｒａｔｏ,
382019,47,愛媛県,松山市,麺やBar 錦iwamoto,,メンヤバー ニシキイワモト,飲食店営業,,松山市一番町2-7-2一番町ロッヂ101,松山市一番町２－７－２,一番町ロッヂ１０１,,,089-961-1940,岩本智也,,,,第1173号,2021/11/15,2021/11/15,,2026/12/31,,,,,,377,麺やBar 錦iwamoto,089,089-961-1940,,,,松山市一番町２－７－２,愛媛県松山市一番町２－７－２,一番町ロッヂ１０１,193745,38,38201,一番町２,,2021/11/15,2021/11/15,,2026/12/31,,岩本智也  ,,,,,,,,,第1173号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,麺やＢａｒ錦ｉｗａｍｏｔｏ089-961-194019374538201,b7a6435a-13fe-402e-9ee8-26b46d5d0bb4,,personal,f7f5c3ee-3c38-4b2d-8d33-06dbe8aa15f6,2021/11/15,麺やＢａｒ　錦ｉｗａｍｏｔｏ,麺やＢａｒ錦ｉｗａｍｏｔｏ,
382019,48,愛媛県,松山市,西道,,セイドウ,飲食店営業,,松山市二番町２丁目５－２リアル二番町 １Ｆ,松山市二番町２丁目５－２,リアル二番町１Ｆ,,,089-945-7550,西岡正志,,,,第1175号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,西道,089,089-945-7550,,,,松山市二番町２丁目５－２,愛媛県松山市二番町２丁目５－２,リアル二番町１Ｆ,194003,38,38201,二番町２,,2021/11/16,2021/11/16,,2026/12/31,,西岡正志  ,,,,,,,,,第1175号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,西道089-945-755019400338201,b560493b-8eb0-4b2b-b919-91cac1486618,,personal,a86cfdb5-ccb3-413b-99bc-86fd87438477,2021/11/16,西道,西道,
382019,49,愛媛県,松山市,居酒屋えびすや,,イザカヤエビスヤ,飲食店営業,,松山市大手町1丁目13-7 1F,松山市大手町１丁目１３－７,１F,,,089-947-0114,小山ケイ子,,,,第1176号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,居酒屋えびすや,089,089-947-0114,,,,松山市大手町１丁目１３－７,愛媛県松山市大手町１丁目１３－７,１F,193780,38,38201,大手町１,,2021/11/16,2021/11/16,,2026/12/31,,小山ケイ子  ,,,,,,,,,第1176号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,居酒屋えびすや089-947-011419378038201,8106108a-eb21-4618-950d-c92feed894ca,,personal,15d279ce-2668-4eb5-92f9-edb086af2341,2021/11/16,居酒屋えびすや,居酒屋えびすや,
382019,50,愛媛県,松山市,Little Choco,,リトルチョコ,飲食店営業,,松山市一番町一丁目２番地７TEN Avenue North Building 3F,松山市一番町１丁目２番地７,TEN Avenue North Building ３F,,,089-907-2822,,株式会社パートナー,,門田謙吾,第1177号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,Little Choco,089,089-907-2822,,,,松山市一番町１丁目２番地７,愛媛県松山市一番町１丁目２番地７,TEN Avenue North Building ３F,193744,38,38201,一番町１,,2021/11/16,2021/11/16,,2026/12/31,株式会社パートナー,門田謙吾,,,,,,,,,第1177号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ＬｉｔｔｌｅＣｈｏｃｏ089-907-282219374438201,a4c32255-855f-4df7-b571-5e376f7e0719,株式会社パートナー,3235eff9-aa97-493c-bc50-552ccf5bf4b0,50f3ab7e-342c-4ae2-b468-43f0d5f7a039,2021/11/16,Ｌｉｔｔｌｅ　Ｃｈｏｃｏ,ＬｉｔｔｌｅＣｈｏｃｏ,株式会社パートナー
382019,51,愛媛県,松山市,戦,,イクサ,飲食店営業,,松山市二番町2丁目7-1横浜館ビル2F,松山市二番町２丁目７－１,横浜館ビル２F,,,089-998-7707,髙木健太,,,,第1178号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,戦,089,089-998-7707,,,,松山市二番町２丁目７－１,愛媛県松山市二番町２丁目７－１,横浜館ビル２F,194003,38,38201,二番町２,,2021/11/16,2021/11/16,,2026/12/31,,髙木健太  ,,,,,,,,,第1178号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,戦089-998-770719400338201,6c42d735-d774-4c84-956f-c77cda4c35d1,,personal,12314cbb-3025-4ae2-ace2-15107dab09a0,2021/11/16,戦,戦,
382019,52,愛媛県,松山市,マドンナ,,マドンナ,飲食店営業,,松山市西垣生町259-2 1F,松山市西垣生町２５９－２,１F,,,089-965-2497,福岡美須恵,,,,第1179号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,マドンナ,089,089-965-2497,,,,松山市西垣生町２５９－２,愛媛県松山市西垣生町２５９－２,１F,194001,38,38201,西垣生町,,2021/11/16,2021/11/16,,2026/12/31,,福岡美須恵  ,,,,,,,,,第1179号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,マドンナ089-965-249719400138201,b55ecae7-75a8-4b62-bd44-1ac942442059,,personal,afb670e3-5535-424c-8d13-ba913920d32d,2021/11/16,マドンナ,マドンナ,
382019,53,愛媛県,松山市,ファミリーマート南斎院町店,,ファミリーマートミナミサヤチョウテン,飲食店営業,,松山市南斎院町989-1,松山市南斎院町９８９－１,,,,089-905-6822,相原正義,,,,第1180号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,ファミリーマート南斎院町店,089,089-905-6822,,,,松山市南斎院町９８９－１,愛媛県松山市南斎院町９８９－１,,194107,38,38201,南斎院町,,2021/11/16,2021/11/16,,2026/12/31,,相原正義  ,,,,,,,,,第1180号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,ファミリマト南斎院町店089-905-682219410738201,7af328ad-4976-4395-8b9b-8d781dcd21eb,,personal,ef6197a3-f5a6-4cc2-8fb4-e21e354c1e34,2021/11/16,ファミリーマート南斎院町店,ファミリマト南斎院町店,
382019,54,愛媛県,松山市,和菜灯庵 結楽里,,ワサビアン ユラリ,飲食店営業,,松山市三番町3丁目2-11川上ビル1、2F,松山市三番町３丁目２－１１,川上ビル１、２F,,,089-986-3025,三野浩史,,,,第1181号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,和菜灯庵 結楽里,089,089-986-3025,,,,松山市三番町３丁目２－１１,愛媛県松山市三番町３丁目２－１１,川上ビル１、２F,193879,38,38201,三番町３,,2021/11/16,2021/11/16,,2026/12/31,,三野浩史  ,,,,,,,,,第1181号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,和菜灯庵結楽里089-986-302519387938201,45a434fb-dbc7-466c-a405-1fe3ec8f317f,,personal,b0134c32-e447-4e5c-8e94-7f34484f4e44,2021/11/16,和菜灯庵　結楽里,和菜灯庵結楽里,
382019,55,愛媛県,松山市,菜処 とど,,サイドコロ トド,飲食店営業,,松山市東垣生町131-1 1F,松山市東垣生町１３１－１,１F,,,,本間朝美,,,,第1182号,2021/11/16,2021/11/16,,2026/12/31,,,,,,377,菜処 とど,089,,,,,松山市東垣生町１３１－１,愛媛県松山市東垣生町１３１－１,１F,194027,38,38201,東垣生町,,2021/11/16,2021/11/16,,2026/12/31,,本間朝美  ,,,,,,,,,第1182号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,菜処とど19402738201,2586b10a-288c-47c8-b1a0-9031529c3822,,personal,8b60b611-2ecc-4204-a88b-5ea9382c5931,2021/11/16,菜処　とど,菜処とど,
382019,56,愛媛県,松山市,あたたかい宿 谷屋,,アタタカイヤド タニヤ,飲食店営業,,松山市道後湯之町2-4,松山市道後湯之町２－４,,,,089-921-8595,,株式会社谷屋,,竹林均,第1183号,2021/11/17,2021/11/17,,2026/12/31,,,,,,377,あたたかい宿 谷屋,089,089-921-8595,,,,松山市道後湯之町２－４,愛媛県松山市道後湯ノ町２－４,,193983,38,38201,道後湯ノ町,,2021/11/17,2021/11/17,,2026/12/31,株式会社谷屋,竹林均,,,,,,,,,第1183号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,あたたかい宿谷屋089-921-859519398338201,1e6d6f57-a2cd-4fae-a2c5-4573f87f470b,株式会社谷屋,bee0d953-1c27-4d3d-adcf-ea4693a00a54,42269287-38d1-4d0c-8573-77189ffaa15e,2021/11/17,あたたかい宿　谷屋,あたたかい宿谷屋,株式会社谷屋
382019,57,愛媛県,松山市,Hellowin,,ハロウィン,飲食店営業,,松山市三番町1丁目16-5第二クリーンビル4F,松山市三番町１丁目１６－５,第二クリーンビル４F,,,,山形孔明,,,,第1184号,2021/11/17,2021/11/17,,2026/12/31,,,,,,377,Hellowin,089,,,,,松山市三番町１丁目１６－５,愛媛県松山市三番町１丁目１６－５,第二クリーンビル４F,193877,38,38201,三番町１,,2021/11/17,2021/11/17,,2026/12/31,,山形孔明  ,,,,,,,,,第1184号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年11月_末日,M,76,,,Ｈｅｌｌｏｗｉｎ19387738201,14ea8cc5-e98c-4775-91f2-dc1fae3acbb1,,personal,ce97bf67-a581-4abe-ab84-e320b9994c9c,2021/11/17,Ｈｅｌｌｏｗｉｎ,Ｈｅｌｌｏｗｉｎ,
