https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請者3,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,継続,628,,赤かぶランド食堂舟小屋,村上市中浜５２８－１,村上市中浜５２８－１,,77-2714,,有限会社　中浜観光物産,代表取締役　本間　正幸,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,77-2714,,,飲食店営業（一般食堂）,,,1 - 15,0,0,1997年02月28日,2021年04月09日,2021年04月09日,2021年04月10日,2026年05月31日,,,,,,村上保健所,赤かぶランド食堂舟小屋,0254,0254-77-2714,,,,村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,2021/04/09,1997/02/28,2021/04/10,,2026/05/31,有限会社　中浜観光物産, 代表取締役　本間　正幸,0254-77-2714,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,1 - 15,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,赤かぶランド食堂舟小屋,赤かぶランド食堂舟小屋,有限会社中浜観光物産
法人,継続,628,,赤かぶランド食堂舟小屋,村上市中浜５２８－１,村上市中浜５２８－１,,77-2714,,有限会社　中浜観光物産,代表取締役　本間　正幸,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,77-2714,,,飲食店営業（食品調理）,,,1 - 13,0,0,2003年07月10日,2019年04月23日,2019年04月23日,2019年04月24日,2024年05月31日,,,,,,村上保健所,赤かぶランド食堂舟小屋,0254,0254-77-2714,,,,村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,2019/04/23,2003/07/10,2019/04/24,,2024/05/31,有限会社　中浜観光物産, 代表取締役　本間　正幸,0254-77-2714,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,1 - 13,継続,飲食店営業,（食品調理）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,赤かぶランド食堂舟小屋,赤かぶランド食堂舟小屋,有限会社中浜観光物産
法人,継続,11079,有限会社,中浜観光物産,村上市中浜５２８－１,村上市中浜５２８－１,,77-2714,,有限会社　中浜観光物産,代表取締役　本間　正幸,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,77-2714,,,添加物製造業,,,1 - 21,0,0,2008年03月22日,2018年04月24日,2018年04月24日,2018年04月25日,2023年05月31日,,,,,,村上保健所,中浜観光物産,0254,0254-77-2714,,,,村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,2018/04/24,2008/03/22,2018/04/25,,2023/05/31,有限会社　中浜観光物産, 代表取締役　本間　正幸,0254-77-2714,新潟県村上市中浜５２８－１,新潟県村上市中浜５２８－１,,87658,新潟県,村上市,中浜,1 - 21,継続,添加物製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,中浜観光物産,中浜観光物産,有限会社中浜観光物産
法人,継続,222,株式会社,山北鮮魚センター,村上市勝木１０６１－１,村上市勝木１０６１－１,,77-2737,,株式会社　山北鮮魚センター,代表取締役　本間　秀信,新潟県村上市勝木１０４４－４,新潟県村上市勝木１０４４－４,,77-2737,,,魚介類加工業,,,2 - 4,0,0,1994年12月22日,2019年04月23日,2019年04月24日,2019年04月25日,2024年05月31日,,,,,,村上保健所,山北鮮魚センター,0254,0254-77-2737,,,,村上市勝木１０６１－１,新潟県村上市勝木１０６１－１,,87600,新潟県,村上市,勝木,2019/04/23,1994/12/22,2019/04/25,,2024/05/31,株式会社　山北鮮魚センター, 代表取締役　本間　秀信,0254-77-2737,新潟県村上市勝木１０４４－４,新潟県村上市勝木１０４４－４,,87600,新潟県,村上市,勝木,2 - 4,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,山北鮮魚センター,山北鮮魚センタ,株式会社山北鮮魚センター
法人,継続,222,株式会社,山北鮮魚センター,村上市勝木１０６１－１,村上市勝木１０６１－１,,77-2737,,株式会社　山北鮮魚センター,代表取締役　本間　秀信,新潟県村上市勝木１０４４－４,新潟県村上市勝木１０４４－４,,77-2737,,,惣菜製造業,,,1 - 10,0,0,1994年12月22日,2019年04月23日,2019年04月24日,2019年04月25日,2024年05月31日,,,,,,村上保健所,山北鮮魚センター,0254,0254-77-2737,,,,村上市勝木１０６１－１,新潟県村上市勝木１０６１－１,,87600,新潟県,村上市,勝木,2019/04/23,1994/12/22,2019/04/25,,2024/05/31,株式会社　山北鮮魚センター, 代表取締役　本間　秀信,0254-77-2737,新潟県村上市勝木１０４４－４,新潟県村上市勝木１０４４－４,,87600,新潟県,村上市,勝木,1 - 10,継続,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,山北鮮魚センター,山北鮮魚センタ,株式会社山北鮮魚センター
法人,継続,524,株式会社,山北鮮魚センター,村上市勝木１０４４番地４,村上市勝木１０４４番地４,,77-2737,,株式会社　山北鮮魚センター,代表取締役　本間　秀信,新潟県村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,77-2737,,,魚介類加工業,,,2 - 9,0,0,1992年01月21日,2020年04月21日,2020年04月22日,2020年04月23日,2025年05月31日,,,,,,村上保健所,山北鮮魚センター,0254,0254-77-2737,,,,村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,87600,新潟県,村上市,勝木,2020/04/21,1992/01/21,2020/04/23,,2025/05/31,株式会社　山北鮮魚センター, 代表取締役　本間　秀信,0254-77-2737,新潟県村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,87600,新潟県,村上市,勝木,2 - 9,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,山北鮮魚センター,山北鮮魚センタ,株式会社山北鮮魚センター
法人,継続,524,株式会社,山北鮮魚センター,村上市勝木１０４４番地４,村上市勝木１０４４番地４,,77-2737,,株式会社　山北鮮魚センター,代表取締役　本間　秀信,新潟県村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,77-2737,,,惣菜製造業,,,1 - 25,0,0,1992年01月21日,2020年04月21日,2020年04月22日,2020年04月23日,2025年05月31日,,,,,,村上保健所,山北鮮魚センター,0254,0254-77-2737,,,,村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,87600,新潟県,村上市,勝木,2020/04/21,1992/01/21,2020/04/23,,2025/05/31,株式会社　山北鮮魚センター, 代表取締役　本間　秀信,0254-77-2737,新潟県村上市勝木１０４４番地４,新潟県村上市勝木１０４４番地４,,87600,新潟県,村上市,勝木,1 - 25,継続,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,山北鮮魚センター,山北鮮魚センタ,株式会社山北鮮魚センター
法人,継続,10908,,ソルト アンド カフェ,村上市脇川１００８－１,村上市脇川１００８－１,,78-2468,,有限会社　日本海企画,代表取締役　小林　久,村上市勝木６３－２,村上市勝木６３－２,,77-3009,,,飲食店営業（一般食堂）,,,1 - 12,0,0,2006年05月26日,2021年04月09日,2021年04月09日,2021年04月10日,2026年05月31日,,,,,,村上保健所,ソルト アンド カフェ,0254,0254-78-2468,,,,村上市脇川１００８－１,新潟県村上市脇川１００８－１,,87700,新潟県,村上市,脇川,2021/04/09,2006/05/26,2021/04/10,,2026/05/31,有限会社　日本海企画, 代表取締役　小林　久,0254-77-3009,村上市勝木６３－２,新潟県村上市勝木６３－２,,87600,新潟県,村上市,勝木,1 - 12,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ソルト　アンド　カフェ,ソルトアンドカフェ,有限会社日本海企画
法人,継続,10819,,郷思館,村上市温出２８９番地１,村上市温出２８９番地１,,77-3485,,有限会社　郷思館,代表取締役　富樫　満恵,村上市温出２８９番地１,村上市温出２８９番地１,,77-3485,,,飲食店営業（旅館）,,,1 - 10,0,0,2005年07月29日,2021年04月09日,2021年04月09日,2021年04月10日,2026年05月31日,,,,,,村上保健所,郷思館,0254,0254-77-3485,,,,村上市温出２８９番地１,新潟県村上市温出２８９番地１,,87667,新潟県,村上市,温出,2021/04/09,2005/07/29,2021/04/10,,2026/05/31,有限会社　郷思館, 代表取締役　富樫　満恵,0254-77-3485,村上市温出２８９番地１,新潟県村上市温出２８９番地１,,87667,新潟県,村上市,温出,1 - 10,継続,飲食店営業,旅館,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,郷思館,郷思館,有限会社郷思館
法人,継続,10165,有限会社,山北町農林水産加工公社,村上市中浜１００８－１７,村上市中浜１００８－１７,,77-3821,,有限会社　山北町農林水産加工公社,代表取締役　宮崎　勇二,村上市中浜１００８－１７,村上市中浜１００８－１７,,77-3821,,,食品の冷凍又は冷蔵業,,,1 - 12,0,0,2015年01月30日,2020年04月21日,2020年04月21日,2020年04月22日,2025年05月31日,,,,,,村上保健所,山北町農林水産加工公社,0254,0254-77-3821,,,,村上市中浜１００８－１７,新潟県村上市中浜１００８－１７,,87658,新潟県,村上市,中浜,2020/04/21,2015/01/30,2020/04/22,,2025/05/31,有限会社　山北町農林水産加工公社, 代表取締役　宮崎　勇二,0254-77-3821,村上市中浜１００８－１７,新潟県村上市中浜１００８－１７,,87658,新潟県,村上市,中浜,1 - 12,継続,食品の冷凍又は冷蔵業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,山北町農林水産加工公社,山北町農林水産加工公社,有限会社山北町農林水産加工公社
法人,継続,10165,有限会社,山北町農林水産加工公社,村上市中浜１００８－１７,村上市中浜１００８－１７,,77-3821,,有限会社　山北町農林水産加工公社,代表取締役　宮崎　勇二,村上市中浜１００８－１７,村上市中浜１００８－１７,,77-3821,,,惣菜製造業,,,1 - 12,0,0,1998年09月11日,2019年04月23日,2019年04月23日,2019年04月24日,2024年05月31日,,,,,,村上保健所,山北町農林水産加工公社,0254,0254-77-3821,,,,村上市中浜１００８－１７,新潟県村上市中浜１００８－１７,,87658,新潟県,村上市,中浜,2019/04/23,1998/09/11,2019/04/24,,2024/05/31,有限会社　山北町農林水産加工公社, 代表取締役　宮崎　勇二,0254-77-3821,村上市中浜１００８－１７,新潟県村上市中浜１００８－１７,,87658,新潟県,村上市,中浜,1 - 12,継続,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,山北町農林水産加工公社,山北町農林水産加工公社,有限会社山北町農林水産加工公社
法人,継続,10005,,まる孝商店,村上市芦谷３６,村上市芦谷３６,,78-2430,,有限会社　まる孝商店,代表取締役　本間　孝夫,村上市芦谷１７,村上市芦谷１７,,78-2160,,,魚介類加工業,,,2 - 13,0,0,1997年12月26日,2017年04月24日,2017年05月09日,2017年05月10日,2022年05月31日,,,,,,村上保健所,まる孝商店,0254,0254-78-2430,,,,村上市芦谷３６,新潟県村上市芦谷３６,,87547,新潟県,村上市,芦谷,2017/04/24,1997/12/26,2017/05/10,,2022/05/31,有限会社　まる孝商店, 代表取締役　本間　孝夫,0254-78-2160,村上市芦谷１７,新潟県村上市芦谷１７,,87547,新潟県,村上市,芦谷,2 - 13,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,まる孝商店,まる孝商店,有限会社まる孝商店
法人,継続,10005,,まる孝商店,村上市芦谷３６,村上市芦谷３６,,78-2430,,有限会社　まる孝商店,代表取締役　本間　孝夫,村上市芦谷１７,村上市芦谷１７,,78-2160,,,魚介類販売業,,,1 - 27,0,0,1997年12月26日,2017年04月24日,2017年05月09日,2017年05月10日,2022年05月31日,,,,,,村上保健所,まる孝商店,0254,0254-78-2430,,,,村上市芦谷３６,新潟県村上市芦谷３６,,87547,新潟県,村上市,芦谷,2017/04/24,1997/12/26,2017/05/10,,2022/05/31,有限会社　まる孝商店, 代表取締役　本間　孝夫,0254-78-2160,村上市芦谷１７,新潟県村上市芦谷１７,,87547,新潟県,村上市,芦谷,1 - 27,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,まる孝商店,まる孝商店,有限会社まる孝商店
法人,継続,10001,,株式会社　山正鮮魚,村上市桑川905,村上市桑川９０５,,79-2011,,株式会社　山正鮮魚,代表取締役　渡辺　龍仁,村上市桑川905,村上市桑川９０５,,79-2011,,,魚介類加工業,,,2 - 14,0,0,1997年07月18日,2017年04月26日,2017年05月09日,2017年05月10日,2022年05月31日,,,,,,村上保健所,株式会社　山正鮮魚,0254,0254-79-2011,,,,村上市桑川９０５,新潟県村上市桑川９０５,,87612,新潟県,村上市,桑川,2017/04/26,1997/07/18,2017/05/10,,2022/05/31,株式会社　山正鮮魚, 代表取締役　渡辺　龍仁,0254-79-2011,村上市桑川９０５,新潟県村上市桑川９０５,,87612,新潟県,村上市,桑川,2 - 14,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社山正鮮魚,株式会社山正鮮魚,株式会社山正鮮魚
法人,継続,10001,,株式会社　山正鮮魚,村上市桑川905,村上市桑川９０５,,79-2011,,株式会社　山正鮮魚,代表取締役　渡辺　龍仁,村上市桑川905,村上市桑川９０５,,79-2011,,,魚介類販売業,,,1 - 30,0,0,1997年07月18日,2017年04月26日,2017年05月09日,2017年05月10日,2022年05月31日,,,,,,村上保健所,株式会社　山正鮮魚,0254,0254-79-2011,,,,村上市桑川９０５,新潟県村上市桑川９０５,,87612,新潟県,村上市,桑川,2017/04/26,1997/07/18,2017/05/10,,2022/05/31,株式会社　山正鮮魚, 代表取締役　渡辺　龍仁,0254-79-2011,村上市桑川９０５,新潟県村上市桑川９０５,,87612,新潟県,村上市,桑川,1 - 30,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社山正鮮魚,株式会社山正鮮魚,株式会社山正鮮魚
法人,継続,10533,,株式会社　山正鮮魚,村上市桑川943-1,村上市桑川９４３－１,,79-2011,,株式会社　山正鮮魚,代表取締役　渡辺　龍仁,村上市桑川905,村上市桑川９０５,,79-2011,,,魚介類販売業,,,1 - 33,0,0,2002年09月12日,2018年05月17日,2018年05月24日,2018年05月25日,2023年05月31日,,,,,,村上保健所,株式会社　山正鮮魚,0254,0254-79-2011,,,,村上市桑川９４３－１,新潟県村上市桑川９４３－１,,87612,新潟県,村上市,桑川,2018/05/17,2002/09/12,2018/05/25,,2023/05/31,株式会社　山正鮮魚, 代表取締役　渡辺　龍仁,0254-79-2011,村上市桑川９０５,新潟県村上市桑川９０５,,87612,新潟県,村上市,桑川,1 - 33,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社山正鮮魚,株式会社山正鮮魚,株式会社山正鮮魚
法人,継続,11014,,株式会社　魚富,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,株式会社　魚富,代表取締役　加藤　啓,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,,つけ物製造業,,,2 - 3,0,0,2007年06月01日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　魚富,0254,0254-79-2038,,,,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2017/04/19,2007/06/01,2017/04/26,,2022/05/31,株式会社　魚富, 代表取締役　加藤　啓,0254-79-2038,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2 - 3,継続,漬物製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,株式会社魚富,株式会社魚富,株式会社魚富
法人,継続,11014,,株式会社　魚富,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,株式会社　魚富,代表取締役　加藤　啓,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,,魚介類加工業,,,2 - 3,0,0,2007年06月01日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　魚富,0254,0254-79-2038,,,,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2017/04/19,2007/06/01,2017/04/26,,2022/05/31,株式会社　魚富, 代表取締役　加藤　啓,0254-79-2038,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2 - 3,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社魚富,株式会社魚富,株式会社魚富
法人,継続,11014,,株式会社　魚富,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,株式会社　魚富,代表取締役　加藤　啓,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,,魚介類販売業,,,1 - 6,0,0,2007年06月01日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　魚富,0254,0254-79-2038,,,,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2017/04/19,2007/06/01,2017/04/26,,2022/05/31,株式会社　魚富, 代表取締役　加藤　啓,0254-79-2038,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,1 - 6,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社魚富,株式会社魚富,株式会社魚富
法人,継続,11014,,株式会社　魚富,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,株式会社　魚富,代表取締役　加藤　啓,村上市桑川字菅谷地８７０－１,村上市桑川字菅谷地８７０－１,,79-2038,,,惣菜製造業,,,1 - 6,0,0,2007年06月01日,2017年04月19日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,株式会社　魚富,0254,0254-79-2038,,,,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,2017/04/19,2007/06/01,2017/04/26,,2022/05/31,株式会社　魚富, 代表取締役　加藤　啓,0254-79-2038,村上市桑川字菅谷地８７０－１,新潟県村上市桑川字菅谷地８７０－１,,87612,新潟県,村上市,桑川,1 - 6,継続,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,株式会社魚富,株式会社魚富,株式会社魚富
法人,継続,10881,,天ぴ屋,村上市桑川字峠ヶ下968番12及び13,村上市桑川字峠ヶ下９６８番１２及び１３,,79-2343,,有限会社　笹川流れ観光汽船,代表取締役　渡辺　美紀子,村上市桑川975-44,村上市桑川９７５－４４,,79-2154,,,飲食店営業（一般食堂）,,,1 - 26,0,0,2006年03月31日,2021年05月24日,2021年05月24日,2021年05月25日,2026年05月31日,,,,,,村上保健所,天ぴ屋,0254,0254-79-2343,,,,村上市桑川字峠ヶ下９６８番１２及び１３,新潟県村上市桑川字峠が下９６８番１２及び１３,,87612,新潟県,村上市,桑川,2021/05/24,2006/03/31,2021/05/25,,2026/05/31,有限会社　笹川流れ観光汽船, 代表取締役　渡辺　美紀子,0254-79-2154,村上市桑川９７５－４４,新潟県村上市桑川９７５－４４,,87612,新潟県,村上市,桑川,1 - 26,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,天ぴ屋,天ぴ屋,有限会社笹川流れ観光汽船
法人,継続,10994,,笹川流れ「海カフェ」,村上市桑川字峠ケ下９６８番地,村上市桑川字峠ケ下９６８番地,,79-2154,,有限会社　笹川流れ観光汽船,代表取締役　渡辺　美紀子,村上市桑川９７５－４４,村上市桑川９７５－４４,,79-2154,,,飲食店営業（一般食堂）,食器洗浄は1階調理場で行うこと,,1 - 25,0,0,2007年03月30日,2017年04月24日,2017年04月25日,2017年04月26日,2022年05月31日,,,,,,村上保健所,笹川流れ「海カフェ」,0254,0254-79-2154,,,,村上市桑川字峠ケ下９６８番地,新潟県村上市桑川字峠が下９６８番地,,87612,新潟県,村上市,桑川,2017/04/24,2007/03/30,2017/04/26,,2022/05/31,有限会社　笹川流れ観光汽船, 代表取締役　渡辺　美紀子,0254-79-2154,村上市桑川９７５－４４,新潟県村上市桑川９７５－４４,,87612,新潟県,村上市,桑川,1 - 25,継続,飲食店営業,（一般食堂）,食器洗浄は1階調理場で行うこと,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,笹川流れ「海カフェ」,笹川流れ海カフェ,有限会社笹川流れ観光汽船
法人,新規,11994,,ツルハドラッグ村上緑町店,村上市緑町一丁目3番44号,村上市緑町１丁目３番４４号,,,,株式会社　ツルハ,代表取締役　八幡　政浩,札幌市東区北二十四条東二十丁目,札幌市東区北二十四条東２０丁目,,011-783-2754,,,食肉販売業,包装食肉の販売に限る,,1,0,0,2021年04月29日,2021年04月06日,2021年04月28日,2021年04月29日,2026年11月30日,,,,,,村上保健所,ツルハドラッグ村上緑町店,0254,,,,,村上市緑町１丁目３番４４号,新潟県村上市緑町１丁目３番４４号,,87478,新潟県,村上市,緑町１,2021/04/06,2021/04/29,2021/04/29,,2026/11/30,株式会社　ツルハ, 代表取締役　八幡　政浩,011-783-2754,札幌市東区北二十四条東２０丁目,北海道札幌市東区北二十四条東２０丁目,,2504,北海道,札幌市東区,北二十四条東２０,1,新規,食肉販売業,,包装食肉の販売に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ツルハドラッグ村上緑町店,ツルハドラッグ村上緑町店,株式会社ツルハ
法人,新規,11994,,ツルハドラッグ村上緑町店,村上市緑町一丁目3番44号,村上市緑町１丁目３番４４号,,,,株式会社　ツルハ,代表取締役　八幡　政浩,札幌市東区北二十四条東二十丁目,札幌市東区北二十四条東２０丁目,,011-783-2754,,,豆腐販売業,,,2,0,0,2021年04月29日,2021年04月06日,2021年04月28日,2021年04月29日,2026年11月30日,,,,,,村上保健所,ツルハドラッグ村上緑町店,0254,,,,,村上市緑町１丁目３番４４号,新潟県村上市緑町１丁目３番４４号,,87478,新潟県,村上市,緑町１,2021/04/06,2021/04/29,2021/04/29,,2026/11/30,株式会社　ツルハ, 代表取締役　八幡　政浩,011-783-2754,札幌市東区北二十四条東２０丁目,北海道札幌市東区北二十四条東２０丁目,,2504,北海道,札幌市東区,北二十四条東２０,2,新規,豆腐製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,ツルハドラッグ村上緑町店,ツルハドラッグ村上緑町店,株式会社ツルハ
法人,新規,11994,,ツルハドラッグ村上緑町店,村上市緑町一丁目3番44号,村上市緑町１丁目３番４４号,,,,株式会社　ツルハ,代表取締役　八幡　政浩,札幌市東区北二十四条東二十丁目,札幌市東区北二十四条東２０丁目,,011-783-2754,,,乳類販売業,,,1,0,0,2021年04月29日,2021年04月06日,2021年04月28日,2021年04月29日,2026年11月30日,,,,,,村上保健所,ツルハドラッグ村上緑町店,0254,,,,,村上市緑町１丁目３番４４号,新潟県村上市緑町１丁目３番４４号,,87478,新潟県,村上市,緑町１,2021/04/06,2021/04/29,2021/04/29,,2026/11/30,株式会社　ツルハ, 代表取締役　八幡　政浩,011-783-2754,札幌市東区北二十四条東２０丁目,北海道札幌市東区北二十四条東２０丁目,,2504,北海道,札幌市東区,北二十四条東２０,1,新規,乳類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,ツルハドラッグ村上緑町店,ツルハドラッグ村上緑町店,株式会社ツルハ
法人,新規,11994,,ツルハドラッグ村上緑町店,村上市緑町一丁目3番44号,村上市緑町１丁目３番４４号,,,,株式会社　ツルハ,代表取締役　八幡　政浩,札幌市東区北二十四条東二十丁目,札幌市東区北二十四条東２０丁目,,011-783-2754,,,弁当類又は惣菜類販売業,,,2,0,0,2021年04月29日,2021年04月06日,2021年04月28日,2021年04月29日,2026年11月30日,,,,,,村上保健所,ツルハドラッグ村上緑町店,0254,,,,,村上市緑町１丁目３番４４号,新潟県村上市緑町１丁目３番４４号,,87478,新潟県,村上市,緑町１,2021/04/06,2021/04/29,2021/04/29,,2026/11/30,株式会社　ツルハ, 代表取締役　八幡　政浩,011-783-2754,札幌市東区北二十四条東２０丁目,北海道札幌市東区北二十四条東２０丁目,,2504,北海道,札幌市東区,北二十四条東２０,2,新規,その他,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,分類不能の産業,,,,,,,,,,ツルハドラッグ村上緑町店,ツルハドラッグ村上緑町店,株式会社ツルハ
法人,新規,11994,,ツルハドラッグ村上緑町店,村上市緑町一丁目3番44号,村上市緑町１丁目３番４４号,,,,株式会社　ツルハ,代表取締役　八幡　政浩,札幌市東区北二十四条東二十丁目,札幌市東区北二十四条東２０丁目,,011-783-2754,,,冷凍食品販売業,,,2,0,0,2021年04月29日,2021年04月06日,2021年04月28日,2021年04月29日,2026年11月30日,,,,,,村上保健所,ツルハドラッグ村上緑町店,0254,,,,,村上市緑町１丁目３番４４号,新潟県村上市緑町１丁目３番４４号,,87478,新潟県,村上市,緑町１,2021/04/06,2021/04/29,2021/04/29,,2026/11/30,株式会社　ツルハ, 代表取締役　八幡　政浩,011-783-2754,札幌市東区北二十四条東２０丁目,北海道札幌市東区北二十四条東２０丁目,,2504,北海道,札幌市東区,北二十四条東２０,2,新規,冷凍食品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,ツルハドラッグ村上緑町店,ツルハドラッグ村上緑町店,株式会社ツルハ
