11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47000,fBiz00000159310000000059,沖縄県,那覇市,与勝シティ,ヨカツシティ,⑪ 百貨店、総合スーパー,,沖縄県うるま市勝連南風原5111,,26.344753,127.871291,989788888,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,与勝シティ,098,,,26.344753,127.871291,沖縄県うるま市勝連南風原5111,沖縄県うるま市勝連南風原５１１１,,216049,沖縄県,うるま市,勝連南風原,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,与勝シティ,与勝シティ,株式会社サンエー,,2,,,,,ヨカツシティ
47000,fBiz00000159310000000060,沖縄県,那覇市,V21うらにし食品館,ブイツーワンウラニシショクヒンカン,③ 乳類販売業,,沖縄県浦添市西原5-11-1,,26.2483,127.739962,988792900,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,南部保健所,V21うらにし食品館,098,,,26.2483,127.739962,沖縄県浦添市西原5-11-1,沖縄県浦添市西原５－１１－１,,215686,沖縄県,浦添市,西原５,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,Ｖ２１うらにし食品館,Ｖ２１うらにし食品館,株式会社サンエー,,2,,,,,ブイツーワンウラニシショクヒンカン
47000,fBiz00000159310000000060,沖縄県,那覇市,V21うらにし食品館,ブイツーワンウラニシショクヒンカン,⑪ 百貨店、総合スーパー,,沖縄県浦添市西原5-11-1,,26.2483,127.739962,988792900,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,南部保健所,V21うらにし食品館,098,,,26.2483,127.739962,沖縄県浦添市西原5-11-1,沖縄県浦添市西原５－１１－１,,215686,沖縄県,浦添市,西原５,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,Ｖ２１うらにし食品館,Ｖ２１うらにし食品館,株式会社サンエー,,2,,,,,ブイツーワンウラニシショクヒンカン
47000,fBiz00000159310000000061,沖縄県,那覇市,具志川メインシティ,グシカワメインシティ,③ 乳類販売業,,沖縄県うるま市江洲450-1,,26.352728,127.82569,989741300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,具志川メインシティ,098,,,26.352728,127.82569,沖縄県うるま市江洲450-1,沖縄県うるま市江洲４５０－１,,216498,沖縄県,うるま市,江洲,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,具志川メインシティ,具志川メインシティ,株式会社サンエー,,2,,,,,グシカワメインシティ
47000,fBiz00000159310000000061,沖縄県,那覇市,具志川メインシティ,グシカワメインシティ,⑪ 百貨店、総合スーパー,,沖縄県うるま市江洲450-1,,26.352728,127.82569,989741300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,具志川メインシティ,098,,,26.352728,127.82569,沖縄県うるま市江洲450-1,沖縄県うるま市江洲４５０－１,,216498,沖縄県,うるま市,江洲,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,具志川メインシティ,具志川メインシティ,株式会社サンエー,,2,,,,,グシカワメインシティ
47000,fBiz00000159310000000062,沖縄県,那覇市,サンエーV21食品館　長田店,サンエーブイツーワンショクヒンカン　ナガタテン,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市長田1-27-7,,26.262302,127.762878,988932800,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエーV21食品館　長田店,098,,,26.262302,127.762878,沖縄県宜野湾市長田1-27-7,沖縄県宜野湾市長田１－２７－７,,215591,沖縄県,宜野湾市,長田１,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サンエーＶ２１食品館　長田店,サンエＶ２１食品館長田店,株式会社サンエー,,1,,,,,サンエーブイツーワンショクヒンカン　ナガタテン
47000,fBiz00000159310000000063,沖縄県,那覇市,大山シティ,オオヤマシティ,③ 乳類販売業,,沖縄県宜野湾市大山7-1-2,,26.287956,127.750674,988983300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,大山シティ,098,,,26.287956,127.750674,沖縄県宜野湾市大山7-1-2,沖縄県宜野湾市大山７－１－２,,215565,沖縄県,宜野湾市,大山７,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,大山シティ,大山シティ,株式会社サンエー,,2,,,,,オオヤマシティ
47000,fBiz00000159310000000063,沖縄県,那覇市,大山シティ,オオヤマシティ,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市大山7-1-2,,26.287956,127.750674,988983300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,大山シティ,098,,,26.287956,127.750674,沖縄県宜野湾市大山7-1-2,沖縄県宜野湾市大山７－１－２,,215565,沖縄県,宜野湾市,大山７,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,大山シティ,大山シティ,株式会社サンエー,,2,,,,,オオヤマシティ
47000,fBiz00000159310000000064,沖縄県,那覇市,V21食品館　古謝店,ブイツーワンショクヒンカン　コジャテン,③ 乳類販売業,,沖縄県沖縄市古謝2-16-23,,26.334108,127.83303,989293332,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21食品館　古謝店,098,,,26.334108,127.83303,沖縄県沖縄市古謝2-16-23,沖縄県沖縄市古謝２－１６－２３,,215990,沖縄県,沖縄市,古謝２,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,Ｖ２１食品館　古謝店,Ｖ２１食品館古謝店,株式会社サンエー,,2,,,,,ブイツーワンショクヒンカン　コジャテン
47000,fBiz00000159310000000064,沖縄県,那覇市,V21食品館　古謝店,ブイツーワンショクヒンカン　コジャテン,⑪ 百貨店、総合スーパー,,沖縄県沖縄市古謝2-16-23,,26.334108,127.83303,989293332,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21食品館　古謝店,098,,,26.334108,127.83303,沖縄県沖縄市古謝2-16-23,沖縄県沖縄市古謝２－１６－２３,,215990,沖縄県,沖縄市,古謝２,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,Ｖ２１食品館　古謝店,Ｖ２１食品館古謝店,株式会社サンエー,,2,,,,,ブイツーワンショクヒンカン　コジャテン
47000,fBiz00000159310000000065,沖縄県,那覇市,株式会社サンエー　なかぐすく店,カブシキガイシャサンエー　ナカグスクテン,③ 乳類販売業,,沖縄県中頭郡中城村南上原795,,26.249228,127.774515,989423333,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,株式会社サンエー　なかぐすく店,098,,,26.249228,127.774515,沖縄県中頭郡中城村南上原795,沖縄県中頭郡中城村南上原７９５,,216312,沖縄県,中頭郡中城村,南上原,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社サンエー　なかぐすく店,株式会社サンエなかぐすく店,株式会社サンエー,,2,,,,,カブシキガイシャサンエー　ナカグスクテン
47000,fBiz00000159310000000065,沖縄県,那覇市,株式会社サンエー　なかぐすく店,カブシキガイシャサンエー　ナカグスクテン,⑪ 百貨店、総合スーパー,,沖縄県中頭郡中城村南上原795,,26.249228,127.774515,989423333,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,株式会社サンエー　なかぐすく店,098,,,26.249228,127.774515,沖縄県中頭郡中城村南上原795,沖縄県中頭郡中城村南上原７９５,,216312,沖縄県,中頭郡中城村,南上原,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,株式会社サンエー　なかぐすく店,株式会社サンエなかぐすく店,株式会社サンエー,,2,,,,,カブシキガイシャサンエー　ナカグスクテン
47000,fBiz00000159310000000066,沖縄県,那覇市,V21かでな食品館,ブイツーワンカデナショクヒンカン,③ 乳類販売業,,沖縄県中頭郡嘉手納町嘉手納463-14,,26.362909,127.754317,989215700,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21かでな食品館,098,,,26.362909,127.754317,沖縄県中頭郡嘉手納町嘉手納463-14,沖縄県中頭郡嘉手納町嘉手納４６３－１４,,216253,沖縄県,中頭郡嘉手納町,嘉手納,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,Ｖ２１かでな食品館,Ｖ２１かでな食品館,株式会社サンエー,,2,,,,,ブイツーワンカデナショクヒンカン
47000,fBiz00000159310000000066,沖縄県,那覇市,V21かでな食品館,ブイツーワンカデナショクヒンカン,⑪ 百貨店、総合スーパー,,沖縄県中頭郡嘉手納町嘉手納463-14,,26.362909,127.754317,989215700,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21かでな食品館,098,,,26.362909,127.754317,沖縄県中頭郡嘉手納町嘉手納463-14,沖縄県中頭郡嘉手納町嘉手納４６３－１４,,216253,沖縄県,中頭郡嘉手納町,嘉手納,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,Ｖ２１かでな食品館,Ｖ２１かでな食品館,株式会社サンエー,,2,,,,,ブイツーワンカデナショクヒンカン
47000,fBiz00000159310000000067,沖縄県,那覇市,サンエー　北谷はまがわ店,サンエー　チャタンハマガワテン,⑪ 百貨店、総合スーパー,,沖縄県中頭郡北谷町宮城1-37,,26.324272,127.750072,989260370,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエー　北谷はまがわ店,098,,,26.324272,127.750072,沖縄県中頭郡北谷町宮城1-37,沖縄県中頭郡北谷町宮城１－３７,,216288,沖縄県,中頭郡北谷町,宮城,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サンエー　北谷はまがわ店,サンエ北谷はまがわ店,株式会社サンエー,,1,,,,,サンエー　チャタンハマガワテン
47000,fBiz00000159310000000068,沖縄県,那覇市,宜野湾コンベンションシティ,ギノワンコンベンションシティ,③ 乳類販売業,,沖縄県宜野湾市字宇地泊558-10,,26.274671,127.729605,988973330,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,宜野湾コンベンションシティ,098,,,26.274671,127.729605,沖縄県宜野湾市字宇地泊558-10,沖縄県宜野湾市字宇地泊５５８－１０,,215551,沖縄県,宜野湾市,宇地泊,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,宜野湾コンベンションシティ,宜野湾コンベンションシティ,株式会社サンエー,,2,,,,,ギノワンコンベンションシティ
47000,fBiz00000159310000000068,沖縄県,那覇市,宜野湾コンベンションシティ,ギノワンコンベンションシティ,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市字宇地泊558-10,,26.274671,127.729605,988973330,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,宜野湾コンベンションシティ,098,,,26.274671,127.729605,沖縄県宜野湾市字宇地泊558-10,沖縄県宜野湾市字宇地泊５５８－１０,,215551,沖縄県,宜野湾市,宇地泊,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,宜野湾コンベンションシティ,宜野湾コンベンションシティ,株式会社サンエー,,2,,,,,ギノワンコンベンションシティ
47000,fBiz00000159310000000069,沖縄県,那覇市,V21食品館　佐真下店,ブイツーワンショクヒンカン　サマシタテン,③ 乳類販売業,,沖縄県宜野湾市我如古1-43-3,,26.260315,127.749926,988903330,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21食品館　佐真下店,098,,,26.260315,127.749926,沖縄県宜野湾市我如古1-43-3,沖縄県宜野湾市我如古１－４３－３,,215573,沖縄県,宜野湾市,我如古１,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,Ｖ２１食品館　佐真下店,Ｖ２１食品館佐真下店,株式会社サンエー,,2,,,,,ブイツーワンショクヒンカン　サマシタテン
47000,fBiz00000159310000000069,沖縄県,那覇市,V21食品館　佐真下店,ブイツーワンショクヒンカン　サマシタテン,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市我如古1-43-3,,26.260315,127.749926,988903330,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,V21食品館　佐真下店,098,,,26.260315,127.749926,沖縄県宜野湾市我如古1-43-3,沖縄県宜野湾市我如古１－４３－３,,215573,沖縄県,宜野湾市,我如古１,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,Ｖ２１食品館　佐真下店,Ｖ２１食品館佐真下店,株式会社サンエー,,2,,,,,ブイツーワンショクヒンカン　サマシタテン
47000,fBiz00000159310000000070,沖縄県,那覇市,大湾シティ,オオワンシティ,③ 乳類販売業,,沖縄県中頭郡読谷村大湾343,,26.376639,127.755821,989563399,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,大湾シティ,098,,,26.376639,127.755821,沖縄県中頭郡読谷村大湾343,沖縄県中頭郡読谷村大湾３４３,,216346,沖縄県,中頭郡読谷村,大湾,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,大湾シティ,大湾シティ,株式会社サンエー,,2,,,,,オオワンシティ
47000,fBiz00000159310000000070,沖縄県,那覇市,大湾シティ,オオワンシティ,⑪ 百貨店、総合スーパー,,沖縄県中頭郡読谷村大湾343,,26.376639,127.755821,989563399,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,大湾シティ,098,,,26.376639,127.755821,沖縄県中頭郡読谷村大湾343,沖縄県中頭郡読谷村大湾３４３,,216346,沖縄県,中頭郡読谷村,大湾,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,大湾シティ,大湾シティ,株式会社サンエー,,2,,,,,オオワンシティ
47000,fBiz00000159310000000071,沖縄県,那覇市,サンエー　喜友名店,サンエー　キユナテン,③ 乳類販売業,,沖縄県宜野湾市喜友名1-2-20,,26.283295,127.764893,988933320,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエー　喜友名店,098,,,26.283295,127.764893,沖縄県宜野湾市喜友名1-2-20,沖縄県宜野湾市喜友名１－２－２０,,215578,沖縄県,宜野湾市,喜友名１,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,サンエー　喜友名店,サンエ喜友名店,株式会社サンエー,,2,,,,,サンエー　キユナテン
47000,fBiz00000159310000000071,沖縄県,那覇市,サンエー　喜友名店,サンエー　キユナテン,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市喜友名1-2-20,,26.283295,127.764893,988933320,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエー　喜友名店,098,,,26.283295,127.764893,沖縄県宜野湾市喜友名1-2-20,沖縄県宜野湾市喜友名１－２－２０,,215578,沖縄県,宜野湾市,喜友名１,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サンエー　喜友名店,サンエ喜友名店,株式会社サンエー,,2,,,,,サンエー　キユナテン
47000,fBiz00000159310000000072,沖縄県,那覇市,サンエーＶ２１まえはら食品館,サンエーブイツーワンマエハラショクヒンカン,③ 乳類販売業,,沖縄県宜野湾市真栄原3-7-6,,26.262438,127.741901,989422727,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエーＶ２１まえはら食品館,098,,,26.262438,127.741901,沖縄県宜野湾市真栄原3-7-6,沖縄県宜野湾市真栄原３－７－６,,215606,沖縄県,宜野湾市,真栄原３,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,サンエーＶ２１まえはら食品館,サンエＶ２１まえはら食品館,株式会社サンエー,,2,,,,,サンエーブイツーワンマエハラショクヒンカン
47000,fBiz00000159310000000072,沖縄県,那覇市,サンエーＶ２１まえはら食品館,サンエーブイツーワンマエハラショクヒンカン,⑪ 百貨店、総合スーパー,,沖縄県宜野湾市真栄原3-7-6,,26.262438,127.741901,989422727,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエーＶ２１まえはら食品館,098,,,26.262438,127.741901,沖縄県宜野湾市真栄原3-7-6,沖縄県宜野湾市真栄原３－７－６,,215606,沖縄県,宜野湾市,真栄原３,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サンエーＶ２１まえはら食品館,サンエＶ２１まえはら食品館,株式会社サンエー,,2,,,,,サンエーブイツーワンマエハラショクヒンカン
47000,fBiz00000159310000000073,沖縄県,那覇市,サンエー　石川シティ,サンエー　イシカワシティ,③ 乳類販売業,,沖縄県うるま市石川2521-1,,26.421256,127.822306,989653300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエー　石川シティ,098,,,26.421256,127.822306,沖縄県うるま市石川2521-1,沖縄県うるま市石川２５２１－１,,216027,沖縄県,うるま市,石川２,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,乳類販売業,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,サンエー　石川シティ,サンエ石川シティ,株式会社サンエー,,2,,,,,サンエー　イシカワシティ
47000,fBiz00000159310000000073,沖縄県,那覇市,サンエー　石川シティ,サンエー　イシカワシティ,⑪ 百貨店、総合スーパー,,沖縄県うるま市石川2521-1,,26.421256,127.822306,989653300,株式会社サンエー,5360001008803 ,沖縄県宜野湾市大山７丁目２番１０号,沖縄県宜野湾市大山７丁目２番１０号,,,,,,,,届出,,,,中部保健所,サンエー　石川シティ,098,,,26.421256,127.822306,沖縄県うるま市石川2521-1,沖縄県うるま市石川２５２１－１,,216027,沖縄県,うるま市,石川２,,,,,,株式会社サンエー,,,沖縄県宜野湾市大山７丁目２番１０号　,沖縄県宜野湾市大山７丁目２番１０号,,215565,沖縄県,宜野湾市,大山７,,届出,百貨店、総合スーパー,,,5360001008803,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サンエー　石川シティ,サンエ石川シティ,株式会社サンエー,,2,,,,,サンエー　イシカワシティ
