11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,① 魚介類販売業（包装済みの魚介類のみの販売）,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,魚介類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食肉販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,③ 乳類販売業,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,乳類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,⑦ 野菜果物販売業,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,野菜果物販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,⑧ 米穀類販売業,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,米穀類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000013,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,⑬ その他の食料・飲料販売業,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食料品販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000015,熊本県,熊本市中央区,生活協同組合くまもと熊本東支所,セイカツキョウドウクミアイクマモトクマモトヒガシシショ,⑬ その他の食料・飲料販売業,,熊本県上益城郡益城町古閑１０７－１６,,32.797554,130.7875,5038196671,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,御船保健所,生活協同組合くまもと熊本東支所,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.797554,130.7875,熊本県上益城郡益城町古閑１０７－１６,熊本県上益城郡益城町古閑１０７－１６,,209992,熊本県,上益城郡益城町,古閑,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食料品販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,生活協同組合くまもと熊本東支所,生活協同組合くまもと熊本東支所,生活協同組合くまもと,,7,,,,,セイカツキョウドウクミアイクマモトクマモトヒガシシショ
43000,fBiz00000540230000000020,熊本県,熊本市中央区,生活協同組合くまもと　コープ合志,セイカツキョウドウクミアイクマモト　コープコウシ,⑪ 百貨店、総合スーパー,,熊本県合志市幾久富１９０９－５２８,,32.863423,130.770449,962489110,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,菊池保健所,生活協同組合くまもと　コープ合志,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.863423,130.770449,熊本県合志市幾久富１９０９－５２８,熊本県合志市幾久富１９０９－５２８,,209685,熊本県,合志市,幾久富,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,百貨店、総合スーパー,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,生活協同組合くまもと　コープ合志,生活協同組合くまもとコプ合志,生活協同組合くまもと,,1,,,,,セイカツキョウドウクミアイクマモト　コープコウシ
43000,fBiz00000540230000000022,熊本県,熊本市中央区,エムズシティ,エムズシティ,⑪ 百貨店、総合スーパー,,熊本県水俣市大黒町２丁目３番１８号,,32.210246,130.401559,966633899,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,エムズシティ,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.210246,130.401559,熊本県水俣市大黒町２丁目３番１８号,熊本県水俣市大黒町２丁目３番１８号,,209106,熊本県,水俣市,大黒町２,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,百貨店、総合スーパー,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エムズシティ,エムズシティ,生活協同組合くまもと,,1,,,,,エムズシティ
43000,fBiz00000540230000000023,熊本県,熊本市中央区,生活協同組合くまもと水俣支所,セイカツキョウドウクミアイミナマタシショ,① 魚介類販売業（包装済みの魚介類のみの販売）,,熊本県水俣市丸島町2-1-45,,32.212289,130.390926,5038196674,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,生活協同組合くまもと水俣支所,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.212289,130.390926,熊本県水俣市丸島町2-1-45,熊本県水俣市丸島町２－１－４５,,209140,熊本県,水俣市,丸島町２,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,魚介類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと水俣支所,生活協同組合くまもと水俣支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイミナマタシショ
43000,fBiz00000540230000000023,熊本県,熊本市中央区,生活協同組合くまもと水俣支所,セイカツキョウドウクミアイミナマタシショ,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県水俣市丸島町2-1-45,,32.212289,130.390926,5038196674,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,生活協同組合くまもと水俣支所,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.212289,130.390926,熊本県水俣市丸島町2-1-45,熊本県水俣市丸島町２－１－４５,,209140,熊本県,水俣市,丸島町２,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食肉販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,生活協同組合くまもと水俣支所,生活協同組合くまもと水俣支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイミナマタシショ
43000,fBiz00000540230000000023,熊本県,熊本市中央区,生活協同組合くまもと水俣支所,セイカツキョウドウクミアイミナマタシショ,③ 乳類販売業,,熊本県水俣市丸島町2-1-45,,32.212289,130.390926,5038196674,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,生活協同組合くまもと水俣支所,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.212289,130.390926,熊本県水俣市丸島町2-1-45,熊本県水俣市丸島町２－１－４５,,209140,熊本県,水俣市,丸島町２,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,乳類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと水俣支所,生活協同組合くまもと水俣支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイミナマタシショ
43000,fBiz00000540230000000023,熊本県,熊本市中央区,生活協同組合くまもと水俣支所,セイカツキョウドウクミアイミナマタシショ,⑬ その他の食料・飲料販売業,,熊本県水俣市丸島町2-1-45,,32.212289,130.390926,5038196674,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,生活協同組合くまもと水俣支所,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.212289,130.390926,熊本県水俣市丸島町2-1-45,熊本県水俣市丸島町２－１－４５,,209140,熊本県,水俣市,丸島町２,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食料品販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,生活協同組合くまもと水俣支所,生活協同組合くまもと水俣支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイミナマタシショ
43000,fBiz00000540230000000024,熊本県,熊本市中央区,本店食料品仮店舗,ホンテンショクリョウヒンカリテンポ,⑪ 百貨店、総合スーパー,,熊本県水俣市栄町1-21,,32.208889,130.397178,966632121,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,本店食料品仮店舗,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.208889,130.397178,熊本県水俣市栄町1-21,熊本県水俣市栄町１－２１,,209088,熊本県,水俣市,栄町１,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,百貨店、総合スーパー,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,本店食料品仮店舗,本店食料品仮店舗,生活協同組合くまもと,,1,,,,,ホンテンショクリョウヒンカリテンポ
43000,fBiz00000540230000000025,熊本県,熊本市中央区,生活協同組合くまもと水俣本部社員食堂,セイカツキョウドウクミアイクマモトミナマタホンブシャインショクドウ,㉙ その他,,熊本県水俣市古賀町１丁目１番１号,,32.20941,130.399488,966632121,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,水俣保健所,生活協同組合くまもと水俣本部社員食堂,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.20941,130.399488,熊本県水俣市古賀町１丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,その他の製造業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,その他の製造業,,,,,,,,,生活協同組合くまもと水俣本部社員食堂,生活協同組合くまもと水俣本部社員食堂,生活協同組合くまもと,,1,,,,,セイカツキョウドウクミアイクマモトミナマタホンブシャインショクドウ
43000,fBiz00000540230000000026,熊本県,熊本市中央区,生活協同組合くまもと八代支所,セイカツキョウドウクミアイクマモトヤツシロシショ,① 魚介類販売業（包装済みの魚介類のみの販売）,,熊本県八代市上片町1553-1,,32.506094,130.643211,5038196670,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,八代保健所,生活協同組合くまもと八代支所,0965,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.506094,130.643211,熊本県八代市上片町1553-1,熊本県八代市上片町１５５３－１,,208726,熊本県,八代市,上片町,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,魚介類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと八代支所,生活協同組合くまもと八代支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイクマモトヤツシロシショ
43000,fBiz00000540230000000026,熊本県,熊本市中央区,生活協同組合くまもと八代支所,セイカツキョウドウクミアイクマモトヤツシロシショ,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県八代市上片町1553-1,,32.506094,130.643211,5038196670,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,八代保健所,生活協同組合くまもと八代支所,0965,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.506094,130.643211,熊本県八代市上片町1553-1,熊本県八代市上片町１５５３－１,,208726,熊本県,八代市,上片町,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食肉販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,生活協同組合くまもと八代支所,生活協同組合くまもと八代支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイクマモトヤツシロシショ
43000,fBiz00000540230000000026,熊本県,熊本市中央区,生活協同組合くまもと八代支所,セイカツキョウドウクミアイクマモトヤツシロシショ,③ 乳類販売業,,熊本県八代市上片町1553-1,,32.506094,130.643211,5038196670,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,八代保健所,生活協同組合くまもと八代支所,0965,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.506094,130.643211,熊本県八代市上片町1553-1,熊本県八代市上片町１５５３－１,,208726,熊本県,八代市,上片町,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,乳類販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,生活協同組合くまもと八代支所,生活協同組合くまもと八代支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイクマモトヤツシロシショ
43000,fBiz00000540230000000026,熊本県,熊本市中央区,生活協同組合くまもと八代支所,セイカツキョウドウクミアイクマモトヤツシロシショ,⑬ その他の食料・飲料販売業,,熊本県八代市上片町1553-1,,32.506094,130.643211,5038196670,生活協同組合くまもと,2330005006593 ,熊本県水俣市古賀町1丁目１番１号,熊本県水俣市古賀町１丁目１番１号,,,届出,,八代保健所,生活協同組合くまもと八代支所,0965,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.506094,130.643211,熊本県八代市上片町1553-1,熊本県八代市上片町１５５３－１,,208726,熊本県,八代市,上片町,,,,,,生活協同組合くまもと,,,熊本県水俣市古賀町１丁目１番１号　,熊本県水俣市古賀町１丁目１番１号,,209080,熊本県,水俣市,古賀町１,,届出,食料品販売業,,,2330005006593,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,生活協同組合くまもと八代支所,生活協同組合くまもと八代支所,生活協同組合くまもと,,4,,,,,セイカツキョウドウクミアイクマモトヤツシロシショ
43000,fBiz00000540300000000001,熊本県,熊本市中央区,三和りんどうグループ,ミツワリンドウグループ,⑰ 農産保存食料品製造・加工業,,熊本県下益城郡美里町三和716,,32.627343,130.87101,,長塚静子,,熊本県下益城郡美里町三和716,熊本県下益城郡美里町三和７１６,,,届出,,宇城保健所,三和りんどうグループ,0964,,,32.627343,130.87101,熊本県下益城郡美里町三和716,熊本県下益城郡美里町三和７１６,,209742,熊本県,下益城郡美里町,三和,,,,,,,,,,,,,,,,,届出,農産保存食料品製造・加工業,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,野菜缶詰・果実缶詰・農産保存食料品製造業,,,,,,,,三和りんどうグループ,三和りんどうグルプ,,,1,,,,,ミツワリンドウグループ
43000,fBiz00000540770000000001,熊本県,熊本市中央区,セブン-イレブン芦北町店,セブンイレブンアシキタマチテン,⑩ コンビニエンスストア,,熊本県葦北郡芦北町大字芦北２０１２－４,,32.300678,130.493498,966825000,ＪＡあしきたコンビニ株式会社,4330001017007 ,熊本県葦北郡芦北町佐敷４２４,熊本県葦北郡芦北町佐敷４２４,,,届出,,水俣保健所,セブン-イレブン芦北町店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.300678,130.493498,熊本県葦北郡芦北町大字芦北２０１２－４,熊本県葦北郡芦北町芦北２０１２－４,,210145,熊本県,葦北郡芦北町,芦北,,,,,,ＪＡあしきたコンビニ株式会社,,,熊本県葦北郡芦北町佐敷４２４　,熊本県葦北郡芦北町佐敷４２４,,210159,熊本県,葦北郡芦北町,佐敷,,届出,コンビニエンスストア,,,4330001017007,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン芦北町店,セブンイレブン芦北町店,ＪＡあしきたコンビニ株式会社,セブンイレブン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,セブンイレブンアシキタマチテン
43000,fBiz00000541610000000001,熊本県,熊本市中央区,セブンイレブン嘉島北甘木店,セブンイレブンカシマキタアマギテン,⑩ コンビニエンスストア,,熊本県上益城郡嘉島町北甘木2330-1,,32.74546,130.770467,962370288,金子哲也,,熊本県熊本市東区東野4丁目1-6,熊本県熊本市東区東野４丁目１－６,,,届出,,御船保健所,セブンイレブン嘉島北甘木店,096,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.74546,130.770467,熊本県上益城郡嘉島町北甘木2330-1,熊本県上益城郡嘉島町北甘木２３３０－１,,209950,熊本県,上益城郡嘉島町,北甘木,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン嘉島北甘木店,セブンイレブン嘉島北甘木店,,セブンイレブン,2,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,セブンイレブンカシマキタアマギテン
43000,fBiz00000541610000000002,熊本県,熊本市中央区,セブンイレブン嘉島北甘木店,セブンイレブンカシマキタアマギテン,⑩ コンビニエンスストア,屋外駐車場での販売,熊本県上益城郡嘉島町北甘木2330-1,,32.745864,130.771162,96237288,金子哲也,,熊本県熊本市東区東野4丁目1-6,熊本県熊本市東区東野４丁目１－６,,,届出,,御船保健所,セブンイレブン嘉島北甘木店,096,SatSep2726538800:00:00GMT+0900-日本標準時-,,32.745864,130.771162,熊本県上益城郡嘉島町北甘木2330-1,熊本県上益城郡嘉島町北甘木２３３０－１,,209950,熊本県,上益城郡嘉島町,北甘木,,,,,,,,,,,,,,,,,届出,コンビニエンスストア, 屋外駐車場での販売,,,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン嘉島北甘木店,セブンイレブン嘉島北甘木店,,セブンイレブン,2,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,セブンイレブンカシマキタアマギテン
43000,fBiz00000541910000000001,熊本県,熊本市中央区,セブン-イレブン芦北湯浦店,セブンイレブンアシキタユノウラテン,⑩ コンビニエンスストア,,熊本県葦北郡芦北町湯浦４１６－１,,32.26699,130.494905,966862212,ＪＡあしきたコンビニ株式会社,4330001017007 ,熊本県葦北郡芦北町佐敷４２４,熊本県葦北郡芦北町佐敷４２４,,,届出,,水俣保健所,セブン-イレブン芦北湯浦店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.26699,130.494905,熊本県葦北郡芦北町湯浦４１６－１,熊本県葦北郡芦北町湯浦４１６－１,,210181,熊本県,葦北郡芦北町,湯浦,,,,,,ＪＡあしきたコンビニ株式会社,,,熊本県葦北郡芦北町佐敷４２４　,熊本県葦北郡芦北町佐敷４２４,,210159,熊本県,葦北郡芦北町,佐敷,,届出,コンビニエンスストア,,,4330001017007,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン芦北湯浦店,セブンイレブン芦北湯浦店,ＪＡあしきたコンビニ株式会社,セブンイレブン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,セブンイレブンアシキタユノウラテン
