,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57932,水産製品製造業,水産製品製造業,57932-01-1601,株式会社山根商店,宮城郡松島町松島小梨屋６－２９,宮城郡松島町松島小梨屋６－２９,,,株式会社山根商店,R 4. 6.10,R 4. 6.10,R 4. 6.10,,塩釜保健所,株式会社山根商店,022,,,,,宮城郡松島町松島小梨屋６－２９,宮城県宮城郡松島町松島小梨屋６－２９,,43862,宮城県,宮城郡松島町,松島,,2022/06/10,2022/06/10,2022/06/10,,株式会社山根商店,,,,,,,,,,57932-01-1601,,水産製品製造業, 水産製品製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社山根商店,株式会社山根商店,株式会社山根商店,,1,,,,,
57954,飲食店営業,飲食店営業,57954-01-0101,小幡商店　②,仙台市を除く県内一円,仙台市を除く県内一円,,,小幡　光男,R 4. 6.13,R 4. 6.13,R 4. 6.13,,塩釜保健所,小幡商店　②,,,,,,仙台市を除く県内一円,宮城県仙台市を除く県内一円,,,宮城県,,,,2022/06/13,2022/06/13,2022/06/13,,,,,,,,,,,,57954-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,小幡商店　②,小幡商店②,,,1,,,,,
58000,飲食店営業,飲食店営業,58000-01-0101,白猫＆黒猫かふぇ,宮城郡松島町松島普賢堂３９－１　国分町クリスタルビル１０５号室,宮城郡松島町松島普賢堂３９－１,国分町クリスタルビル１０５号室,,久光　奈美,R 4. 6.16,R 4. 6.16,R 4. 6.16,,塩釜保健所,白猫＆黒猫かふぇ,022,,,,,宮城郡松島町松島普賢堂３９－１,宮城県宮城郡松島町松島普賢堂３９－１,国分町クリスタルビル１０５号室,43862,宮城県,宮城郡松島町,松島,,2022/06/16,2022/06/16,2022/06/16,,,,,,,,,,,,58000-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,白猫＆黒猫かふぇ,白猫黒猫かふぇ,,,1,,,,,
58002,飲食店営業,飲食店営業,58002-01-0101,Ｍ＆Ｍ,塩竈市尾島町１０－１３－１０３号,塩竈市尾島町１０－１３－１０３号,,,梶原　滋,R 4. 6.16,R 4. 6.16,R 4. 6.16,,塩釜保健所,Ｍ＆Ｍ,022,,,,,塩竈市尾島町１０－１３－１０３号,宮城県塩釜市尾島町１０－１３－１０３号,,38959,宮城県,塩竈市,尾島町,,2022/06/16,2022/06/16,2022/06/16,,,,,,,,,,,,58002-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｍ＆Ｍ,ＭＭ,,,1,,,,,
58024,飲食店営業,飲食店営業,58024-01-0101,居酒屋　秀,塩竈市尾島町８－１１　尾島町八番街ビル１０６,塩竈市尾島町８－１１,尾島町八番街ビル１０６,,郷家　秀悦,R 4. 6.17,R 4. 6.17,R 4. 6.17,,塩釜保健所,居酒屋　秀,022,,,,,塩竈市尾島町８－１１,宮城県塩釜市尾島町８－１１,尾島町八番街ビル１０６,38959,宮城県,塩竈市,尾島町,,2022/06/17,2022/06/17,2022/06/17,,,,,,,,,,,,58024-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　秀,居酒屋秀,,,1,,,,,
58090,菓子製造業,菓子製造業,58090-01-1101,さつまいもスイーツ専門店いもこ　イオンモール新利府南館店,宮城郡利府町　新中道三丁目１－１イオンモール新利府南館１階,宮城郡利府町 新中道３丁目１－１,イオンモール新利府南館１階,,株式会社ＲＡＩＤＥＮＴＳ　ＪＡＰＡＮ,R 4. 6.22,R 4. 6.22,R 4. 6.22,,塩釜保健所,さつまいもスイーツ専門店いもこ　イオンモール新利府南館店,022,,,,,宮城郡利府町 新中道３丁目１－１,宮城県宮城郡利府町新中道３丁目１－１,イオンモール新利府南館１階,43902,宮城県,宮城郡利府町,新中道３,,2022/06/22,2022/06/22,2022/06/22,,株式会社ＲＡＩＤＥＮＴＳ　ＪＡＰＡＮ,,,,,,,,,,58090-01-1101,,菓子製造業, 菓子製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,さつまいもスイーツ専門店いもこ　イオンモール新利府南館店,さつまいもスイツ専門店いもこイオンモル新利府南館店,株式会社ＲＡＩＤＥＮＴＳ　ＪＡＰＡＮ,,1,,,,,
58096,飲食店営業,飲食店営業,58096-01-0101,和食遊膳　縁楽,多賀城市八幡四丁目６－２０,多賀城市八幡４丁目６－２０,,,阿部　真也,R 4. 6.24,R 4. 6.24,R 4. 6.24,,塩釜保健所,和食遊膳　縁楽,022,,,,,多賀城市八幡４丁目６－２０,宮城県多賀城市八幡４丁目６－２０,,39732,宮城県,多賀城市,八幡４,,2022/06/24,2022/06/24,2022/06/24,,,,,,,,,,,,58096-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,和食遊膳　縁楽,和食遊膳縁楽,,,1,,,,,
58099,飲食店営業,飲食店営業,58099-01-0101,Ｍｏｒｇａ,多賀城市桜木３丁目１－８パレクリスタル１０１,多賀城市桜木３丁目１－８,パレクリスタル１０１,,株式会社司通建,R 4. 6.24,R 4. 6.24,R 4. 6.24,,塩釜保健所,Ｍｏｒｇａ,022,,,,,多賀城市桜木３丁目１－８,宮城県多賀城市桜木３丁目１－８,パレクリスタル１０１,39688,宮城県,多賀城市,桜木３,,2022/06/24,2022/06/24,2022/06/24,,株式会社司通建,,,,,,,,,,58099-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｍｏｒｇａ,Ｍｏｒｇａ,株式会社司通建,,1,,,,,
58102,飲食店営業,飲食店営業,58102-01-0101,スナックあっぷる,塩竈市尾島町１３－１６尾島プラザビル２Ｆ２０５,塩竈市尾島町１３－１６,尾島プラザビル２Ｆ２０５,,伊藤　千春,R 4. 6.24,R 4. 6.24,R 4. 6.24,,塩釜保健所,スナックあっぷる,022,,,,,塩竈市尾島町１３－１６,宮城県塩釜市尾島町１３－１６,尾島プラザビル２Ｆ２０５,38959,宮城県,塩竈市,尾島町,,2022/06/24,2022/06/24,2022/06/24,,,,,,,,,,,,58102-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナックあっぷる,スナックあっぷる,,,1,,,,,
58125,飲食店営業,飲食店営業,58125-01-0101,吉と成る,宮城郡松島町松島普賢堂３９－１　１０７号室,宮城郡松島町松島普賢堂３９－１,１０７号室,,株式会社Ｂｅｌｌｓ．Ｆ,R 4. 6.28,R 4. 6.28,R 4. 6.27,,塩釜保健所,吉と成る,022,,,,,宮城郡松島町松島普賢堂３９－１,宮城県宮城郡松島町松島普賢堂３９－１,１０７号室,43862,宮城県,宮城郡松島町,松島,,2022/06/28,2022/06/28,2022/06/27,,株式会社Ｂｅｌｌｓ．Ｆ,,,,,,,,,,58125-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,吉と成る,吉と成る,株式会社Ｂｅｌｌｓ．Ｆ,,1,,,,,
57714,水産製品製造業,水産製品製造業,57714-01-1601,(株)鈴栄,名取市閖上３丁目９０－１,名取市閖上３丁目９０－１,,022-393-6303,株式会社　鈴栄,R 4. 6. 3,R 4. 6. 3,R 4. 7. 1,,塩釜保健所,(株)鈴栄,022,022-393-6303,,,,名取市閖上３丁目９０－１,宮城県名取市閖上３丁目９０－１,,39580,宮城県,名取市,閖上３,,2022/06/03,2022/06/03,2022/07/01,,株式会社　鈴栄,,,,,,,,,,57714-01-1601,,水産製品製造業, 水産製品製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,株式会社鈴栄,株式会社鈴栄,株式会社鈴栄,,1,,,,,
57763,飲食店営業,飲食店営業,57763-01-0101,ドルチェクレープ,名取市愛島笠島字上平１０２－１,名取市愛島笠島字上平１０２－１,,,吉村　悌一,R 4. 6. 7,R 4. 6. 7,R 4. 6. 7,,塩釜保健所,ドルチェクレープ,022,,,,,名取市愛島笠島字上平１０２－１,宮城県名取市愛島笠島字上平１０２－１,,39574,宮城県,名取市,愛島笠島,,2022/06/07,2022/06/07,2022/06/07,,,,,,,,,,,,57763-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ドルチェクレープ,ドルチェクレプ,,,1,,,,,
57841,飲食店営業,飲食店営業,57841-01-0101,閖上海鮮丼せんしん,名取市閖上中央一丁目６番地　Ｋ－３,名取市閖上中央１丁目６番地 Ｋ－３,,,株式会社センシン食品,R 4. 6. 9,R 4. 6. 9,R 4. 6. 9,,塩釜保健所,閖上海鮮丼せんしん,022,,,,,名取市閖上中央１丁目６番地 Ｋ－３,宮城県名取市閖上中央１丁目６番地Ｋ－３,,39577,宮城県,名取市,閖上,,2022/06/09,2022/06/09,2022/06/09,,株式会社センシン食品,,,,,,,,,,57841-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,閖上海鮮丼せんしん,閖上海鮮丼せんしん,株式会社センシン食品,,1,,,,,
58063,飲食店営業,飲食店営業,58063-01-0101,株式会社H＆Kうまづらカンパニー,岩沼市中央１－４－３２,岩沼市中央１－４－３２,,,株式会社H＆Kうまづらカンパニー,R 4. 6.21,R 4. 6.21,R 4. 6.21,,塩釜保健所,株式会社H＆Kうまづらカンパニー,0223,,,,,岩沼市中央１－４－３２,宮城県岩沼市中央１－４－３２,,39766,宮城県,岩沼市,中央１,,2022/06/21,2022/06/21,2022/06/21,,株式会社H＆Kうまづらカンパニー,,,,,,,,,,58063-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社Ｈ＆Ｋうまづらカンパニー,株式会社ＨＫうまづらカンパニ,株式会社Ｈ＆Ｋうまづらカンパニー,,1,,,,,
57094,飲食店営業,飲食店営業,57094-01-0101,ソシオフードサービス（株）白石食品工業(株)仙台事業所,黒川郡大和町吉岡字雷神７番地１,黒川郡大和町吉岡字雷神７番地１,,022-345-3151,ソシオフードサービス株式会社,R 4. 6. 1,R 4. 6. 1,R 4. 6. 1,,塩釜保健所,ソシオフードサービス（株）白石食品工業(株)仙台事業所,022,022-345-3151,,,,黒川郡大和町吉岡字雷神７番地１,宮城県黒川郡大和町吉岡字雷神７番地１,,43946,宮城県,黒川郡大和町,吉岡,,2022/06/01,2022/06/01,2022/06/01,,ソシオフードサービス株式会社,,,,,,,,,,57094-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ソシオフードサービス株式会社白石食品工業株式会社仙台事業所,ソシオフドサビス株式会社白石食品工業株式会社仙台事業所,ソシオフードサービス株式会社,,1,,,,,
57773,食品の小分け業,食品の小分け業,57773-01-3101,株式会社 グリーンデリカ 仙台工場,富谷市成田9-3-4,富谷市成田９－３－４,,022-351-5178,株式会社 グリーンデリカ,R 4. 6. 1,R 4. 6. 1,R 4. 6. 1,,塩釜保健所,株式会社 グリーンデリカ 仙台工場,022,022-351-5178,,,,富谷市成田９－３－４,宮城県富谷市成田９－３－４,,43649,宮城県,富谷市,成田９,,2022/06/01,2022/06/01,2022/06/01,,株式会社 グリーンデリカ,,,,,,,,,,57773-01-3101,,食品の小分け業, 食品の小分け業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,卸売業，小売業,飲食料品小売業,食料・飲料卸売業,その他の食料・飲料卸売業,,,,,,,株式会社グリーンデリカ　仙台工場,株式会社グリンデリカ仙台工場,株式会社グリーンデリカ,,1,,,,,
58021,飲食店営業,飲食店営業,58021-01-0101,薬膳キッチン喜楽,黒川郡大和町吉岡上柴崎24-1オレンジハウスC,黒川郡大和町吉岡上柴崎２４－１,オレンジハウスC,,株式会社マリアージュ,R 4. 6.13,R 4. 6.13,R 4. 6.13,,塩釜保健所,薬膳キッチン喜楽,022,,,,,黒川郡大和町吉岡上柴崎２４－１,宮城県黒川郡大和町吉岡上柴崎２４－１,オレンジハウスC,43946,宮城県,黒川郡大和町,吉岡,,2022/06/13,2022/06/13,2022/06/13,,株式会社マリアージュ,,,,,,,,,,58021-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,薬膳キッチン喜楽,薬膳キッチン喜楽,株式会社マリアージュ,,1,,,,,
58143,飲食店営業,飲食店営業,58143-01-0101,呑み処 なんだって,黒川郡大和町吉岡字古館24,黒川郡大和町吉岡字古館２４,,,遠藤　文子,R 4. 6.28,R 4. 6.28,R 4. 6.28,,塩釜保健所,呑み処 なんだって,022,,,,,黒川郡大和町吉岡字古館２４,宮城県黒川郡大和町吉岡字古館２４,,43946,宮城県,黒川郡大和町,吉岡,,2022/06/28,2022/06/28,2022/06/28,,,,,,,,,,,,58143-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,呑み処　なんだって,呑み処なんだって,,,1,,,,,
57369,魚介類販売業,魚介類販売業,57369-02-0401,Ａコープ色麻店,加美郡色麻町四竃字柧木町１４－１,加美郡色麻町四竃字柧木町１４－１,,0229-65-3880,株式会社Ａコープ東日本,R 4. 6.10,R 4. 6.10,R 4. 6.10,,大崎保健所,Ａコープ色麻店,0229,0229-65-3880,,,,加美郡色麻町四竃字柧木町１４－１,宮城県加美郡色麻町四釜字柧木町１４－１,,43997,宮城県,加美郡色麻町,四釜,,2022/06/10,2022/06/10,2022/06/10,,株式会社Ａコープ東日本,,,,,,,,,,57369-02-0401,,魚介類販売業, 魚介類販売業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,Ａコープ色麻店,Ａコプ色麻店,株式会社Ａコープ東日本,,2,,,,,
57369,飲食店営業,飲食店営業,57369-03-0101,Ａコープ色麻店,加美郡色麻町四竃字柧木町１４－１,加美郡色麻町四竃字柧木町１４－１,,0229-65-3880,株式会社Ａコープ東日本,R 4. 6.10,R 4. 6.10,R 4. 6.10,,大崎保健所,Ａコープ色麻店,0229,0229-65-3880,,,,加美郡色麻町四竃字柧木町１４－１,宮城県加美郡色麻町四釜字柧木町１４－１,,43997,宮城県,加美郡色麻町,四釜,,2022/06/10,2022/06/10,2022/06/10,,株式会社Ａコープ東日本,,,,,,,,,,57369-03-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ａコープ色麻店,Ａコプ色麻店,株式会社Ａコープ東日本,,2,,,,,
57737,菓子製造業,菓子製造業,57737-01-1101,林餅店,大崎市鹿島台平渡字並柳１４,大崎市鹿島台平渡字並柳１４,,0229-56-2143,林　健二,R 4. 6. 1,R 4. 6. 1,R 4. 6. 1,,大崎保健所,林餅店,0229,0229-56-2143,,,,大崎市鹿島台平渡字並柳１４,宮城県大崎市鹿島台平渡字並柳１４,,43386,宮城県,大崎市,鹿島台平渡,,2022/06/01,2022/06/01,2022/06/01,,,,,,,,,,,,57737-01-1101,,菓子製造業, 菓子製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,林餅店,林餅店,,,1,,,,,
57853,飲食店営業,飲食店営業,57853-01-0101,IVY　COFFEE,大崎市古川駅東３丁目７－５４,大崎市古川駅東３丁目７－５４,,,菊地　英子,R 4. 6. 6,R 4. 6. 6,R 4. 6. 3,,大崎保健所,IVY　COFFEE,0229,,,,,大崎市古川駅東３丁目７－５４,宮城県大崎市古川駅東３丁目７－５４,,43456,宮城県,大崎市,古川駅東３,,2022/06/06,2022/06/06,2022/06/03,,,,,,,,,,,,57853-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＩＶＹ　ＣＯＦＦＥＥ,ＩＶＹＣＯＦＦＥＥ,,,1,,,,,
57920,飲食店営業,飲食店営業,57920-01-0101,なんぶ家,加美郡加美町字南町６２－１,加美郡加美町字南町６２－１,,0229-63-2203,氏家　敬子,R 4. 6. 8,R 4. 6. 8,R 4. 3. 1,,大崎保健所,なんぶ家,0229,0229-63-2203,,,,加美郡加美町字南町６２－１,宮城県加美郡加美町字南町６２－１,,701110,宮城県,加美郡加美町,南町,,2022/06/08,2022/06/08,2022/03/01,,,,,,,,,,,,57920-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,なんぶ家,なんぶ家,,,1,,,,,
58001,飲食店営業,飲食店営業,58001-01-0101,炉ばた焼　せのび,大崎市古川十日町１０－１６,大崎市古川十日町１０－１６,,0229-87-8875,岡本　龍平,R 4. 6.14,R 4. 6.14,R 4. 6.14,,大崎保健所,炉ばた焼　せのび,0229,0229-87-8875,,,,大崎市古川十日町１０－１６,宮城県大崎市古川十日町１０－１６,,43529,宮城県,大崎市,古川十日町,,2022/06/14,2022/06/14,2022/06/14,,,,,,,,,,,,58001-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,炉ばた焼　せのび,炉ばた焼せのび,,,1,,,,,
58023,飲食店営業,飲食店営業,58023-01-0101,スナック　セレブリティー,大崎市古川北町１丁目６－３７,大崎市古川北町１丁目６－３７,,,佐々木　エベリン,R 4. 6.16,R 4. 6.16,R 4. 6.16,,大崎保健所,スナック　セレブリティー,0229,,,,,大崎市古川北町１丁目６－３７,宮城県大崎市古川北町１丁目６－３７,,43489,宮城県,大崎市,古川北町１,,2022/06/16,2022/06/16,2022/06/16,,,,,,,,,,,,58023-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック　セレブリティー,スナックセレブリティ,,,1,,,,,
58028,そうざい製造業,そうざい製造業,58028-01-2501,ちば工房,大崎市田尻北小牛田字上新田３５,大崎市田尻北小牛田字上新田３５,,0229-34-1777,千葉　広行,R 4. 6.16,R 4. 6.16,R 4. 6.16,,大崎保健所,ちば工房,0229,0229-34-1777,,,,大崎市田尻北小牛田字上新田３５,宮城県大崎市田尻北小牛田字上新田３５,,43412,宮城県,大崎市,田尻北小牛田,,2022/06/16,2022/06/16,2022/06/16,,,,,,,,,,,,58028-01-2501,,そうざい製造業, そうざい製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,ちば工房,ちば工房,,,1,,,,,
58152,漬物製造業,漬物製造業,58152-01-2901,木菜子屋ファーム,加美郡加美町鹿原小梨沢南３０－１,加美郡加美町鹿原小梨沢南３０－１,,0229-67-2933,青木　宏子,R 4. 6.30,R 4. 6.30,R 4. 6.30,,大崎保健所,木菜子屋ファーム,0229,0229-67-2933,,,,加美郡加美町鹿原小梨沢南３０－１,宮城県加美郡加美町鹿原小梨沢南３０－１,,44004,宮城県,加美郡加美町,,,2022/06/30,2022/06/30,2022/06/30,,,,,,,,,,,,58152-01-2901,,漬物製造業, 漬物製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,木菜子屋ファーム,木菜子屋ファム,,,1,,,,,
57747,飲食店営業,飲食店営業,57747-01-0101,微笑美,栗原市築館薬師４丁目８－２６,栗原市築館薬師４丁目８－２６,,,年蕾?,R 4. 6. 1,R 4. 6. 1,R 4. 6. 1,,栗原保健所,微笑美,0228,,,,,栗原市築館薬師４丁目８－２６,宮城県栗原市築館薬師４丁目８－２６,,42962,宮城県,栗原市,築館薬師４,,2022/06/01,2022/06/01,2022/06/01,,,,,,,,,,,,57747-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,微笑美,微笑美,,,1,,,,,
57962,飲食店営業,飲食店営業,57962-01-0101,ファミリーマート　宮城金成店,栗原市金成平治屋敷５３,栗原市金成平治屋敷５３,,022-359-8588,千田　修,R 4. 6.10,R 4. 6.10,R 4. 6.10,,栗原保健所,ファミリーマート　宮城金成店,0228,022-359-8588,,,,栗原市金成平治屋敷５３,宮城県栗原市金成平治屋敷５３,,41327,宮城県,栗原市,金成平治屋敷,,2022/06/10,2022/06/10,2022/06/10,,,,,,,,,,,,57962-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート　宮城金成店,ファミリマト宮城金成店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
58046,飲食店営業,飲食店営業,58046-01-0101,ハイルザーム栗駒 (レストラン),栗原市栗駒沼倉耕英東５０－１,栗原市栗駒沼倉耕英東５０－１,,0228-43-4100,株式会社　ゆめぐり,R 4. 6.16,R 4. 6.16,R 4. 7. 1,,栗原保健所,ハイルザーム栗駒 (レストラン),0228,0228-43-4100,,,,栗原市栗駒沼倉耕英東５０－１,宮城県栗原市栗駒沼倉耕英東５０－１,,41776,宮城県,栗原市,栗駒沼倉耕英東,,2022/06/16,2022/06/16,2022/07/01,,株式会社　ゆめぐり,,,,,,,,,,58046-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ハイルザーム栗駒　（レストラン）,ハイルザム栗駒レストラン,株式会社ゆめぐり,,1,,,,,
58047,飲食店営業,飲食店営業,58047-01-0101,ハイルザーム栗駒 (ティーラウンジ),栗原市栗駒沼倉耕英東５０－１,栗原市栗駒沼倉耕英東５０－１,,0228-43-4100,株式会社　ゆめぐり,R 4. 6.16,R 4. 6.16,R 4. 7. 1,,栗原保健所,ハイルザーム栗駒 (ティーラウンジ),0228,0228-43-4100,,,,栗原市栗駒沼倉耕英東５０－１,宮城県栗原市栗駒沼倉耕英東５０－１,,41776,宮城県,栗原市,栗駒沼倉耕英東,,2022/06/16,2022/06/16,2022/07/01,,株式会社　ゆめぐり,,,,,,,,,,58047-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ハイルザーム栗駒　（ティーラウンジ）,ハイルザム栗駒ティラウンジ,株式会社ゆめぐり,,1,,,,,
57758,飲食店営業,飲食店営業,57758-01-0101,クラブ　グレース,登米市迫町佐沼字中江４丁目８－８　２Ｆ－Ａ,登米市迫町佐沼字中江４丁目８－８,２Ｆ－Ａ,,武川　俊弥,R 4. 6. 3,R 4. 6. 3,R 4. 6. 3,,登米保健所,クラブ　グレース,0220,,,,,登米市迫町佐沼字中江４丁目８－８,宮城県登米市迫町佐沼字中江４丁目８－８,２Ｆ－Ａ,39996,宮城県,登米市,迫町佐沼,,2022/06/03,2022/06/03,2022/06/03,,,,,,,,,,,,57758-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,クラブ　グレース,クラブグレス,,,1,,,,,
57887,そうざい製造業,そうざい製造業,57887-01-2501,有限会社五エ門,登米市中田町石森字駒牽８４－７,登米市中田町石森字駒牽８４－７,,0220-44-4307,有限会社五エ門,R 4. 6.10,R 4. 6.10,R 4. 6.10,,登米保健所,有限会社五エ門,0220,0220-44-4307,,,,登米市中田町石森字駒牽８４－７,宮城県登米市中田町石森字駒牽８４－７,,39990,宮城県,登米市,中田町石森,,2022/06/10,2022/06/10,2022/06/10,,有限会社五エ門,,,,,,,,,,57887-01-2501,,そうざい製造業, そうざい製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,有限会社五エ門,有限会社五エ門,有限会社五エ門,,2,,,,,
57887,魚介類販売業,魚介類販売業,57887-02-0401,有限会社五エ門,登米市中田町石森字駒牽８４－７,登米市中田町石森字駒牽８４－７,,0220-44-4307,有限会社五エ門,R 4. 6.10,R 4. 6.10,R 4. 6.10,,登米保健所,有限会社五エ門,0220,0220-44-4307,,,,登米市中田町石森字駒牽８４－７,宮城県登米市中田町石森字駒牽８４－７,,39990,宮城県,登米市,中田町石森,,2022/06/10,2022/06/10,2022/06/10,,有限会社五エ門,,,,,,,,,,57887-02-0401,,魚介類販売業, 魚介類販売業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社五エ門,有限会社五エ門,有限会社五エ門,,2,,,,,
58108,菓子製造業,菓子製造業,58108-01-1101,パティスリーサブン,登米市迫町佐沼字梅ノ木１－２－１２,登米市迫町佐沼字梅ノ木１－２－１２,,0220-22-6606,佐藤　将介,R 4. 6.27,R 4. 6.27,R 4. 6.27,,登米保健所,パティスリーサブン,0220,0220-22-6606,,,,登米市迫町佐沼字梅ノ木１－２－１２,宮城県登米市迫町佐沼字梅ノ木１－２－１２,,39996,宮城県,登米市,迫町佐沼,,2022/06/27,2022/06/27,2022/06/27,,,,,,,,,,,,58108-01-1101,,菓子製造業, 菓子製造業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,製造業,食料品製造業,,,,,,,,,パティスリーサブン,パティスリサブン,,,1,,,,,
58123,飲食店営業,飲食店営業,58123-01-0101,HAIJI,登米市米山町西野後小路144-5,登米市米山町西野後小路１４４－５,,,菅原　和哉,R 4. 6.30,R 4. 6.30,R 4. 6.30,,登米保健所,HAIJI,0220,,,,,登米市米山町西野後小路１４４－５,宮城県登米市米山町西野後小路１４４－５,,40258,宮城県,登米市,米山町西野,,2022/06/30,2022/06/30,2022/06/30,,,,,,,,,,,,58123-01-0101,,飲食店営業, 飲食店営業,,,050-056_宮城県_宮城県一括_食品衛生()_2022年06月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＨＡＩＪＩ,ＨＡＩＪＩ,,,1,,,,,
