https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,分割処理中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請者3,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,継続,844,有限会社,斎藤商店,村上市塩谷１３１８,村上市塩谷１３１８,,66-7307,,有限会社　斎藤商店,代表取締役　斎藤　清隆,村上市塩谷１３１８,村上市塩谷１３１８,,66-7307,,,魚介類加工業,,,2 - 19,0,0,1975年08月13日,2020年06月05日,2020年06月12日,2020年06月13日,2025年07月31日,,,,,,161,斎藤商店,0254,0254-66-7307,,,,村上市塩谷１３１８,新潟県村上市塩谷１３１８,,87631,15,15212,塩谷,2020/06/05,1975/08/13,2020/06/13,,2025/07/31,有限会社　斎藤商店, 代表取締役　斎藤　清隆,0254-66-7307,村上市塩谷１３１８,新潟県村上市塩谷１３１８,,87631,新潟県,村上市,塩谷,2 - 19,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,92,,斎藤商店0254-66-73078763115212,76184cf5-a6d7-465e-8093-b3e1a727ee59,有限会社斎藤商店87631,c72a6c22-f27e-4de0-ba5b-61ae18c30e9b,e2f2f074-d126-4425-9136-918b71f406f4,2020/06/13,斎藤商店,斎藤商店,有限会社斎藤商店
法人,継続,844,有限会社,斎藤商店,村上市塩谷１３１８,村上市塩谷１３１８,,66-7307,,有限会社　斎藤商店,代表取締役　斎藤　清隆,村上市塩谷１３１８,村上市塩谷１３１８,,66-7307,,,魚介類加工業,,,2 - 19,0,0,1992年07月04日,2020年06月05日,2020年06月12日,2020年06月13日,2025年07月31日,,,,,,161,斎藤商店,0254,0254-66-7307,,,,村上市塩谷１３１８,新潟県村上市塩谷１３１８,,87631,15,15212,塩谷,2020/06/05,1992/07/04,2020/06/13,,2025/07/31,有限会社　斎藤商店, 代表取締役　斎藤　清隆,0254-66-7307,村上市塩谷１３１８,新潟県村上市塩谷１３１８,,87631,新潟県,村上市,塩谷,2 - 19,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,92,,斎藤商店0254-66-73078763115212,76184cf5-a6d7-465e-8093-b3e1a727ee59,有限会社斎藤商店87631,c72a6c22-f27e-4de0-ba5b-61ae18c30e9b,a0dfc065-3384-4be5-94bd-fddf893c9021,2020/06/13,斎藤商店,斎藤商店,有限会社斎藤商店
法人,継続,874,有限会社,かみはやしハム,村上市宿田２０２番地１,村上市宿田２０２番地１,,66-7593,,有限会社　かみはやしハム,代表取締役　齋藤　寿明,村上市宿田２０２番地１,村上市宿田２０２番地１,,66-7593,,,食肉製品製造業,,,1 - 72,0,0,1996年06月01日,2020年06月05日,2020年06月12日,2020年06月13日,2025年07月31日,,,,,,161,かみはやしハム,0254,0254-66-7593,,,,村上市宿田２０２番地１,新潟県村上市宿田２０２番地１,,87694,15,15212,宿田,2020/06/05,1996/06/01,2020/06/13,,2025/07/31,有限会社　かみはやしハム, 代表取締役　齋藤　寿明,0254-66-7593,村上市宿田２０２番地１,新潟県村上市宿田２０２番地１,,87694,新潟県,村上市,宿田,1 - 72,継続,食肉製品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,かみはやしハム0254-66-75938769415212,07d06283-d0ab-4ace-9923-339156675be0,有限会社かみはやしハム87694,3fd4e957-9660-4b77-b24f-038bec661be7,b3a02e88-f8a9-4a08-aced-1be44f1947ae,2020/06/13,かみはやしハム,かみはやしハム,有限会社かみはやしハム
法人,継続,874,有限会社,かみはやしハム,村上市宿田２０２番地１,村上市宿田２０２番地１,,66-7593,,有限会社　かみはやしハム,代表取締役　齋藤　寿明,村上市宿田２０２番地１,村上市宿田２０２番地１,,66-7593,,,食肉販売業,,,1 - 72,0,0,1996年06月01日,2020年06月05日,2020年06月12日,2020年06月13日,2025年07月31日,,,,,,161,かみはやしハム,0254,0254-66-7593,,,,村上市宿田２０２番地１,新潟県村上市宿田２０２番地１,,87694,15,15212,宿田,2020/06/05,1996/06/01,2020/06/13,,2025/07/31,有限会社　かみはやしハム, 代表取締役　齋藤　寿明,0254-66-7593,村上市宿田２０２番地１,新潟県村上市宿田２０２番地１,,87694,新潟県,村上市,宿田,1 - 72,継続,食肉販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,I,58,583,,かみはやしハム0254-66-75938769415212,07d06283-d0ab-4ace-9923-339156675be0,有限会社かみはやしハム87694,3fd4e957-9660-4b77-b24f-038bec661be7,ae176326-2ae6-462f-a7a1-69736837b2fb,2020/06/13,かみはやしハム,かみはやしハム,有限会社かみはやしハム
法人,継続,10012,割烹,今宿,村上市今宿４６－１,村上市今宿４６－１,,66-5375,,有限会社　今宿,代表取締役　近藤　昭文,村上市今宿４６－１,村上市今宿４６－１,,66-7666,,,飲食店営業（一般食堂）,,,1 - 44,0,0,1997年11月18日,2017年05月31日,2017年06月16日,2017年06月19日,2022年07月31日,,,,,,161,今宿,0254,0254-66-5375,,,,村上市今宿４６－１,新潟県村上市今宿４６－１,,87565,15,15212,今宿,2017/05/31,1997/11/18,2017/06/19,,2022/07/31,有限会社　今宿, 代表取締役　近藤　昭文,0254-66-7666,村上市今宿４６－１,新潟県村上市今宿４６－１,,87565,新潟県,村上市,今宿,1 - 44,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,今宿0254-66-53758756515212,9aacc303-0983-42a4-b335-c6b9d7dc8f00,有限会社今宿87565,ae43ef83-a955-4d51-b683-0e6856503207,0805cd42-8eca-46da-9fb5-455c29693543,2017/06/19,今宿,今宿,有限会社今宿
法人,新規,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,⑪ 菓子製造業,,,1 - 61,0,0,2021年06月18日,2021年06月16日,2021年06月17日,2021年06月18日,2026年07月31日,,,,,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2021/06/16,2021/06/18,2021/06/18,,2026/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 61,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,433e71fe-1148-45f4-9232-147754a16d19,2021/06/18,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,新規,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,⑳ みそ又はしょうゆ製造業,,,1 - 61,0,0,2021年06月18日,2021年06月16日,2021年06月17日,2021年06月18日,2026年07月31日,,,,,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2021/06/16,2021/06/18,2021/06/18,,2026/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 61,新規,みそ製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,404d45f5-67c8-4c1e-a8c3-e909e37d0735,2021/06/18,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,新規,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,㉕ そうざい製造業,,,1 - 62,0,0,2021年06月18日,2021年06月16日,2021年06月17日,2021年06月18日,2029年07月31日,,,,,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2021/06/16,2021/06/18,2021/06/18,,2029/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 62,新規,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,8ed9fece-a929-425c-b1ff-8aef7884adad,2021/06/18,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,新規,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,㉙ 漬物製造業,,,1 - 62,0,0,2021年06月18日,2021年06月16日,2021年06月17日,2021年06月18日,2029年07月31日,,,,,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2021/06/16,2021/06/18,2021/06/18,,2029/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 62,新規,漬物製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,0e62aee3-38c5-441f-bde2-0d634cf57ad5,2021/06/18,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,つけ物製造業,,,2 - 27,0,0,2006年03月01日,2016年06月20日,2016年06月23日,2016年06月24日,2021年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2016/06/20,2006/03/01,2016/06/24,,2021/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,2 - 27,継続,漬物製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,4a37662e-b5d6-4eea-9097-ecfda84629ab,2016/06/24,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,みそ製造業,,,1 - 82,0,0,2006年03月01日,2016年06月20日,2016年06月23日,2016年06月24日,2021年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2016/06/20,2006/03/01,2016/06/24,,2021/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 82,継続,みそ製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,bbae5fb4-dbe5-4edd-a958-7425d683576a,2016/06/24,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,もち製造業,11月～2月の製造に限る,,2 - 17,0,0,2006年10月25日,2017年06月05日,2017年06月05日,2017年06月06日,2022年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2017/06/05,2006/10/25,2017/06/06,,2022/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,2 - 17,継続,もち製造業,,11月～2月の製造に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,a31bf213-3b2a-4428-b6b9-18bd57259c81,2017/06/06,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,飲食店営業（弁当屋）,使い捨て容器の使用に限る,製造期間：4月～10月,1 - 82,0,0,2006年06月30日,2016年06月20日,2016年06月23日,2016年06月24日,2021年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2016/06/20,2006/06/30,2016/06/24,,2021/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 82,継続,飲食店営業,弁当屋,使い捨て容器の使用に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,d070d013-eb9a-4cd3-aa48-e69a855b471c,2016/06/24,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,菓子製造業,,,1 - 82,0,0,2006年03月01日,2016年06月20日,2016年06月23日,2016年06月24日,2021年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2016/06/20,2006/03/01,2016/06/24,,2021/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 82,継続,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,e61ae817-8152-4976-b2dd-e79295e94529,2016/06/24,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,継続,10875,,ゆりの会　加工所,村上市九日市８０９,村上市九日市８０９,,66-8171,,ゆりの会　企業組合　,代表理事　小田　美千子,村上市九日市８０９,村上市九日市８０９,,66-8171,,,惣菜製造業,農産物の加熱そうざいの製造に限る,,1 - 82,0,0,2006年03月01日,2016年06月20日,2016年06月23日,2016年06月24日,2021年07月31日,,,,2021年06月17日,,161,ゆりの会　加工所,0254,0254-66-8171,,,,村上市九日市８０９,新潟県村上市九日市８０９,,87618,15,15212,九日市,2016/06/20,2006/03/01,2016/06/24,,2021/07/31,ゆりの会　企業組合　, 代表理事　小田　美千子,0254-66-8171,村上市九日市８０９,新潟県村上市九日市８０９,,87618,新潟県,村上市,九日市,1 - 82,継続,そうざい製造業,,農産物の加熱そうざいの製造に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ゆりの会加工所0254-66-81718761815212,2a01931d-4458-4b9f-b154-026818f218ad,ゆりの会　企業組合　87618,0d5f3a5c-6408-4aa9-9ae7-66235391f8c3,ef637931-64f6-4418-8a0b-26308a8b4ed0,2016/06/24,ゆりの会　加工所,ゆりの会加工所,ゆりの会　企業組合　
法人,新規,10444,株式会社,開成,村上市宿田１１９８番地１,村上市宿田１１９８番地１,,66-8522,,株式会社　開成,代表取締役　遠山　忠宏,村上市宿田1198番地１,村上市宿田１１９８番地１,,66-8522,,,⑪ 菓子製造業,,,1 - 53,0,0,2021年06月25日,2021年06月11日,2021年06月24日,2021年06月25日,2026年07月31日,,,,,,161,開成,0254,0254-66-8522,,,,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,15,15212,宿田,2021/06/11,2021/06/25,2021/06/25,,2026/07/31,株式会社　開成, 代表取締役　遠山　忠宏,0254-66-8522,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,新潟県,村上市,宿田,1 - 53,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,開成0254-66-85228769415212,314f1808-eebc-45d9-9acb-1fe10222de85,株式会社開成87694,bdf518e1-5f73-4d56-bae6-0f0b4aa35344,ef05d52d-31f7-4781-bcde-77d41903ba93,2021/06/25,開成,開成,株式会社開成
法人,新規,10444,株式会社,開成,村上市宿田１１９８番地１,村上市宿田１１９８番地１,,66-8522,,株式会社　開成,代表取締役　遠山　忠宏,村上市宿田1198番地１,村上市宿田１１９８番地１,,66-8522,,,アイスクリーム類製造業,,,1 - 268,0,0,2021年04月09日,2021年03月24日,2021年04月08日,2021年04月09日,2026年07月31日,,,,,,161,開成,0254,0254-66-8522,,,,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,15,15212,宿田,2021/03/24,2021/04/09,2021/04/09,,2026/07/31,株式会社　開成, 代表取締役　遠山　忠宏,0254-66-8522,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,新潟県,村上市,宿田,1 - 268,新規,アイスクリーム類製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,開成0254-66-85228769415212,314f1808-eebc-45d9-9acb-1fe10222de85,株式会社開成87694,bdf518e1-5f73-4d56-bae6-0f0b4aa35344,b87b9a1a-6d1d-4fc5-bd97-2185d6ff4d03,2021/04/09,開成,開成,株式会社開成
法人,継続,10444,株式会社,開成,村上市宿田１１９８番地１,村上市宿田１１９８番地１,,66-8522,,株式会社　開成,代表取締役　遠山　忠宏,村上市宿田1198番地１,村上市宿田１１９８番地１,,66-8522,,,菓子製造業,,,1 - 80,0,0,2001年09月06日,2016年06月20日,2016年06月21日,2016年06月22日,2021年07月31日,,,,2021年06月24日,,161,開成,0254,0254-66-8522,,,,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,15,15212,宿田,2016/06/20,2001/09/06,2016/06/22,,2021/07/31,株式会社　開成, 代表取締役　遠山　忠宏,0254-66-8522,村上市宿田１１９８番地１,新潟県村上市宿田１１９８番地１,,87694,新潟県,村上市,宿田,1 - 80,継続,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,開成0254-66-85228769415212,314f1808-eebc-45d9-9acb-1fe10222de85,株式会社開成87694,bdf518e1-5f73-4d56-bae6-0f0b4aa35344,29bb780b-5cbd-4c7b-a48d-90d6e34cb4f1,2016/06/22,開成,開成,株式会社開成
法人,新規,11920,,ピカリ産直市場お冨さん　神林店,村上市下助渕961-7,村上市下助渕９６１－７,,75-7001,,株式会社　シーディング,代表取締役　髙橋　伸行,村上市下助渕961-7,村上市下助渕９６１－７,,66-8800,,,⑬ その他の食料・飲料販売業,,,,0,0,,2021年12月01日,,,,,,,,,161,ピカリ産直市場お冨さん　神林店,0254,0254-75-7001,,,,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,15,15212,下助渕,2021/12/01,,,,,株式会社　シーディング, 代表取締役　髙橋　伸行,0254-66-8800,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,新潟県,村上市,下助渕,,新規,食料品販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,A,58,581,5811,ピカリ産直市場お冨さん神林店0254-75-70018763715212,42c2dfc6-3f77-4e40-bcec-223b20b7a1e6,株式会社シーディング87637,757b8be5-c8f9-4637-b167-f700e3b091b0,2d811b3d-e8dc-407c-863a-6c9ea4e093da,2021/12/01,ピカリ産直市場お冨さん　神林店,ピカリ産直市場お冨さん神林店,株式会社シーディング
法人,新規,11920,,ピカリ産直市場お冨さん　神林店,村上市下助渕961-7,村上市下助渕９６１－７,,75-7001,,株式会社　シーディング,代表取締役　髙橋　伸行,村上市下助渕961-7,村上市下助渕９６１－７,,66-8800,,,飲食店営業（食品調理）,簡易な調理に限る,,1 - 207,0,0,2019年12月03日,2019年11月08日,2019年12月02日,2019年12月03日,2025年07月31日,,,,,,161,ピカリ産直市場お冨さん　神林店,0254,0254-75-7001,,,,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,15,15212,下助渕,2019/11/08,2019/12/03,2019/12/03,,2025/07/31,株式会社　シーディング, 代表取締役　髙橋　伸行,0254-66-8800,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,新潟県,村上市,下助渕,1 - 207,新規,飲食店営業,（食品調理）,簡易な調理に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,M,76,,,ピカリ産直市場お冨さん神林店0254-75-70018763715212,42c2dfc6-3f77-4e40-bcec-223b20b7a1e6,株式会社シーディング87637,757b8be5-c8f9-4637-b167-f700e3b091b0,f1235d8f-999b-49df-863e-459f07ef5129,2019/12/03,ピカリ産直市場お冨さん　神林店,ピカリ産直市場お冨さん神林店,株式会社シーディング
法人,新規,11920,,ピカリ産直市場お冨さん　神林店,村上市下助渕961-7,村上市下助渕９６１－７,,75-7001,,株式会社　シーディング,代表取締役　髙橋　伸行,村上市下助渕961-7,村上市下助渕９６１－７,,66-8800,,,魚介類販売業,調理行為をしないこと,,1 - 207,0,0,2019年12月03日,2019年11月08日,2019年12月02日,2019年12月03日,2025年07月31日,,,,,,161,ピカリ産直市場お冨さん　神林店,0254,0254-75-7001,,,,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,15,15212,下助渕,2019/11/08,2019/12/03,2019/12/03,,2025/07/31,株式会社　シーディング, 代表取締役　髙橋　伸行,0254-66-8800,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,新潟県,村上市,下助渕,1 - 207,新規,魚介類販売業,,調理行為をしないこと,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,I,58,,,ピカリ産直市場お冨さん神林店0254-75-70018763715212,42c2dfc6-3f77-4e40-bcec-223b20b7a1e6,株式会社シーディング87637,757b8be5-c8f9-4637-b167-f700e3b091b0,ca2b7678-29ae-4ade-80a2-dd71a0572744,2019/12/03,ピカリ産直市場お冨さん　神林店,ピカリ産直市場お冨さん神林店,株式会社シーディング
法人,新規,11920,,ピカリ産直市場お冨さん　神林店,村上市下助渕961-7,村上市下助渕９６１－７,,75-7001,,株式会社　シーディング,代表取締役　髙橋　伸行,村上市下助渕961-7,村上市下助渕９６１－７,,66-8800,,,食肉販売業,包装食肉の販売に限る,,1 - 207,0,0,2019年12月03日,2019年11月08日,2019年12月02日,2019年12月03日,2025年07月31日,,,,,,161,ピカリ産直市場お冨さん　神林店,0254,0254-75-7001,,,,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,15,15212,下助渕,2019/11/08,2019/12/03,2019/12/03,,2025/07/31,株式会社　シーディング, 代表取締役　髙橋　伸行,0254-66-8800,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,新潟県,村上市,下助渕,1 - 207,新規,食肉販売業,,包装食肉の販売に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,I,58,583,,ピカリ産直市場お冨さん神林店0254-75-70018763715212,42c2dfc6-3f77-4e40-bcec-223b20b7a1e6,株式会社シーディング87637,757b8be5-c8f9-4637-b167-f700e3b091b0,4d1a181c-866a-47a8-a937-76b0227d58ff,2019/12/03,ピカリ産直市場お冨さん　神林店,ピカリ産直市場お冨さん神林店,株式会社シーディング
法人,新規,11920,,ピカリ産直市場お冨さん　神林店,村上市下助渕961-7,村上市下助渕９６１－７,,75-7001,,株式会社　シーディング,代表取締役　髙橋　伸行,村上市下助渕961-7,村上市下助渕９６１－７,,66-8800,,,豆腐販売業,,,2 - 55,0,0,2019年12月03日,2019年11月08日,2019年12月02日,2019年12月03日,2025年07月31日,,,,,,161,ピカリ産直市場お冨さん　神林店,0254,0254-75-7001,,,,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,15,15212,下助渕,2019/11/08,2019/12/03,2019/12/03,,2025/07/31,株式会社　シーディング, 代表取締役　髙橋　伸行,0254-66-8800,村上市下助渕９６１－７,新潟県村上市下助渕９６１－７,,87637,新潟県,村上市,下助渕,2 - 55,新規,豆腐製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,E,9,,,ピカリ産直市場お冨さん神林店0254-75-70018763715212,42c2dfc6-3f77-4e40-bcec-223b20b7a1e6,株式会社シーディング87637,757b8be5-c8f9-4637-b167-f700e3b091b0,962c13d1-aebd-4b6f-be68-3aff795ada5c,2019/12/03,ピカリ産直市場お冨さん　神林店,ピカリ産直市場お冨さん神林店,株式会社シーディング
