11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42202,fBiz00000427700000000023,長崎県,佐世保市,ドラッグイレブン早岐店,ドラッグイレブンハイキテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市早岐1丁目16番10号,,1900/2/1,1900/5/8,0956-27-5280,株式会社ドラッグイレブン,9290001042145,福岡県大野城市川久保一丁目2番1号,福岡県大野城市川久保１丁目２番１号,,,,,,,,届出,,,,佐世保市保健所,ドラッグイレブン早岐店,0956,0956-27-5280,,1900/02/01,1900/05/08,長崎県佐世保市早岐1丁目16番10号,長崎県佐世保市早岐１丁目１６番１０号,,206412,長崎県,佐世保市,早岐１,,,,,,株式会社ドラッグイレブン,,,福岡県大野城市川久保１丁目２番１号　,福岡県大野城市川久保１丁目２番１号,,202665,福岡県,大野城市,川久保１,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ドラッグイレブン早岐店,ドラッグイレブン早岐店,株式会社ドラッグイレブン,,1,,,,,ドラッグイレブンハイキテン
42202,fBiz00000436460000000185,長崎県,佐世保市,スーパーセンタートライアル佐世保大和店,スーパーセンタートライアルサセボヤマトテン,⑪ 百貨店、総合スーパー,スーパー,長崎県佐世保市大和町６５－２,,1900/2/1,1900/5/8,095-646-7700,株式会社トライアルカンパニー,1290001009110,福岡県福岡市東区多の津一丁目12番2号,福岡県福岡市東区多の津１丁目１２番２号,,,,,,,,届出,,,,佐世保市保健所,スーパーセンタートライアル佐世保大和店,0956,095-646-7700,,1900/02/01,1900/05/08,長崎県佐世保市大和町６５－２,長崎県佐世保市大和町６５－２,,206392,長崎県,佐世保市,大和町,,,,,,株式会社トライアルカンパニー,,,福岡県福岡市東区多の津１丁目１２番２号　,福岡県福岡市東区多ノ津１丁目１２番２号,,199830,福岡県,福岡市東区,多の津１,,届出,百貨店、総合スーパー, スーパー,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,スーパーセンタートライアル佐世保大和店,スパセンタトライアル佐世保大和店,株式会社トライアルカンパニー,,1,,,,,スーパーセンタートライアルサセボヤマトテン
42202,fBiz00000450710000000016,長崎県,佐世保市,ケンタッキーフライドチキンイオン大塔店,ケンタッキーフライドチキンイオンダイトウテン,⑬ その他の食料・飲料販売業,,長崎県佐世保市大塔町14-2,,1900/2/1,1900/5/8,0956-27-2410,ＪＲ九州ファーストフーズ株式会社,6290001013578,福岡県福岡市博多区博多駅東１丁目１０番７号,福岡県福岡市博多区博多駅東１丁目１０番７号,,,,,,,,届出,,,,佐世保市保健所,ケンタッキーフライドチキンイオン大塔店,0956,0956-27-2410,,1900/02/01,1900/05/08,長崎県佐世保市大塔町14-2,長崎県佐世保市大塔町１４－２,,206313,長崎県,佐世保市,大塔町,,,,,,ＪＲ九州ファーストフーズ株式会社,,,福岡県福岡市博多区博多駅東１丁目１０番７号　,福岡県福岡市博多区博多駅東１丁目１０番７号,,200143,福岡県,福岡市博多区,博多駅東１,,届出,食料品販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ケンタッキーフライドチキンイオン大塔店,ケンタッキフライドチキンイオン大塔店,ＪＲ九州ファーストフーズ株式会社,ケンタッキーフライドチキン,1,宿泊業，飲食サービス業,飲食店,その他の飲食店,ハンバーガー店,ケンタッキーフライドチキンイオンダイトウテン
42202,fBiz00000461060000000002,長崎県,佐世保市,竹乃鼓マート,タケノコマート,⑬ その他の食料・飲料販売業,その他の食料飲料,長崎県佐世保市佐世保市宇久町大久保656-1,,1900/2/1,1900/5/8,8083617964,本村竹仁,,長崎県佐世保市宇久町大久保631,長崎県佐世保市宇久町大久保６３１,,,,,,,,届出,,,,佐世保市保健所,竹乃鼓マート,,,,1900/02/01,1900/05/08,長崎県佐世保市佐世保市宇久町大久保656-1,長崎県佐世保市佐世保市宇久町大久保６５６－１,,206197,長崎県,佐世保市,,,,,,,,,,,,,,,,,,届出,食料品販売業, その他の食料飲料,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,竹乃鼓マート,竹乃鼓マト,,,2,,,,,タケノコマート
42202,fBiz00000461060000000002,長崎県,佐世保市,竹乃鼓マート,タケノコマート,㉕ 行商,その他の食料飲料,長崎県佐世保市佐世保市宇久町大久保656-1,,1900/2/1,1900/5/8,8083617964,本村竹仁,,長崎県佐世保市宇久町大久保631,長崎県佐世保市宇久町大久保６３１,,,,,,,,届出,,,,佐世保市保健所,竹乃鼓マート,,,,1900/02/01,1900/05/08,長崎県佐世保市佐世保市宇久町大久保656-1,長崎県佐世保市佐世保市宇久町大久保６５６－１,,206197,長崎県,佐世保市,,,,,,,,,,,,,,,,,,届出,行商, その他の食料飲料,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,無店舗小売業,その他の無店舗小売業,,,,,,,,竹乃鼓マート,竹乃鼓マト,,,2,,,,,タケノコマート
42202,fBiz00000462970000000001,長崎県,佐世保市,ファミリーマート吉井店,ファミリーマートヨシイテン,⑩ コンビニエンスストア,,長崎県佐世保市吉井町橋川内860-1,,1900/2/1,1900/5/8,0956-41-2633,,,,,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート吉井店,0956,0956-41-2633,,1900/02/01,1900/05/08,長崎県佐世保市吉井町橋川内860-1,長崎県佐世保市吉井町橋川内８６０－１,,206448,長崎県,佐世保市,吉井町橋川内,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート吉井店,ファミリマト吉井店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートヨシイテン
42202,fBiz00000462970000000002,長崎県,佐世保市,ファミリーマート佐世保藤原町店,ファミリーマートサセボフジワラチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市藤原町23-43,,1900/2/1,1900/5/8,0956-20-9207,,,,,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保藤原町店,0956,0956-20-9207,,1900/02/01,1900/05/08,長崎県佐世保市藤原町23-43,長崎県佐世保市藤原町２３－４３,,206364,長崎県,佐世保市,藤原町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保藤原町店,ファミリマト佐世保藤原町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートサセボフジワラチョウテン
42202,fBiz00000464690000000001,長崎県,佐世保市,ファミリーマート佐世保城山町店,ファミリマートサセボシロヤマチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市城山町2-18,,1900/2/1,1900/5/8,0956-37-3566,,,,,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保城山町店,0956,0956-37-3566,,1900/02/01,1900/05/08,長崎県佐世保市城山町2-18,長崎県佐世保市城山町２－１８,,206286,長崎県,佐世保市,城山町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保城山町店,ファミリマト佐世保城山町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリマートサセボシロヤマチョウテン
42202,fBiz00000464690000000002,長崎県,佐世保市,ファミリーマート佐世保相生町店,ファミリマートサセボアイオイチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市相生町2-21,,1900/2/1,1900/5/8,0956-37-3566,,,,,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保相生町店,0956,0956-37-3566,,1900/02/01,1900/05/08,長崎県佐世保市相生町2-21,長崎県佐世保市相生町２－２１,,206199,長崎県,佐世保市,相生町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保相生町店,ファミリマト佐世保相生町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリマートサセボアイオイチョウテン
42202,fBiz00000465210000000001,長崎県,佐世保市,ファミリーマート佐世保市総合医療センター店,ファミリーマートサセボシソウゴウイリョウセンターテン,⑩ コンビニエンスストア,,長崎県佐世保市平瀬町9番地3,,1900/2/1,1900/5/8,0956-42-0838,,,,,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保市総合医療センター店,0956,0956-42-0838,,1900/02/01,1900/05/08,長崎県佐世保市平瀬町9番地3,長崎県佐世保市平瀬町９番地３,,206354,長崎県,佐世保市,平瀬町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保市総合医療センター店,ファミリマト佐世保市総合医療センタ店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートサセボシソウゴウイリョウセンターテン
42202,fBiz00000503100000000001,長崎県,佐世保市,ファミリマート佐世保広田店,ファミリマートサセボヒロタテン,⑩ コンビニエンスストア,,長崎県佐世保市広田3丁目237,,1900/2/1,1900/5/8,,株式会社ヤマダファムコーポレーション,1300001010090,,,,,,,,,,届出,,,,佐世保市保健所,ファミリマート佐世保広田店,0956,,,1900/02/01,1900/05/08,長崎県佐世保市広田3丁目237,長崎県佐世保市広田３丁目２３７,,206360,長崎県,佐世保市,広田３,,,,,,株式会社ヤマダファムコーポレーション,,,　,,,,,,,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリマート佐世保広田店,ファミリマト佐世保広田店,株式会社ヤマダファムコーポレーション,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリマートサセボヒロタテン
42202,fBiz00000503430000000001,長崎県,佐世保市,ファミリーマート佐世保駅前店,ファミリーマートサセボエキマエテン,⑩ コンビニエンスストア,,長崎県佐世保市白南風町7-38,,1900/2/1,1900/5/8,,株式会社パクス,1310001007128,長崎県佐世保市中通町534,長崎県佐世保市中通町５３４,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保駅前店,0956,,,1900/02/01,1900/05/08,長崎県佐世保市白南風町7-38,長崎県佐世保市白南風町７－３８,,206285,長崎県,佐世保市,白南風町,,,,,,株式会社パクス,,,長崎県佐世保市中通町５３４　,長崎県佐世保市中通町５３４,,206323,長崎県,佐世保市,中通町,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保駅前店,ファミリマト佐世保駅前店,株式会社パクス,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートサセボエキマエテン
42202,fBiz00000503590000000001,長崎県,佐世保市,ファミリーマート佐世保栄町店,ファミリーマートサセボサカエマチテン,⑩ コンビニエンスストア,,長崎県佐世保市栄町7-5,,1900/2/1,1900/5/8,0956-26-4410,森直樹,,長崎県佐世保市小島町19-33,長崎県佐世保市小島町１９－３３,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート佐世保栄町店,0956,0956-26-4410,,1900/02/01,1900/05/08,長崎県佐世保市栄町7-5,長崎県佐世保市栄町７－５,,206262,長崎県,佐世保市,栄町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート佐世保栄町店,ファミリマト佐世保栄町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートサセボサカエマチテン
42202,fBiz00000530010000000002,長崎県,佐世保市,ファミリーマート　佐世保小島町店,ファミリーマート　サセボコジマチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市小島町477番地1,,1900/2/1,1900/5/8,0956-24-6727,有限会社山下商店,8310002014604,長崎県佐世保市江迎町長坂164-11,長崎県佐世保市江迎町長坂１６４－１１,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート　佐世保小島町店,0956,0956-24-6727,,1900/02/01,1900/05/08,長崎県佐世保市小島町477番地1,長崎県佐世保市小島町４７７番地１,,206256,長崎県,佐世保市,小島町,,,,,,有限会社山下商店,,,長崎県佐世保市江迎町長坂１６４－１１　,長崎県佐世保市江迎町長坂１６４－１１,,206490,長崎県,佐世保市,江迎町長坂,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート　佐世保小島町店,ファミリマト佐世保小島町店,有限会社山下商店,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマート　サセボコジマチョウテン
42202,fBiz00000530690000000001,長崎県,佐世保市,ファミリーマート　佐世保吉岡町店,ファミリーマート　サセボヨシオカチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市吉岡町1776-13,,1900/2/1,1900/5/8,0956-41-0211,柳元　兼治,,長崎県佐世保市吉岡町1776-13,長崎県佐世保市吉岡町１７７６－１３,,,,,,,,届出,,,,佐世保市保健所,ファミリーマート　佐世保吉岡町店,0956,0956-41-0211,,1900/02/01,1900/05/08,長崎県佐世保市吉岡町1776-13,長崎県佐世保市吉岡町１７７６－１３,,206398,長崎県,佐世保市,吉岡町,,,,,,,,,,,,,,,,,届出,コンビニエンスストア,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート　佐世保吉岡町店,ファミリマト佐世保吉岡町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマート　サセボヨシオカチョウテン
42202,fBiz00000536740000000002,長崎県,佐世保市,ローソン　佐世保天満町店,ローソン　サセボテンマンチョウテン,⑩ コンビニエンスストア,,長崎県佐世保市天満町2-6,,1900/2/1,1900/5/8,0956-22-3440,株式会社　溝口,6310001015043,長崎県北松浦郡佐々町羽須和免７７８－５,長崎県北松浦郡佐々町羽須和免７７８－５,,,,,,,,届出,,,,佐世保市保健所,ローソン　佐世保天満町店,0956,0956-22-3440,,1900/02/01,1900/05/08,長崎県佐世保市天満町2-6,長崎県佐世保市天満町２－６,,206317,長崎県,佐世保市,天満町,,,,,,株式会社　溝口,,,長崎県北松浦郡佐々町羽須和免７７８－５　,長崎県北松浦郡佐々町羽須和免７７８－５,,207748,長崎県,北松浦郡佐々町,羽須和免,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ローソン　佐世保天満町店,ロソン佐世保天満町店,株式会社溝口,ローソン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ローソン　サセボテンマンチョウテン
42202,fBiz00000568340000000291,長崎県,佐世保市,餃子の王将 佐世保四ヶ町店,ギョウザノオウショウ　サセボヨンカチョウテン,⑬ その他の食料・飲料販売業,その他の食料・飲料販売業 ,長崎県佐世保市下京町７－２１,,1900/2/1,1900/5/8,0956-25-1150,株式会社王将フードサービス,3130001012441,京都府京都市山科区西野山射庭ノ上町２９４番地の１,京都府京都市山科区西野山射庭ノ上町２９４番地の１,,,,,,,,届出,,,,佐世保市保健所,餃子の王将 佐世保四ヶ町店,0956,0956-25-1150,,1900/02/01,1900/05/08,長崎県佐世保市下京町７－２１,長崎県佐世保市下京町７－２１,,206278,長崎県,佐世保市,下京町,,,,,,株式会社王将フードサービス,,,京都府京都市山科区西野山射庭ノ上町２９４番地の１　,京都府京都市山科区西野山射庭ノ上町２９４番地ノ１,,148066,京都府,京都市山科区,西野山射庭ノ上町,,届出,食料品販売業, その他の食料・飲料販売業 ,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,餃子の王将　佐世保四ヶ町店,餃子の王将佐世保四ヶ町店,株式会社王将フードサービス,餃子の王将,1,卸売業，小売業,飲食料品小売業,菓子・パン小売業,菓子小売業（製造小売）,ギョウザノオウショウ　サセボヨンカチョウテン
42202,fBiz00000576580000000024,長崎県,佐世保市,ドラッグストア　マツモトキヨシ江迎店,ドラッグストア　マツモトキヨシエムカエテン,⑬ その他の食料・飲料販売業,,長崎県佐世保市江迎町三浦39-1,,1900/2/1,1900/5/8,956731488,株式会社マツモトキヨシ九州販売,5340001004192,福岡県福岡市博多区住吉2-2-1,福岡県福岡市博多区住吉２－２－１,,,,,,,,届出,,,,佐世保市保健所,ドラッグストア　マツモトキヨシ江迎店,0956,,,1900/02/01,1900/05/08,長崎県佐世保市江迎町三浦39-1,長崎県佐世保市江迎町三浦３９－１,,206493,長崎県,佐世保市,江迎町三浦,,,,,,株式会社マツモトキヨシ九州販売,,,福岡県福岡市博多区住吉２－２－１　,福岡県福岡市博多区住吉２－２－１,,200090,福岡県,福岡市博多区,住吉２,,届出,食料品販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ドラッグストア　マツモトキヨシ江迎店,ドラッグストアマツモトキヨシ江迎店,株式会社マツモトキヨシ九州販売,,1,,,,,ドラッグストア　マツモトキヨシエムカエテン
42202,fBiz00000589800000000001,長崎県,佐世保市,関戸麹屋,セキドコウジヤ,② 食肉販売業（包装済みの食肉のみの販売）,,長崎県佐世保市上柚木町2601,,1900/2/1,1900/5/8,0956-46-0788,関戸弘武,,長崎県佐世保市上柚木町3064-2,長崎県佐世保市上柚木町３０６４－２,,,,,,,,届出,,,,佐世保市保健所,関戸麹屋,0956,0956-46-0788,,1900/02/01,1900/05/08,長崎県佐世保市上柚木町2601,長崎県佐世保市上柚木町２６０１,,206237,長崎県,佐世保市,上柚木町,,,,,,,,,,,,,,,,,届出,食肉販売業,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,関戸麹屋,関戸麹屋,,,2,,,,,セキドコウジヤ
42202,fBiz00000589800000000001,長崎県,佐世保市,関戸麹屋,セキドコウジヤ,㉔ その他の食料品製造・加工業,,長崎県佐世保市上柚木町2601,,1900/2/1,1900/5/8,0956-46-0788,関戸弘武,,長崎県佐世保市上柚木町3064-2,長崎県佐世保市上柚木町３０６４－２,,,,,,,,届出,,,,佐世保市保健所,関戸麹屋,0956,0956-46-0788,,1900/02/01,1900/05/08,長崎県佐世保市上柚木町2601,長崎県佐世保市上柚木町２６０１,,206237,長崎県,佐世保市,上柚木町,,,,,,,,,,,,,,,,,届出,その他の食料品製造・加工業,,,,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,関戸麹屋,関戸麹屋,,,2,,,,,セキドコウジヤ
42202,fBiz00000606220000000002,長崎県,佐世保市,Rショップまついし,アールショップマツイシ,⑩ コンビニエンスストア,,長崎県佐世保市日宇町720番地1,,1900/2/1,1900/5/8,0956-31-7233,有限会社松石豊海商店,3310002011606,長崎県佐世保市日宇町720番地1,長崎県佐世保市日宇町７２０番地１,,,,,,,,届出,,,,佐世保市保健所,Rショップまついし,0956,0956-31-7233,,1900/02/01,1900/05/08,長崎県佐世保市日宇町720番地1,長崎県佐世保市日宇町７２０番地１,,206347,長崎県,佐世保市,日宇町,,,,,,有限会社松石豊海商店,,,長崎県佐世保市日宇町７２０番地１　,長崎県佐世保市日宇町７２０番地１,,206347,長崎県,佐世保市,日宇町,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,Ｒショップまついし,Ｒショップまついし,有限会社松石豊海商店,,1,,,,,アールショップマツイシ
42202,fBiz00000615410000000001,長崎県,佐世保市,株式会社サンフリード　佐世保支社,カブシキガイシャサンフリード　サセボシシャ,⑧ 米穀類販売業,,長崎県佐世保市干尽町5-5,,1900/2/1,1900/5/8,0956-32-0301,株式会社　サンフリード,6310001000697,長崎県長崎市田中町584-1,長崎県長崎市田中町５８４－１,,,,,,,,届出,,,,佐世保市保健所,株式会社サンフリード　佐世保支社,0956,0956-32-0301,,1900/02/01,1900/05/08,長崎県佐世保市干尽町5-5,長崎県佐世保市干尽町５－５,,206352,長崎県,佐世保市,干尽町,,,,,,株式会社　サンフリード,,,長崎県長崎市田中町５８４－１　,長崎県長崎市田中町５８４－１,,205883,長崎県,長崎市,田中町,,届出,米穀類販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,株式会社サンフリード　佐世保支社,株式会社サンフリド佐世保支社,株式会社サンフリード,,1,,,,,カブシキガイシャサンフリード　サセボシシャ
42202,fBiz00000643070000000001,長崎県,佐世保市,セイヨーストア,セイヨーストア,⑧ 米穀類販売業,,長崎県佐世保市赤崎町356-5,,1900/2/1,1900/5/8,,有限会社セイヨー,3310002010475,長崎県佐世保市赤崎町356-5,長崎県佐世保市赤崎町３５６－５,,,,,,,,届出,,,,佐世保市保健所,セイヨーストア,0956,,,1900/02/01,1900/05/08,長崎県佐世保市赤崎町356-5,長崎県佐世保市赤崎町３５６－５,,206201,長崎県,佐世保市,赤崎町,,,,,,有限会社セイヨー,,,長崎県佐世保市赤崎町３５６－５　,長崎県佐世保市赤崎町３５６－５,,206201,長崎県,佐世保市,赤崎町,,届出,米穀類販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,セイヨーストア,セイヨストア,有限会社セイヨー,,1,,,,,セイヨーストア
42202,fBiz00000645890000000133,長崎県,佐世保市,リンガーハットさせぼ五番街店,リンガーハットサセボゴバンガイテン,⑬ その他の食料・飲料販売業,長崎ちゃんぽんチェーン店,長崎県佐世保市新港町3-1,,1900/2/1,1900/5/8,0956-37-0200,リンガーハットジャパン株式会社,2310001003811,長崎県長崎市鍛冶屋町６番５０号,長崎県長崎市鍛冶屋町６番５０号,,,,,,,,届出,,,,佐世保市保健所,リンガーハットさせぼ五番街店,0956,0956-37-0200,,1900/02/01,1900/05/08,長崎県佐世保市新港町3-1,長崎県佐世保市新港町３－１,,206421,長崎県,佐世保市,新港町,,,,,,リンガーハットジャパン株式会社,,,長崎県長崎市鍛冶屋町６番５０号　,長崎県長崎市鍛冶屋町６番５０号,,205791,長崎県,長崎市,鍛冶屋町,,届出,食料品販売業, 長崎ちゃんぽんチェーン店,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,リンガーハットさせぼ五番街店,リンガハットさせぼ五番街店,リンガーハットジャパン株式会社,リンガーハット,1,宿泊業，飲食サービス業,飲食店,専門料理店,その他の専門料理店,リンガーハットサセボゴバンガイテン
42202,fBiz00000645890000000137,長崎県,佐世保市,リンガーハットPREMIUM長崎ハウステンボス店,リンガーハットプレミアムナガサキハウステンボステン,⑬ その他の食料・飲料販売業,長崎ちゃんぽんチェーン店,長崎県佐世保市ハウステンボス町1-1,,1900/2/1,1900/5/8,0956-59-7922,リンガーハットジャパン株式会社,2310001003811,長崎県長崎市鍛冶屋町６番５０号,長崎県長崎市鍛冶屋町６番５０号,,,,,,,,届出,,,,佐世保市保健所,リンガーハットPREMIUM長崎ハウステンボス店,0956,0956-59-7922,,1900/02/01,1900/05/08,長崎県佐世保市ハウステンボス町1-1,長崎県佐世保市ハウステンボス町１－１,,206418,長崎県,佐世保市,ハウステンボス町,,,,,,リンガーハットジャパン株式会社,,,長崎県長崎市鍛冶屋町６番５０号　,長崎県長崎市鍛冶屋町６番５０号,,205791,長崎県,長崎市,鍛冶屋町,,届出,食料品販売業, 長崎ちゃんぽんチェーン店,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,リンガーハットＰＲＥＭＩＵＭ長崎ハウステンボス店,リンガハットＰＲＥＭＩＵＭ長崎ハウステンボス店,リンガーハットジャパン株式会社,リンガーハット,1,宿泊業，飲食サービス業,飲食店,専門料理店,その他の専門料理店,リンガーハットプレミアムナガサキハウステンボステン
