,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
千葉県木更津市瓜倉３６１,044-281-2600,コストコホールセールジャパン株式会社,ケンテリオ,上山市みはらしの丘２１,023-679-8255,コストコホールセールかみのやま倉庫店,3,#N/A,301,菓子製造業,1243,2022/7/14,2022/7/14,,村山保健所,コストコホールセールかみのやま倉庫店,023,023-679-8255,,,,上山市みはらしの丘２１,山形県上山市みはらしノ丘２１,,47705,山形県,上山市,,,2022/07/14,2022/07/14,,,コストコホールセールジャパン株式会社,ケンテリオ,044-281-2600,千葉県木更津市瓜倉３６１,千葉県木更津市瓜倉３６１,,68275,千葉県,木更津市,瓜倉,1243,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,コストコホールセールかみのやま倉庫店,コストコホルセルかみのやま倉庫店,コストコホールセールジャパン株式会社,,5,,,,,
,,石山正明,,上山市狸森字朴木原３２２－１,,遊行庵,1,#N/A,102,飲食店営業（そば）,1249,2022/7/19,2022/7/19,,村山保健所,遊行庵,023,,,,,上山市狸森字朴木原３２２－１,山形県上山市狸森字朴木原３２２－１,,47770,山形県,上山市,狸森,,2022/07/19,2022/07/19,,,,,,,,,,,,,1249,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,遊行庵,遊行庵,,,1,,,,,
,,伊藤暢宏,,上山市朝日台一丁目５－１,,セブンイレブン　上山朝日台１丁目店,1,#N/A,135,簡易な営業（コンビニ）,1250,2022/7/19,2022/7/19,,村山保健所,セブンイレブン　上山朝日台１丁目店,023,,,,,上山市朝日台一丁目５－１,山形県上山市朝日台１丁目５－１,,47786,山形県,上山市,朝日台１,,2022/07/19,2022/07/19,,,,,,,,,,,,,1250,,コンビニエンスストア,（コンビニ）,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン　上山朝日台１丁目店,セブンイレブン上山朝日台１丁目店,,セブンイレブン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
,,赤松克重,,上山市朝日台一丁目１－２２,,レストラン　ル　シエル　ブルー,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1251,2022/7/19,2022/7/19,,村山保健所,レストラン　ル　シエル　ブルー,023,,,,,上山市朝日台一丁目１－２２,山形県上山市朝日台１丁目１－２２,,47786,山形県,上山市,朝日台１,,2022/07/19,2022/07/19,,,,,,,,,,,,,1251,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,レストラン　ル　シエル　ブルー,レストランルシエルブル,,,1,,,,,
調布市調布ケ丘三丁目６－３,03-5784-8853,シダックスフードサービス株式会社,佐藤好男,上山市四ツ谷二丁目５－９５－１１,023-673-5270,ミユキケアハイムみどりシダックス店,1,#N/A,121,飲食店営業（1回300食未満・集団給食）,1252,2022/7/19,2022/7/19,,村山保健所,ミユキケアハイムみどりシダックス店,023,023-673-5270,,,,上山市四ツ谷二丁目５－９５－１１,山形県上山市四ツ谷２丁目５－９５－１１,,47782,山形県,上山市,四ツ谷２,,2022/07/19,2022/07/19,,,シダックスフードサービス株式会社,佐藤好男,03-5784-8853,調布市調布ケ丘三丁目６－３,東京都調布市調布が丘３丁目６－３,,76805,東京都,調布市,調布が丘３,1252,,給食施設,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ミユキケアハイムみどりシダックス店,ミユキケアハイムみどりシダックス店,シダックスフードサービス株式会社,,1,,,,,
調布市調布ケ丘三丁目６－３,03-5784-8853,シダックスフードサービス株式会社,佐藤好男,上山市四ツ谷二丁目５－９５－４,023-673-5270,ミユキケアハイムわかばシダックス店,1,#N/A,121,飲食店営業（1回300食未満・集団給食）,1253,2022/7/19,2022/7/19,,村山保健所,ミユキケアハイムわかばシダックス店,023,023-673-5270,,,,上山市四ツ谷二丁目５－９５－４,山形県上山市四ツ谷２丁目５－９５－４,,47782,山形県,上山市,四ツ谷２,,2022/07/19,2022/07/19,,,シダックスフードサービス株式会社,佐藤好男,03-5784-8853,調布市調布ケ丘三丁目６－３,東京都調布市調布が丘３丁目６－３,,76805,東京都,調布市,調布が丘３,1253,,給食施設,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ミユキケアハイムわかばシダックス店,ミユキケアハイムわかばシダックス店,シダックスフードサービス株式会社,,1,,,,,
千葉県木更津市瓜倉３６１,044-281-2600,コストコホールセールジャパン株式会社,ケンテリオ,上山市みはらしの丘２１,023-679-8255,コストコホールセールかみのやま倉庫店,1,#N/A,108,飲食店営業（そうざい）,1244,2022/7/14,2022/7/14,,村山保健所,コストコホールセールかみのやま倉庫店,023,023-679-8255,,,,上山市みはらしの丘２１,山形県上山市みはらしノ丘２１,,47705,山形県,上山市,,,2022/07/14,2022/07/14,,,コストコホールセールジャパン株式会社,ケンテリオ,044-281-2600,千葉県木更津市瓜倉３６１,千葉県木更津市瓜倉３６１,,68275,千葉県,木更津市,瓜倉,1244,,飲食店営業,そうざい,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,コストコホールセールかみのやま倉庫店,コストコホルセルかみのやま倉庫店,コストコホールセールジャパン株式会社,,5,,,,,
千葉県木更津市瓜倉３６１,044-281-2600,コストコホールセールジャパン株式会社,ケンテリオ,上山市みはらしの丘２１,023-679-8255,コストコホールセールかみのやま倉庫店,1,#N/A,104,飲食店営業（すし）,1245,2022/7/14,2022/7/14,,村山保健所,コストコホールセールかみのやま倉庫店,023,023-679-8255,,,,上山市みはらしの丘２１,山形県上山市みはらしノ丘２１,,47705,山形県,上山市,,,2022/07/14,2022/07/14,,,コストコホールセールジャパン株式会社,ケンテリオ,044-281-2600,千葉県木更津市瓜倉３６１,千葉県木更津市瓜倉３６１,,68275,千葉県,木更津市,瓜倉,1245,,飲食店営業,すし,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,コストコホールセールかみのやま倉庫店,コストコホルセルかみのやま倉庫店,コストコホールセールジャパン株式会社,,5,,,,,
山形市大字十文字字大原８５１番地１号,0236768832,株式会社さくらんぼファクトリー,鈴木成花,上山市牧野２４８９,,さくらんぼファクトリー菓子工場,3,#N/A,301,菓子製造業,1281,2022/7/25,2022/7/25,,村山保健所,さくらんぼファクトリー菓子工場,023,,,,,上山市牧野２４８９,山形県上山市牧野２４８９,,47761,山形県,上山市,牧野,,2022/07/25,2022/07/25,,,株式会社さくらんぼファクトリー,鈴木成花,023-676-8832,山形市大字十文字字大原８５１番地１号,山形県山形市十文字字大原８５１番地１号,,46355,山形県,山形市,十文字,1281,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,さくらんぼファクトリー菓子工場,さくらんぼファクトリ菓子工場,株式会社さくらんぼファクトリー,,1,,,,,
,,佐藤喬一,,村山市楯岡荒町二丁目1-1,,山ベーグル＆CoffeeStand,1,#N/A,118,飲食店営業（その他）,1255,2022/7/20,2022/7/20,,村山保健所,山ベーグル＆CoffeeStand,0237,,,,,村山市楯岡荒町二丁目1-1,山形県村山市楯岡荒町２丁目１－１,,47870,山形県,村山市,楯岡荒町２,,2022/07/20,2022/07/20,,,,,,,,,,,,,1255,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,山ベーグル＆ＣｏｆｆｅｅＳｔａｎｄ,山ベグルＣｏｆｆｅｅＳｔａｎｄ,,,2,,,,,
,,佐藤喬一,,村山市楯岡荒町二丁目1-1,,山ベーグル＆CoffeeStand,3,#N/A,301,菓子製造業,1256,2022/7/20,2022/7/20,,村山保健所,山ベーグル＆CoffeeStand,0237,,,,,村山市楯岡荒町二丁目1-1,山形県村山市楯岡荒町２丁目１－１,,47870,山形県,村山市,楯岡荒町２,,2022/07/20,2022/07/20,,,,,,,,,,,,,1256,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,山ベーグル＆ＣｏｆｆｅｅＳｔａｎｄ,山ベグルＣｏｆｆｅｅＳｔａｎｄ,,,2,,,,,
,,瀧田順子,,村山市駅西２０－１２,,和かふぇ　はな,1,#N/A,118,飲食店営業（その他）,1275,2022/7/22,2022/7/22,,村山保健所,和かふぇ　はな,0237,,,,,村山市駅西２０－１２,山形県村山市駅西２０－１２,,47876,山形県,村山市,駅西,,2022/07/22,2022/07/22,,,,,,,,,,,,,1275,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,和かふぇ　はな,和かふぇはな,,,1,,,,,
村山市楯岡楯9－11－9,0237531112,合同会社　四喜彩,渡辺敏充,村山市楯岡楯9-11-9,0237-53-1112,合同会社　四喜彩,33,#N/A,3301,密封包装食品製造業,1297,2022/7/29,2022/7/29,,村山保健所,合同会社　四喜彩,0237,0237-53-1112,,,,村山市楯岡楯9-11-9,山形県村山市楯岡楯９－１１－９,,47862,山形県,村山市,楯岡楯,,2022/07/29,2022/07/29,,,合同会社　四喜彩,渡辺敏充,0237-53-1112,村山市楯岡楯9－11－9,山形県村山市楯岡楯９－１１－９,,47862,山形県,村山市,楯岡楯,1297,,密封包装食品製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,合同会社四喜彩,合同会社四喜彩,合同会社四喜彩,,1,,,,,
村山市大久保甲１４１９－２,0237-54-2133,森株式会社,森一弘,天童市天童中二丁目２－１８,023-654-3791,大久保そば,32,#N/A,3201,そうざい製造業,1208,2022/7/8,2022/7/8,,村山保健所,大久保そば,023,023-654-3791,,,,天童市天童中二丁目２－１８,山形県天童市天童中２丁目２－１８,,48034,山形県,天童市,天童中２,,2022/07/08,2022/07/08,,,森株式会社,森一弘,0237-54-2133,村山市大久保甲１４１９－２,山形県村山市大久保甲１４１９－２,,47819,山形県,村山市,大久保甲,1208,,そうざい製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,大久保そば,大久保そば,森株式会社,,1,,,,,
秋田市土崎港北一丁目6番25号,018-847-0111,イオン東北株式会社,辻󠄀雅信,天童市芳賀タウン北四丁目１番１号,023-652-0277,イオンスタイル天童　水産,14,#N/A,1401,魚介類販売業（一般）,1212,2022/7/11,2022/7/11,,村山保健所,イオンスタイル天童　水産,023,023-652-0277,,,,天童市芳賀タウン北四丁目１番１号,山形県天童市芳賀タウン北４丁目１番１号,,48092,山形県,天童市,芳賀タウン北４,,2022/07/11,2022/07/11,,,イオン東北株式会社,辻󠄀雅信,018-847-0111,秋田市土崎港北一丁目6番25号,秋田県秋田市土崎港北１丁目６番２５号,,44295,秋田県,秋田市,土崎港北１,1212,,魚介類販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,,,,,,,,,イオンスタイル天童　水産,イオンスタイル天童水産,イオン東北株式会社,,1,,,,,
,,渡辺好光,,天童市鎌田１丁目８番１８号　１階,,麻雀　ちゃとら,1,#N/A,118,飲食店営業（その他）,1213,2022/7/11,2022/7/11,,村山保健所,麻雀　ちゃとら,023,,,,,天童市鎌田１丁目８番１８号　１階,山形県天童市鎌田１丁目８番１８号１階,,48014,山形県,天童市,鎌田１,,2022/07/11,2022/07/11,,,,,,,,,,,,,1213,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,麻雀　ちゃとら,麻雀ちゃとら,,,1,,,,,
,,名取伊那,,天童市鎌田本町一丁目６－２９,,Nana,1,#N/A,109,飲食店営業（スナック・バー）,1264,2022/7/21,2022/7/21,,村山保健所,Nana,023,,,,,天童市鎌田本町一丁目６－２９,山形県天童市鎌田本町１丁目６－２９,,48052,山形県,天童市,鎌田本町１,,2022/07/21,2022/07/21,,,,,,,,,,,,,1264,,飲食店営業,カフェ・バー・キャバレー,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｎａｎａ,Ｎａｎａ,,,1,,,,,
,,早坂陽子,,天童市柏木町一丁目６－２６,,おひさまのたね,3,#N/A,301,菓子製造業,1228,2022/7/13,2022/7/13,,村山保健所,おひさまのたね,023,,,,,天童市柏木町一丁目６－２６,山形県天童市柏木町１丁目６－２６,,48019,山形県,天童市,柏木町１,,2022/07/13,2022/07/13,,,,,,,,,,,,,1228,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,おひさまのたね,おひさまのたね,,,1,,,,,
,,清野善弘,,天童市成生９２３－３,,手打そば　お食事処　丁才,1,#N/A,102,飲食店営業（そば）,1230,2022/7/13,2022/7/13,,村山保健所,手打そば　お食事処　丁才,023,,,,,天童市成生９２３－３,山形県天童市成生９２３－３,,47976,山形県,天童市,成生,,2022/07/13,2022/07/13,,,,,,,,,,,,,1230,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,手打そば　お食事処　丁才,手打そばお食事処丁才,,,1,,,,,
,,武田タカヨ,,天童市大町２６０－２,,たかちゃん工房,32,#N/A,3201,そうざい製造業,1286,2022/7/26,2022/7/26,,村山保健所,たかちゃん工房,023,,,,,天童市大町２６０－２,山形県天童市大町２６０－２,,47938,山形県,天童市,大町,,2022/07/26,2022/07/26,,,,,,,,,,,,,1286,,そうざい製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,たかちゃん工房,たかちゃん工房,,,2,,,,,
,,武田タカヨ,,天童市大町２６０－２,,たかちゃん工房,25,#N/A,2501,みそ又はしょうゆ製造業（みそ）,1287,2022/7/26,2022/7/26,,村山保健所,たかちゃん工房,023,,,,,天童市大町２６０－２,山形県天童市大町２６０－２,,47938,山形県,天童市,大町,,2022/07/26,2022/07/26,,,,,,,,,,,,,1287,,みそ又はしょうゆ製造業,（みそ）,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,たかちゃん工房,たかちゃん工房,,,2,,,,,
天童市荒谷４８,023-600-1445,株式会社　KELOS,中川淑子,天童市荒谷４５－５,023-600-1445,ドメーヌ　ケロス,28,#N/A,2801,酒類製造業,1284,2022/7/26,2022/7/26,,村山保健所,ドメーヌ　ケロス,023,023-600-1445,,,,天童市荒谷４５－５,山形県天童市荒谷４５－５,,47931,山形県,天童市,荒谷,,2022/07/26,2022/07/26,,,株式会社　KELOS,中川淑子,023-600-1445,天童市荒谷４８,山形県天童市荒谷４８,,47931,山形県,天童市,荒谷,1284,,酒類製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,飲料・たばこ・飼料製造業,,,,,,,,,ドメーヌ　ケロス,ドメヌケロス,株式会社ＫＥＬＯＳ,,2,,,,,
天童市荒谷４８,023-600-1445,株式会社　KELOS,中川淑子,天童市荒谷４５－５,023-600-1445,ドメーヌ　ケロス,1,#N/A,118,飲食店営業（その他）,1285,2022/7/26,2022/7/26,,村山保健所,ドメーヌ　ケロス,023,023-600-1445,,,,天童市荒谷４５－５,山形県天童市荒谷４５－５,,47931,山形県,天童市,荒谷,,2022/07/26,2022/07/26,,,株式会社　KELOS,中川淑子,023-600-1445,天童市荒谷４８,山形県天童市荒谷４８,,47931,山形県,天童市,荒谷,1285,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,ドメーヌ　ケロス,ドメヌケロス,株式会社ＫＥＬＯＳ,,2,,,,,
,,沼澤和志,,天童市南町二丁目13-21,,甘味処　和のしずく,1,#N/A,118,飲食店営業（その他）,1282,2022/7/25,2022/7/25,,村山保健所,甘味処　和のしずく,023,,,,,天童市南町二丁目13-21,山形県天童市南町２丁目１３－２１,,48076,山形県,天童市,南町２,,2022/07/25,2022/07/25,,,,,,,,,,,,,1282,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,甘味処　和のしずく,甘味処和のしずく,,,2,,,,,
,,沼澤和志,,天童市南町二丁目13-21,,甘味処　和のしずく,3,#N/A,301,菓子製造業,1283,2022/7/25,2022/7/25,,村山保健所,甘味処　和のしずく,023,,,,,天童市南町二丁目13-21,山形県天童市南町２丁目１３－２１,,48076,山形県,天童市,南町２,,2022/07/25,2022/07/25,,,,,,,,,,,,,1283,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,甘味処　和のしずく,甘味処和のしずく,,,2,,,,,
,,河村豊,,東根市野田168-1,,ゆたかや,1,#N/A,111,飲食店営業（居酒屋）,1177,2022/7/1,2022/7/1,,村山保健所,ゆたかや,0237,,,,,東根市野田168-1,山形県東根市野田１６８－１,,48122,山形県,東根市,野田,,2022/07/01,2022/07/01,,,,,,,,,,,,,1177,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,ゆたかや,ゆたかや,,,1,,,,,
,,石山政之輔,,東根市蟹沢75,,石山魚店,1,#N/A,106,飲食店営業（1回300食未満・弁当仕出屋）,1178,2022/7/1,2022/7/1,,村山保健所,石山魚店,0237,,,,,東根市蟹沢75,山形県東根市蟹沢７５,,48107,山形県,東根市,蟹沢,,2022/07/01,2022/07/01,,,,,,,,,,,,,1178,,弁当販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,石山魚店,石山魚店,,,2,,,,,
,,石山政之輔,,東根市蟹沢75,,石山魚店,14,#N/A,1401,魚介類販売業（一般）,1179,2022/7/1,2022/7/1,,村山保健所,石山魚店,0237,,,,,東根市蟹沢75,山形県東根市蟹沢７５,,48107,山形県,東根市,蟹沢,,2022/07/01,2022/07/01,,,,,,,,,,,,,1179,,魚介類販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,,,,,,,,,石山魚店,石山魚店,,,2,,,,,
東根市一本木三丁目２－３,,有限会社　カトル・セゾン,奥村修,東根市板垣北通り３－９,,有限会社　カトル・セゾン,3,#N/A,301,菓子製造業,1163,2022/7/1,2022/7/1,,村山保健所,有限会社　カトル・セゾン,0237,,,,,東根市板垣北通り３－９,山形県東根市板垣北通り３－９,,48156,山形県,東根市,板垣北通り,,2022/07/01,2022/07/01,,,有限会社　カトル・セゾン,奥村修,,東根市一本木三丁目２－３,山形県東根市一本木３丁目２－３,,48208,山形県,東根市,一本木３,1163,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,有限会社カトル・セゾン,有限会社カトルセゾン,有限会社カトル・セゾン,,1,,,,,
名古屋市北区黒川本通二丁目４６,022-762-8540,株式会社焼肉坂井ホールディングス,阿久津貴史,東根市さくらんぼ駅前三丁目８－３,0237-41-0350,ふらりむらさき,1,#N/A,111,飲食店営業（居酒屋）,1172,2022/7/4,2022/7/4,,村山保健所,ふらりむらさき,0237,0237-41-0350,,,,東根市さくらんぼ駅前三丁目８－３,山形県東根市さくらんぼ駅前３丁目８－３,,48235,山形県,東根市,さくらんぼ駅前３,,2022/07/04,2022/07/04,,,株式会社焼肉坂井ホールディングス,阿久津貴史,022-762-8540,名古屋市北区黒川本通二丁目４６,愛知県名古屋市北区黒川本通２丁目４６,,114000,愛知県,名古屋市北区,黒川本通２,1172,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,ふらりむらさき,ふらりむらさき,株式会社焼肉坂井ホールディングス,,1,,,,,
,,井上宏利,,東根市大森二丁目３－１１,,やきとり　大吉　東根店,1,#N/A,125,飲食店営業（焼き鳥等）,1173,2022/7/4,2022/7/4,,村山保健所,やきとり　大吉　東根店,0237,,,,,東根市大森二丁目３－１１,山形県東根市大森２丁目３－１１,,48200,山形県,東根市,大森２,,2022/07/04,2022/07/04,,,,,,,,,,,,,1173,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,やきとり　大吉　東根店,やきとり大吉東根店,,やきとり大吉,1,宿泊業，飲食サービス業,飲食店,酒場，ビヤホール,酒場，ビヤホール,
東根市大江新田字平林３９－１,0237-38-9014,合同会社　東根フルーツワイン,阿部利徳,東根市大字大江新田字平林３９－１,0237-38-9014,合同会社　東根フルーツワイン,28,#N/A,2801,酒類製造業,1164,2022/7/1,2022/7/1,,村山保健所,合同会社　東根フルーツワイン,0237,0237-38-9014,,,,東根市大字大江新田字平林３９－１,山形県東根市大江新田字平林３９－１,,701485,山形県,東根市,大江新田平林,,2022/07/01,2022/07/01,,,合同会社　東根フルーツワイン,阿部利徳,0237-38-9014,東根市大江新田字平林３９－１,山形県東根市大江新田字平林３９－１,,701485,山形県,東根市,大江新田平林,1164,,酒類製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,飲料・たばこ・飼料製造業,,,,,,,,,合同会社東根フルーツワイン,合同会社東根フルツワイン,合同会社東根フルーツワイン,,1,,,,,
東根市新田町2丁目1－10,0237431111,東根市農業協同組合,佐藤勝蔵,東根市中央東三丁目７－１６,0237-41-0288,JAさくらんぼひがしね　よってけポポラ,1,#N/A,118,飲食店営業（その他）,1165,2022/7/1,2022/7/1,,村山保健所,JAさくらんぼひがしね　よってけポポラ,0237,0237-41-0288,,,,東根市中央東三丁目７－１６,山形県東根市中央東３丁目７－１６,,48219,山形県,東根市,中央東３,,2022/07/01,2022/07/01,,,東根市農業協同組合,佐藤勝蔵,0237-43-1111,東根市新田町2丁目1－10,山形県東根市新田町２丁目１－１０,,48173,山形県,東根市,新田町２,1165,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＪＡさくらんぼひがしね　よってけポポラ,ＪＡさくらんぼひがしねよってけポポラ,東根市農業協同組合,,1,,,,,
,,冨塚新悦,,東根市本町４－３４,,ますや菓子店,3,#N/A,301,菓子製造業,1166,2022/7/1,2022/7/1,,村山保健所,ますや菓子店,0237,,,,,東根市本町４－３４,山形県東根市本町４－３４,,48228,山形県,東根市,本町,,2022/07/01,2022/07/01,,,,,,,,,,,,,1166,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,ますや菓子店,ますや菓子店,,,1,,,,,
富谷市成田９－２－９,022-351-5888,株式会社　カルラ,井上善行,東根市さくらんぼ駅前三丁目８－３６,0237-43-7799,まるまつ　東根店,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1174,2022/7/4,2022/7/4,,村山保健所,まるまつ　東根店,0237,0237-43-7799,,,,東根市さくらんぼ駅前三丁目８－３６,山形県東根市さくらんぼ駅前３丁目８－３６,,48235,山形県,東根市,さくらんぼ駅前３,,2022/07/04,2022/07/04,,,株式会社　カルラ,井上善行,022-351-5888,富谷市成田９－２－９,宮城県富谷市成田９－２－９,,43649,宮城県,富谷市,成田９,1174,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,まるまつ　東根店,まるまつ東根店,株式会社カルラ,まるまつ,1,宿泊業，飲食サービス業,飲食店,食堂，レストラン（専門料理店を除く）,食堂，レストラン（専門料理店を除く）,
,,小山田幸子,,東根市さくらんぼ駅前二丁目５－２０,,居酒屋　わ,1,#N/A,111,飲食店営業（居酒屋）,1175,2022/7/4,2022/7/4,,村山保健所,居酒屋　わ,0237,,,,,東根市さくらんぼ駅前二丁目５－２０,山形県東根市さくらんぼ駅前２丁目５－２０,,48234,山形県,東根市,さくらんぼ駅前２,,2022/07/04,2022/07/04,,,,,,,,,,,,,1175,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　わ,居酒屋わ,,,1,,,,,
,,大山康晴,,東根市六田一丁目２－２０,,大山製麩所,3,#N/A,301,菓子製造業,1187,2022/7/5,2022/7/5,,村山保健所,大山製麩所,0237,,,,,東根市六田一丁目２－２０,山形県東根市六田１丁目２－２０,,48127,山形県,東根市,六田１,,2022/07/05,2022/07/05,,,,,,,,,,,,,1187,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,大山製麩所,大山製麩所,,,1,,,,,
東根市宮崎二丁目１－３,0237-42-1033,株式会社　やなぎや,青柳春美,東根市宮崎二丁目１－３,0237-42-1033,やなぎや,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1188,2022/7/5,2022/7/5,,村山保健所,やなぎや,0237,0237-42-1033,,,,東根市宮崎二丁目１－３,山形県東根市宮崎２丁目１－３,,48189,山形県,東根市,宮崎２,,2022/07/05,2022/07/05,,,株式会社　やなぎや,青柳春美,0237-42-1033,東根市宮崎二丁目１－３,山形県東根市宮崎２丁目１－３,,48189,山形県,東根市,宮崎２,1188,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,やなぎや,やなぎや,株式会社やなぎや,,1,,,,,
,,奥山敏幸,,東根市三日町三丁目３－７,,多幸梅,1,#N/A,111,飲食店営業（居酒屋）,1189,2022/7/5,2022/7/5,,村山保健所,多幸梅,0237,,,,,東根市三日町三丁目３－７,山形県東根市三日町３丁目３－７,,48151,山形県,東根市,三日町３,,2022/07/05,2022/07/05,,,,,,,,,,,,,1189,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,多幸梅,多幸梅,,,1,,,,,
