https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,飲食店営業,伊達開来高校サンタ食堂,伊達市梅本町71-8 (伊達食育ｾﾝﾀｰ内),伊達市梅本町７１－８,(伊達食育ｾﾝﾀｰ内),0142-82-3591,伊達市,伊達市長 菊谷秀吉,伊達市鹿島町20-1 ,伊達市鹿島町２０－１,,0142-23-3331,令和3年12月16日,2021年12月16日,2-347,,県北保健所,伊達開来高校サンタ食堂,0142,0142-82-3591,,,,伊達市梅本町７１－８,北海道伊達市梅本町７１－８,(伊達食育ｾﾝﾀｰ内),16568,北海道,伊達市,梅本町,,2021/12/16,2021/12/16,,,,伊達市 伊達市長 菊谷秀吉,0142-23-3331,伊達市鹿島町２０－１,北海道伊達市鹿島町２０－１,,16571,北海道,伊達市,鹿島町,2-347,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,伊達開来高校サンタ食堂,伊達開来高校サンタ食堂,
許可,飲食店営業,Lake Side Cafe Re:,虻田郡洞爺湖町洞爺湖温泉78 QUEENS TOWN 1F,虻田郡洞爺湖町洞爺湖温泉７８ ,QUEENS TOWN １F,,株式会社Trust4unity,山口茜,千歳市錦町1-12-17 ,千歳市錦町１－１２－１７,,,令和3年12月16日,2021年12月16日,2-346,,室蘭保健所,Lake Side Cafe Re:,0142,,,,,虻田郡洞爺湖町洞爺湖温泉７８ ,北海道虻田郡洞爺湖町洞爺湖温泉７８,QUEENS TOWN １F,18127,北海道,虻田郡洞爺湖町,洞爺湖温泉,,2021/12/16,2021/12/16,,,株式会社Trust4unity,山口茜,,千歳市錦町１－１２－１７,北海道千歳市錦町１－１２－１７,,15149,北海道,千歳市,錦町１,2-346,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｌａｋｅ　Ｓｉｄｅ　Ｃａｆｅ　Ｒｅ：,ＬａｋｅＳｉｄｅＣａｆｅＲｅ,株式会社Ｔｒｕｓｔ４ｕｎｉｔｙ
許可,飲食店営業,まごころ弁当,室蘭市海岸町2-4-2,室蘭市海岸町２－４－２,,0143-24-1188,齋藤重子,,,,,,平成11年9月10日,2021年12月15日,2-344,,室蘭保健所,まごころ弁当,0143,0143-24-1188,,,,室蘭市海岸町２－４－２,北海道室蘭市海岸町２－４－２,,8861,北海道,室蘭市,海岸町２,,1999/09/10,2021/12/15,,,,齋藤重子 ,,,,,,,,,2-344,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,まごころ弁当,まごころ弁当,
許可,飲食店営業,スナック　さくら,室蘭市輪西町1-29-11 いちいﾋﾞﾙ1F,室蘭市輪西町１－２９－１１, いちいﾋﾞﾙ１F,,髙橋弘美,,,,,,平成28年7月15日,2021年12月15日,2-345,,室蘭保健所,スナック　さくら,0143,,,,,室蘭市輪西町１－２９－１１,北海道室蘭市輪西町１－２９－１１, いちいﾋﾞﾙ１F,8972,北海道,室蘭市,輪西町１,,2016/07/15,2021/12/15,,,,髙橋弘美 ,,,,,,,,,2-345,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック　さくら,スナックさくら,
許可,飲食店営業,居酒屋　藤,伊達市錦町101,伊達市錦町１０１,,0142-23-0775,佐藤英明,,,,,,平成14年12月4日,2021年12月15日,2-341,,県北保健所,居酒屋　藤,0142,0142-23-0775,,,,伊達市錦町１０１,北海道伊達市錦町１０１,,16586,北海道,伊達市,錦町,,2002/12/04,2021/12/15,,,,佐藤英明 ,,,,,,,,,2-341,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　藤,居酒屋藤,
許可,飲食店営業,自家焙煎珈琲屋　ぶどうの木,伊達市鹿島町7-19,伊達市鹿島町７－１９,,0142-23-5222,神尾寿,,,,,,平成7年7月27日,2021年12月15日,2-340,,県北保健所,自家焙煎珈琲屋　ぶどうの木,0142,0142-23-5222,,,,伊達市鹿島町７－１９,北海道伊達市鹿島町７－１９,,16571,北海道,伊達市,鹿島町,,1995/07/27,2021/12/15,,,,神尾寿 ,,,,,,,,,2-340,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,自家焙煎珈琲屋　ぶどうの木,自家焙煎珈琲屋ぶどうの木,
許可,飲食店営業,すなっく　酔処,伊達市網代町93-8 ｼｭｶﾞｰﾋﾞﾙ1F,伊達市網代町９３－８,ｼｭｶﾞｰﾋﾞﾙ１F,,豊泉京子,,,,,,平成27年10月7日,2021年12月15日,2-342,,県北保健所,すなっく　酔処,0142,,,,,伊達市網代町９３－８,北海道伊達市網代町９３－８,ｼｭｶﾞｰﾋﾞﾙ１F,16565,北海道,伊達市,網代町,,2015/10/07,2021/12/15,,,,豊泉京子 ,,,,,,,,,2-342,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,すなっく　酔処,すなっく酔処,
許可,菓子製造業,シュガーハウス,伊達市鹿島町20-22,伊達市鹿島町２０－２２,,,佐藤淳,,,,,,平成18年7月25日,2021年12月15日,2-343,,県北保健所,シュガーハウス,0142,,,,,伊達市鹿島町２０－２２,北海道伊達市鹿島町２０－２２,,16571,北海道,伊達市,鹿島町,,2006/07/25,2021/12/15,,,,佐藤淳 ,,,,,,,,,2-343,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,シュガーハウス,シュガハウス,
許可,飲食店営業,ヨツカド商店,北海道室蘭保健所管内一円 ,北海道室蘭保健所管内一円 ,,,前橋史子,,,,,,2021年12月14日,2021年12月14日,2-339,,県北保健所,ヨツカド商店,,,,,,北海道室蘭保健所管内一円 ,北海道室蘭保健所管内一円,,,北海道,,,,2021/12/14,2021/12/14,,,,前橋史子 ,,,,,,,,,2-339,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ヨツカド商店,ヨツカド商店,
許可,飲食店営業,酒菜　花の里,室蘭市中島町1-14-6 1F,室蘭市中島町１－１４－６, １F,,株式会社ＴＳＭ,田中恵,室蘭市八丁平4-28-18 ,室蘭市八丁平４－２８－１８ ,,0143-41-1771,令和3年12月10日,2021年12月10日,2-337,,室蘭保健所,酒菜　花の里,0143,,,,,室蘭市中島町１－１４－６,北海道室蘭市中島町１－１４－６, １F,8915,北海道,室蘭市,中島町１,,2021/12/10,2021/12/10,,,株式会社ＴＳＭ,田中恵,0143-41-1771,室蘭市八丁平４－２８－１８ ,北海道室蘭市八丁平４－２８－１８,,8978,北海道,室蘭市,八丁平４,2-337,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,酒菜　花の里,酒菜花の里,株式会社ＴＳＭ
許可,飲食店営業,心麦ディップクロ,全道一円,全道一円,,,布施幸二,,,,,,2021年12月10日,2021年12月10日,2-338,,室蘭保健所,心麦ディップクロ,,,,,,全道一円,北海道全道一円,,,北海道,,,,2021/12/10,2021/12/10,,,,布施幸二 ,,,,,,,,,2-338,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,心麦ディップクロ,心麦ディップクロ,
許可,飲食店営業,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,苫小牧市木場町1丁目6-1MEGAﾄﾞﾝｷﾎｰﾃ1F,苫小牧市木場町１丁目６－１,MEGAﾄﾞﾝｷﾎｰﾃ１F,,合同会社道南プランニング,長尾健次,苫小牧市泉町1丁目13番11号106,苫小牧市泉町１丁目１３番１１号,１０６,0144-36-7607,2021.12.27,2021.12.27,1-510,,苫小牧保健所,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,0144,,,,,苫小牧市木場町１丁目６－１,北海道苫小牧市木場町１丁目６－１,MEGAﾄﾞﾝｷﾎｰﾃ１F,12715,北海道,苫小牧市,木場町１,,2021/12/27,2021/12/27,,,合同会社道南プランニング,長尾健次,0144-36-7607,苫小牧市泉町１丁目１３番１１号,北海道苫小牧市泉町１丁目１３番１１号,１０６,12684,北海道,苫小牧市,泉町１,1-510,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,ｊｅｌａｔｏｃｒｅｐｅｐａｒｋＮＯＫＯ,合同会社道南プランニング
許可,菓子製造業,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,苫小牧市木場町1丁目6-1MEGAﾄﾞﾝｷﾎｰﾃ1F,苫小牧市木場町１丁目６－１,MEGAﾄﾞﾝｷﾎｰﾃ１F,,合同会社道南プランニング,長尾健次,苫小牧市泉町1丁目13番11号106,苫小牧市泉町１丁目１３番１１号,１０６,0144-36-7607,2021.12.27,2021.12.27,1-510,,苫小牧保健所,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,0144,,,,,苫小牧市木場町１丁目６－１,北海道苫小牧市木場町１丁目６－１,MEGAﾄﾞﾝｷﾎｰﾃ１F,12715,北海道,苫小牧市,木場町１,,2021/12/27,2021/12/27,,,合同会社道南プランニング,長尾健次,0144-36-7607,苫小牧市泉町１丁目１３番１１号,北海道苫小牧市泉町１丁目１３番１１号,１０６,12684,北海道,苫小牧市,泉町１,1-510,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,ｊｅｌａｔｏ＆ｃｒｅｐｅ　ｐａｒｋ　ＮＯＫＯ,ｊｅｌａｔｏｃｒｅｐｅｐａｒｋＮＯＫＯ,合同会社道南プランニング
許可,飲食店営業,株式会社東洋食品　苫小牧第２センター営業所,苫小牧市美原町3丁目9番10号,苫小牧市美原町３丁目９番１０号,,0144-82-7613,株式会社東洋食品,荻久保英男,東京都台東区東上野一丁目14番4号,東京都台東区東上野１丁目１４番４号,,03-3836-1291,2021.12.27,2021.12.27,1-509,,苫小牧保健所,株式会社東洋食品　苫小牧第２センター営業所,0144,0144-82-7613,,,,苫小牧市美原町３丁目９番１０号,北海道苫小牧市美原町３丁目９番１０号,,12923,北海道,苫小牧市,美原町３,,2021/12/27,2021/12/27,,,株式会社東洋食品,荻久保英男,03-3836-1291,東京都台東区東上野１丁目１４番４号,東京都台東区東上野１丁目１４番４号,,73463,東京都,台東区,東上野１,1-509,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社東洋食品　苫小牧第２センター営業所,株式会社東洋食品苫小牧第２センタ営業所,株式会社東洋食品
許可,飲食店営業,山﨑商店,営業計画書に基づく苫小牧保健所管内一円,営業計画書に基づく苫小牧保健所管内一円,,,株式会社信和興業,山﨑修平,苫小牧市双葉町3丁目2-151階,苫小牧市双葉町３丁目２－１５１階,,,,2021.12.24,1-506,,苫小牧保健所,山﨑商店,,,,,,営業計画書に基づく苫小牧保健所管内一円,北海道営業計画書に基づく苫小牧保健所管内一円,,,北海道,,,,,2021/12/24,,,株式会社信和興業,山﨑修平,,苫小牧市双葉町３丁目２－１５１階,北海道苫小牧市双葉町３丁目２－１５１階,,12798,北海道,苫小牧市,双葉町３,1-506,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,山﨑商店,山﨑商店,株式会社信和興業
許可,飲食店営業,Ｌｏｕｎｇｅ　ＡＴＬＡＳ,苫小牧市錦町2丁目3-12ｸﾗｳﾝﾋﾞﾙ1F,苫小牧市錦町２丁目３－１２,ｸﾗｳﾝﾋﾞﾙ１F,,中山綾花,,,,,,2021.12.24,2021.12.24,1-508,,苫小牧保健所,Ｌｏｕｎｇｅ　ＡＴＬＡＳ,0144,,,,,苫小牧市錦町２丁目３－１２,北海道苫小牧市錦町２丁目３－１２,ｸﾗｳﾝﾋﾞﾙ１F,12781,北海道,苫小牧市,錦町２,,2021/12/24,2021/12/24,,,,中山綾花 ,,,,,,,,,1-508,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｌｏｕｎｇｅ　ＡＴＬＡＳ,ＬｏｕｎｇｅＡＴＬＡＳ,
許可,飲食店営業,樹（いつき）,白老郡白老町字萩野16-1,白老郡白老町字萩野１６－１,,,福澤正樹,,,,,,2021.12.24,2021.12.24,1-507,,苫小牧保健所,樹（いつき）,0144,,,,,白老郡白老町字萩野１６－１,北海道白老郡白老町字萩野１６－１,,21578,北海道,白老郡白老町,萩野,,2021/12/24,2021/12/24,,,,福澤正樹 ,,,,,,,,,1-507,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,樹（いつき）,樹いつき,
許可,飲食店営業,串し揚げ屋ぶっちゃん,苫小牧市音羽町2丁目15-5,苫小牧市音羽町２丁目１５－５,,,太田みつえ,,,,,,2021.12.23,2021.12.23,1-505,,苫小牧保健所,串し揚げ屋ぶっちゃん,0144,,,,,苫小牧市音羽町２丁目１５－５,北海道苫小牧市音羽町２丁目１５－５,,12701,北海道,苫小牧市,音羽町２,,2021/12/23,2021/12/23,,,,太田みつえ ,,,,,,,,,1-505,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,串し揚げ屋ぶっちゃん,串し揚げ屋ぶっちゃん,
許可,飲食店営業,スパイストラバタ,苫小牧市新中野町2丁目7-19Bar Old内,苫小牧市新中野町２丁目７－１９,Bar Old内,,近藤学志,,,,,,2021.12.22,2021.12.22,1-504,,苫小牧保健所,スパイストラバタ,0144,,,,,苫小牧市新中野町２丁目７－１９,北海道苫小牧市新中野町２丁目７－１９,Bar Old内,12752,北海道,苫小牧市,新中野町２,,2021/12/22,2021/12/22,,,,近藤学志 ,,,,,,,,,1-504,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スパイストラバタ,スパイストラバタ,
許可,飲食店営業,星野リゾート　界ポロト,白老郡白老町若草町1丁目1018番地94,白老郡白老町若草町１丁目１０１８番地９４,,0144-84-1009,株式会社白老ホテルマネジメント,中村海太,白老郡白老町若草町1丁目1018番地94,白老郡白老町若草町１丁目１０１８番地９４,,0144-84-1009,2021.12.22,2021.12.22,1-503,,苫小牧保健所,星野リゾート　界ポロト,0144,0144-84-1009,,,,白老郡白老町若草町１丁目１０１８番地９４,北海道白老郡白老町若草町１丁目１０１８番地９４,,21597,北海道,白老郡白老町,若草町１,,2021/12/22,2021/12/22,,,株式会社白老ホテルマネジメント,中村海太,0144-84-1009,白老郡白老町若草町１丁目１０１８番地９４,北海道白老郡白老町若草町１丁目１０１８番地９４,,21597,北海道,白老郡白老町,若草町１,1-503,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,星野リゾート　界ポロト,星野リゾト界ポロト,株式会社白老ホテルマネジメント
許可,魚介類販売業,合同会社一雪・水産,白老郡白老町字石山3番地1,白老郡白老町字石山３番地１,,,合同会社一雪・水産,盛永梨絵,白老郡白老町字石山3番地1,白老郡白老町字石山３番地１,,,2021.12.17,2021.12.17,1-502,,苫小牧保健所,合同会社一雪・水産,0144,,,,,白老郡白老町字石山３番地１,北海道白老郡白老町字石山３番地１,,21572,北海道,白老郡白老町,石山,,2021/12/17,2021/12/17,,,合同会社一雪・水産,盛永梨絵,,白老郡白老町字石山３番地１,北海道白老郡白老町字石山３番地１,,21572,北海道,白老郡白老町,石山,1-502,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,合同会社一雪・水産,合同会社一雪水産,合同会社一雪・水産
許可,飲食店営業,マルミ商店,苫小牧市汐見町1丁目1-14,苫小牧市汐見町１丁目１－１４,,0144-82-7573,株式会社Ｓｕｒｆ　Ｃｌａｍ,三浦未,苫小牧市汐見町1丁目1-14,苫小牧市汐見町１丁目１－１４,,0144-82-7573,2021.12.17,2021.12.17,1-501,,苫小牧保健所,マルミ商店,0144,0144-82-7573,,,,苫小牧市汐見町１丁目１－１４,北海道苫小牧市汐見町１丁目１－１４,,12738,北海道,苫小牧市,汐見町１,,2021/12/17,2021/12/17,,,株式会社Ｓｕｒｆ　Ｃｌａｍ,三浦未,0144-82-7573,苫小牧市汐見町１丁目１－１４,北海道苫小牧市汐見町１丁目１－１４,,12738,北海道,苫小牧市,汐見町１,1-501,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,マルミ商店,マルミ商店,株式会社Ｓｕｒｆ　Ｃｌａｍ
許可,魚介類販売業,マルミ商店,苫小牧市汐見町1丁目1-14,苫小牧市汐見町１丁目１－１４,,0144-82-7573,株式会社Ｓｕｒｆ　Ｃｌａｍ,三浦未,苫小牧市汐見町1丁目1-14,苫小牧市汐見町１丁目１－１４,,0144-82-7573,2021.12.17,2021.12.17,1-501,,苫小牧保健所,マルミ商店,0144,0144-82-7573,,,,苫小牧市汐見町１丁目１－１４,北海道苫小牧市汐見町１丁目１－１４,,12738,北海道,苫小牧市,汐見町１,,2021/12/17,2021/12/17,,,株式会社Ｓｕｒｆ　Ｃｌａｍ,三浦未,0144-82-7573,苫小牧市汐見町１丁目１－１４,北海道苫小牧市汐見町１丁目１－１４,,12738,北海道,苫小牧市,汐見町１,1-501,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,マルミ商店,マルミ商店,株式会社Ｓｕｒｆ　Ｃｌａｍ
許可,飲食店営業,苫小牧ホルモン道場,道内一円(営業基地:苫小牧市大成町2丁目1-5),道内一円,(営業基地:苫小牧市大成町２丁目１－５),,松下慎司,,,,,,2021.12.16,2021.12.16,1-500,,苫小牧保健所,苫小牧ホルモン道場,,,,,,道内一円,北海道道内一円,(営業基地:苫小牧市大成町２丁目１－５),,北海道,,,,2021/12/16,2021/12/16,,,,松下慎司 ,,,,,,,,,1-500,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,苫小牧ホルモン道場,苫小牧ホルモン道場,
許可,飲食店営業,苫小牧ホルモン道場,道内一円(営業基地:苫小牧市大成町2丁目1-5),道内一円,(営業基地:苫小牧市大成町２丁目１－５),,井上純一,,,,,,2021.12.16,2021.12.16,1-499,,苫小牧保健所,苫小牧ホルモン道場,,,,,,道内一円,北海道道内一円,(営業基地:苫小牧市大成町２丁目１－５),,北海道,,,,2021/12/16,2021/12/16,,,,井上純一 ,,,,,,,,,1-499,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,苫小牧ホルモン道場,苫小牧ホルモン道場,
許可,飲食店営業,ＦＯＲＴ　ｂｙ　ＣＯＡＳＴ,道内一円(営業基地:勇払郡厚真町字浜厚真472-7),道内一円,(営業基地:勇払郡厚真町字浜厚真４７２－７),0145-28-3010,テンアール株式会社,小林康,勇払郡厚真町字浜厚真467番地1,勇払郡厚真町字浜厚真４６７番地１,,0145-28-2726,2021.12.14,2021.12.14,1-498,,苫小牧保健所,ＦＯＲＴ　ｂｙ　ＣＯＡＳＴ,,0145-28-3010,,,,道内一円,北海道道内一円,(営業基地:勇払郡厚真町字浜厚真４７２－７),,北海道,,,,2021/12/14,2021/12/14,,,テンアール株式会社,小林康,0145-28-2726,勇払郡厚真町字浜厚真４６７番地１,北海道勇払郡厚真町字浜厚真４６７番地１,,19922,北海道,勇払郡厚真町,浜厚真,1-498,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＦＯＲＴ　ｂｙ　ＣＯＡＳＴ,ＦＯＲＴｂｙＣＯＡＳＴ,テンアール株式会社
許可,飲食店営業,ｂｒａｔｓ,道内一円(営業基地:新明町1-3-6 株式会社SANEI),道内一円,(営業基地:新明町１－３－６ 株式会社SANEI),,村上香緒利,,,,,,2021.12.14,2021.12.14,1-495,,苫小牧保健所,ｂｒａｔｓ,,,,,,道内一円,北海道道内一円,(営業基地:新明町１－３－６ 株式会社SANEI),,北海道,,,,2021/12/14,2021/12/14,,,,村上香緒利 ,,,,,,,,,1-495,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｂｒａｔｓ,ｂｒａｔｓ,
許可,飲食店営業,乙カレー,苫小牧市啓北町2丁目12-92F,苫小牧市啓北町２丁目１２－９２F,,0144-61-1778,今井慧,,,,,,2021.12.14,2021.12.14,1-497,,苫小牧保健所,乙カレー,0144,0144-61-1778,,,,苫小牧市啓北町２丁目１２－９２F,北海道苫小牧市啓北町２丁目１２－９２F,,12720,北海道,苫小牧市,啓北町２,,2021/12/14,2021/12/14,,,,今井慧 ,,,,,,,,,1-497,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,乙カレー,乙カレ,
許可,飲食店営業,セブンイレブン白老虎杖浜温泉店,白老郡白老町字虎杖浜73-48,白老郡白老町字虎杖浜７３－４８,,,合同会社ダイス企画,斎藤伸宜,白老郡白老町字虎杖浜73-48,白老郡白老町字虎杖浜７３－４８,,,2021.12.14,2021.12.14,1-496,,苫小牧保健所,セブンイレブン白老虎杖浜温泉店,0144,,,,,白老郡白老町字虎杖浜７３－４８,北海道白老郡白老町字虎杖浜７３－４８,,21574,北海道,白老郡白老町,虎杖浜,,2021/12/14,2021/12/14,,,合同会社ダイス企画,斎藤伸宜,,白老郡白老町字虎杖浜７３－４８,北海道白老郡白老町字虎杖浜７３－４８,,21574,北海道,白老郡白老町,虎杖浜,1-496,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,セブンイレブン白老虎杖浜温泉店,セブンイレブン白老虎杖浜温泉店,合同会社ダイス企画
許可,飲食店営業,ＪＯＥ’Ｚ　ｋｉｔｃｈｅｎ,道内一円(営業基地:白老郡白老町本町1丁目6-15,道内一円,(営業基地:白老郡白老町本町１丁目６－１５,0144-84-5147,坂本譲,,,,,,2021.12.13,2021.12.13,1-494,,苫小牧保健所,ＪＯＥ’Ｚ　ｋｉｔｃｈｅｎ,,0144-84-5147,,,,道内一円,北海道道内一円,(営業基地:白老郡白老町本町１丁目６－１５,,北海道,,,,2021/12/13,2021/12/13,,,,坂本譲 ,,,,,,,,,1-494,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＪＯＥ＇Ｚ　ｋｉｔｃｈｅｎ,ＪＯＥＺｋｉｔｃｈｅｎ,
許可,飲食店営業,からあげ専門店　にじ唐,道内一円(営業基地:勇払郡むかわ町福住3丁目294番地),道内一円,(営業基地:勇払郡むかわ町福住３丁目２９４番地),,干上美香,,,,,,2021.12.9,2021.12.9,1-493,,苫小牧保健所,からあげ専門店　にじ唐,,,,,,道内一円,北海道道内一円,(営業基地:勇払郡むかわ町福住３丁目２９４番地),,北海道,,,,2021/12/09,2021/12/09,,,,干上美香 ,,,,,,,,,1-493,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,からあげ専門店　にじ唐,からあげ専門店にじ唐,
許可,飲食店営業,すなっく　くるる,苫小牧市大町1丁目4-22あしべ会館2F,苫小牧市大町１丁目４－２２,あしべ会館２F,0144-84-8292,阿部美香,,,,,,2021.12.9,2021.12.9,1-492,,苫小牧保健所,すなっく　くるる,0144,0144-84-8292,,,,苫小牧市大町１丁目４－２２,北海道苫小牧市大町１丁目４－２２,あしべ会館２F,12698,北海道,苫小牧市,大町１,,2021/12/09,2021/12/09,,,,阿部美香 ,,,,,,,,,1-492,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,すなっく　くるる,すなっくくるる,
許可,飲食店営業,セブン－イレブン苫小牧明野新町５丁目店,苫小牧市明野新町5丁目13番9号,苫小牧市明野新町５丁目１３番９号,,0144-57-5507,小出孝治,,,,,,2021.12.8,2021.12.8,1-483,,苫小牧保健所,セブン－イレブン苫小牧明野新町５丁目店,0144,0144-57-5507,,,,苫小牧市明野新町５丁目１３番９号,北海道苫小牧市明野新町５丁目１３番９号,,12893,北海道,苫小牧市,明野新町５,,2021/12/08,2021/12/08,,,,小出孝治 ,,,,,,,,,1-483,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,セブンイレブン苫小牧明野新町５丁目店,セブンイレブン苫小牧明野新町５丁目店,
許可,飲食店営業,ＭＯＮ,苫小牧市沼ﾉ端中央4丁目7-1,苫小牧市沼ﾉ端中央４丁目７－１,,,門脇慎,,,,,,2021.12.8,2021.12.8,1-485,,苫小牧保健所,ＭＯＮ,0144,,,,,苫小牧市沼ﾉ端中央４丁目７－１,北海道苫小牧市沼ノ端中央４丁目７－１,,12968,北海道,苫小牧市,沼ノ端中央４,,2021/12/08,2021/12/08,,,,門脇慎 ,,,,,,,,,1-485,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＭＯＮ,ＭＯＮ,
許可,飲食店営業,スナック　いく,苫小牧市沼ﾉ端中央4丁目13-8,苫小牧市沼ﾉ端中央４丁目１３－８,,0144-55-2165,多田育代,,,,,,2021.12.8,2021.12.8,1-489,,苫小牧保健所,スナック　いく,0144,0144-55-2165,,,,苫小牧市沼ﾉ端中央４丁目１３－８,北海道苫小牧市沼ノ端中央４丁目１３－８,,12968,北海道,苫小牧市,沼ノ端中央４,,2021/12/08,2021/12/08,,,,多田育代 ,,,,,,,,,1-489,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック　いく,スナックいく,
