https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,n処理終了,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,水産製品製造業,養殖保管作業施設（かき処理場）１０番,常呂郡佐呂間町字富武士漁港用地,常呂郡佐呂間町字富武士漁港用地,,,渡辺　政則,,,,,,2021/12/27,2021/12/27,2-180,,27,養殖保管作業施設（かき処理場）１０番,01587,,,,,常呂郡佐呂間町字富武士漁港用地,北海道常呂郡佐呂間町字富武士漁港用地,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,渡辺　政則 ,,,,,,,,,2-180,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,養殖保管作業施設かき処理場１０番213131552,4c30ebf2-9f3c-4a51-aaf6-c66c9e734a96,,personal,a9376cf5-2395-41ad-b405-7130d87b41a1,2021/12/27,養殖保管作業施設（かき処理場）１０番,養殖保管作業施設かき処理場１０番,
許可,水産製品製造業,養殖保管作業施設（かき処理場）７番,常呂郡佐呂間町字富武士漁港用地,常呂郡佐呂間町字富武士漁港用地,,,長谷川　慎二,,,,,,2021/12/27,2021/12/27,2-181,,27,養殖保管作業施設（かき処理場）７番,01587,,,,,常呂郡佐呂間町字富武士漁港用地,北海道常呂郡佐呂間町字富武士漁港用地,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,長谷川　慎二 ,,,,,,,,,2-181,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,養殖保管作業施設かき処理場７番213131552,e3d1b6b2-1b2b-4009-89c2-f8529dd47010,,personal,14ce2de8-d8e3-4ccb-aaaa-c341dc016d0e,2021/12/27,養殖保管作業施設（かき処理場）７番,養殖保管作業施設かき処理場７番,
許可,水産製品製造業,養殖保管作業施設（かき処理場）１番,常呂郡佐呂間町字富武士漁港用地,常呂郡佐呂間町字富武士漁港用地,,,住吉　健司,,,,,,2021/12/27,2021/12/27,2-182,,27,養殖保管作業施設（かき処理場）１番,01587,,,,,常呂郡佐呂間町字富武士漁港用地,北海道常呂郡佐呂間町字富武士漁港用地,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,住吉　健司 ,,,,,,,,,2-182,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,養殖保管作業施設かき処理場１番213131552,fe563b60-510e-49b9-a6ea-eae52a3a85a5,,personal,51a6c296-073b-4f6f-92d2-24341423783e,2021/12/27,養殖保管作業施設（かき処理場）１番,養殖保管作業施設かき処理場１番,
許可,水産製品製造業,株式会社　丸本本間水産,常呂郡佐呂間町字若里３９,常呂郡佐呂間町字若里３９,,0158-72-3965,株式会社　丸本本間水産,代表取締役　山中　孝康,常呂郡佐呂間町字若里３９,常呂郡佐呂間町字若里３９,,0158-72-3965,2021/12/27,2021/12/27,2-183,,27,株式会社　丸本本間水産,01587,0158-72-3965,,,,常呂郡佐呂間町字若里３９,北海道常呂郡佐呂間町字若里３９,,21325,1,1552,若里,,2021/12/27,2021/12/27,,,株式会社　丸本本間水産,代表取締役　山中　孝康,0158-72-3965,常呂郡佐呂間町字若里３９,北海道常呂郡佐呂間町字若里３９,,21325,北海道,常呂郡佐呂間町,若里,2-183,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,株式会社丸本本間水産0158-72-3965213251552,52078e56-8009-42d9-b63d-bab0d21418da,株式会社丸本本間水産21325,3374e197-5d8e-4770-bde5-53c9590faa48,7eae58ad-b229-4f51-994b-17bd4b0a4eb8,2021/12/27,株式会社丸本本間水産,株式会社丸本本間水産,株式会社丸本本間水産
許可,水産製品製造業,山崎漁業部かき処理場,常呂郡佐呂間町字浜佐呂間２０６番地,常呂郡佐呂間町字浜佐呂間２０６番地,,,山崎　国弘,,,,,,2021/12/27,2021/12/27,2-184,,27,山崎漁業部かき処理場,01587,,,,,常呂郡佐呂間町字浜佐呂間２０６番地,北海道常呂郡佐呂間町字浜佐呂間２０６番地,,21319,1,1552,浜佐呂間,,2021/12/27,2021/12/27,,,,山崎　国弘 ,,,,,,,,,2-184,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,山崎漁業部かき処理場213191552,6122807b-41b8-4524-90b8-16c1e6fcf757,,personal,790e0a8c-b0a8-4d80-823c-c94eddfa9978,2021/12/27,山崎漁業部かき処理場,山崎漁業部かき処理場,
許可,水産製品製造業,櫻井水産,常呂郡佐呂間町字富武士７３５番地２,常呂郡佐呂間町字富武士７３５番地２,,,櫻井　正樹,,,,,,2021/12/27,2021/12/27,2-185,,27,櫻井水産,01587,,,,,常呂郡佐呂間町字富武士７３５番地２,北海道常呂郡佐呂間町字富武士７３５番地２,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,櫻井　正樹 ,,,,,,,,,2-185,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,櫻井水産213131552,73469b71-0fb5-4385-8f37-b5ad323bac71,,personal,b0acafc7-2459-46a0-9ab2-e18fd0b63d96,2021/12/27,櫻井水産,櫻井水産,
許可,水産製品製造業,カキ処理場,常呂郡佐呂間町字富武士７番地,常呂郡佐呂間町字富武士７番地,,,船木　武尊,,,,,,2021/12/27,2021/12/27,2-186,,27,カキ処理場,01587,,,,,常呂郡佐呂間町字富武士７番地,北海道常呂郡佐呂間町字富武士７番地,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,船木　武尊 ,,,,,,,,,2-186,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,カキ処理場213131552,7b755c54-1a5f-4899-bcea-faca809a7d0b,,personal,2c38d305-9c71-4ca5-b438-6d2a9e771ca8,2021/12/27,カキ処理場,カキ処理場,
許可,水産製品製造業,カキ処理場,常呂郡佐呂間町字富武士５番地の５,常呂郡佐呂間町字富武士５番地の５,,,藤田　明彦,,,,,,2021/12/27,2021/12/27,2-187,,27,カキ処理場,01587,,,,,常呂郡佐呂間町字富武士５番地の５,北海道常呂郡佐呂間町字富武士５番地ノ５,,21313,1,1552,富武士,,2021/12/27,2021/12/27,,,,藤田　明彦 ,,,,,,,,,2-187,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,カキ処理場213131552,7b755c54-1a5f-4899-bcea-faca809a7d0b,,personal,fb5a29d0-e7da-4912-9eed-e4cc27a7c833,2021/12/27,カキ処理場,カキ処理場,
許可,水産製品製造業,第八恵祐丸漁業,常呂郡佐呂間町字若里１５番地の１,常呂郡佐呂間町字若里１５番地の１,,01587-2-2373,株式会社　第八恵祐丸漁業,代表取締役　船橋　惠一,常呂郡佐呂間町字若里１５番地の１,常呂郡佐呂間町字若里１５番地の１,,01587-2-2373,2021/12/27,2021/12/27,2-188,,27,第八恵祐丸漁業,01587,01587-2-2373,,,,常呂郡佐呂間町字若里１５番地の１,北海道常呂郡佐呂間町字若里１５番地ノ１,,21325,1,1552,若里,,2021/12/27,2021/12/27,,,株式会社　第八恵祐丸漁業,代表取締役　船橋　惠一,01587-2-2373,常呂郡佐呂間町字若里１５番地の１,北海道常呂郡佐呂間町字若里１５番地ノ１,,21325,北海道,常呂郡佐呂間町,若里,2-188,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,第八恵祐丸漁業01587-2-2373213251552,4d601ff2-8715-4606-b61a-d4b15a2ee1f1,株式会社第八恵祐丸漁業21325,552af1ea-18bb-49ef-b50e-65a05a201494,7c62b2aa-611b-4384-acd0-8c6962e41152,2021/12/27,第八恵祐丸漁業,第八恵祐丸漁業,株式会社第八恵祐丸漁業
許可,水産製品製造業,株式会社　丸ホ堀切商店,常呂郡佐呂間町字浜佐呂間３６－６,常呂郡佐呂間町字浜佐呂間３６－６,,01587-6-2346,株式会社　丸ホ堀切商店,代表取締役　堀切　慎一,常呂郡佐呂間町字浜佐呂間１５０番地,常呂郡佐呂間町字浜佐呂間１５０番地,,01587-6-2544,2021/12/27,2021/12/27,2-189,,27,株式会社　丸ホ堀切商店,01587,01587-6-2346,,,,常呂郡佐呂間町字浜佐呂間３６－６,北海道常呂郡佐呂間町字浜佐呂間３６－６,,21319,1,1552,浜佐呂間,,2021/12/27,2021/12/27,,,株式会社　丸ホ堀切商店,代表取締役　堀切　慎一,01587-6-2544,常呂郡佐呂間町字浜佐呂間１５０番地,北海道常呂郡佐呂間町字浜佐呂間１５０番地,,21319,北海道,常呂郡佐呂間町,浜佐呂間,2-189,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,株式会社丸ホ堀切商店01587-6-2346213191552,1b931f89-4457-4ce6-beea-7205f059edc7,株式会社丸ホ堀切商店21319,2cc22914-93ec-4126-aaf0-784163890645,acc8d8ab-6284-4b58-a286-bfde233046c5,2021/12/27,株式会社丸ホ堀切商店,株式会社丸ホ堀切商店,株式会社丸ホ堀切商店
許可,飲食店,ラーメン　嵐,紋別郡遠軽町南町３丁目１２番地の２,紋別郡遠軽町南町３丁目１２番地の２,,0158-42-0662,近嵐　哲男,,,,,,2021/12/27,2021/12/27,2-194,,27,ラーメン　嵐,0158,0158-42-0662,,,,紋別郡遠軽町南町３丁目１２番地の２,北海道紋別郡遠軽町南町３丁目１２番地ノ２,,21369,1,1555,南町３,,2021/12/27,2021/12/27,,,,近嵐　哲男 ,,,,,,,,,2-194,,飲食店営業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ラメン嵐0158-42-0662213691555,f66c02ca-d81b-4643-9c28-28579b7b2b11,,personal,2ff01951-c334-41ae-b6c7-ec5d55658baa,2021/12/27,ラーメン　嵐,ラメン嵐,
届出,その他の食料・飲料販売業,ミートパビリオンYOSHIKAWA,紋別郡遠軽町大通北２丁目２番地２７,紋別郡遠軽町大通北２丁目２番地２７,,0158-42-0363,吉川産業株式会社,吉川　尚司,紋別郡遠軽町大通北２丁目２番地２７,紋別郡遠軽町大通北２丁目２番地２７,,0158-42-3121,2021/12/22,,,,27,ミートパビリオンYOSHIKAWA,0158,0158-42-0363,,,,紋別郡遠軽町大通北２丁目２番地２７,北海道紋別郡遠軽町大通北２丁目２番地２７,,21341,1,1555,大通北２,,2021/12/22,,,,吉川産業株式会社,吉川　尚司,0158-42-3121,紋別郡遠軽町大通北２丁目２番地２７,北海道紋別郡遠軽町大通北２丁目２番地２７,,21341,北海道,紋別郡遠軽町,大通北２,,,その他の食料品製造・加工業,(包装),届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,ミトパビリオンＹＯＳＨＩＫＡＷＡ0158-42-0363213411555,2d41b06a-17e3-4f21-84c1-67a78781fa06,吉川産業株式会社21341,47fc55cf-7b41-4e9c-9240-7744911ee79f,afb81fa9-1bbf-4914-a1b4-3ae5dcf01886,2021/12/01,ミートパビリオンＹＯＳＨＩＫＡＷＡ,ミトパビリオンＹＯＳＨＩＫＡＷＡ,吉川産業株式会社
許可,飲食店,オホーツクハウス,紋別郡遠軽町西町１丁目３番地３７,紋別郡遠軽町西町１丁目３番地３７,,,株式会社トーチ,佐野和哉,札幌市中央区大通東七丁目１２番地６３　PRIME URBAN 大通東４０３号,札幌市中央区大通東７丁目１２番地６３ ,PRIME URBAN 大通東４０３号,,2021/12/21,2021/12/21,2-172 ,,27,オホーツクハウス,0158,,,,,紋別郡遠軽町西町１丁目３番地３７,北海道紋別郡遠軽町西町１丁目３番地３７,,21361,1,1555,西町１,,2021/12/21,2021/12/21,,,株式会社トーチ,佐野和哉,,札幌市中央区大通東７丁目１２番地６３ ,北海道札幌市中央区大通東７丁目１２番地６３,PRIME URBAN 大通東４０３号,0042,北海道,札幌市中央区,大通東７,2-172 ,,飲食店営業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,オホツクハウス213611555,f08cf020-f44b-425d-815e-2f9692495b2a,株式会社トーチ42,9a3148cc-8270-4dcd-be76-428091b2813b,3dbaa323-8f33-4441-a483-26ddad9f397d,2021/12/21,オホーツクハウス,オホツクハウス,株式会社トーチ
許可,水産製品製造業,鈴木漁業部,紋別郡雄武町字沢木６３番地,紋別郡雄武町字沢木６３番地,,,鈴木　秀之,,,,,,2021/12/21,2021/12/21,2-173,,27,鈴木漁業部,0158,,,,,紋別郡雄武町字沢木６３番地,北海道紋別郡雄武町字沢木６３番地,,21432,1,1563,沢木,,2021/12/21,2021/12/21,,,,鈴木　秀之 ,,,,,,,,,2-173,,水産製品製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,92,,鈴木漁業部214321563,d31c662d-8fe3-407d-8cd8-cff1226406a4,,personal,98e3a88c-4931-4781-a511-6cd60d36ef6b,2021/12/21,鈴木漁業部,鈴木漁業部,
許可,飲食店,居酒屋ぶれいこう,紋別市幸町６丁目１２番１２,紋別市幸町６丁目１２番１２,,,越後　広子,,,,,,2021/12/21,2021/12/21,2-174,,27,居酒屋ぶれいこう,0158,,,,,紋別市幸町６丁目１２番１２,北海道紋別市幸町６丁目１２番１２,,13834,1,1219,幸町６,,2021/12/21,2021/12/21,,,,越後　広子 ,,,,,,,,,2-174,,飲食店営業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,居酒屋ぶれいこう138341219,f88ac69f-edeb-4628-860c-cec8194efdfd,,personal,37db441f-5f2b-4c00-ac0e-96b5792ecd3b,2021/12/21,居酒屋ぶれいこう,居酒屋ぶれいこう,
届出,その他の食料・飲料販売業,エム・オー・エー商事　紋別店,紋別市港町７丁目１－１８,紋別市港町７丁目１－１８,,0158-23-5940,株式会社エム・オー・エー商事,土江　誠,静岡県熱海市田原本町９番１号,静岡県熱海市田原本町９番１号,,055-784-2611,2021/12/16,,,,27,エム・オー・エー商事　紋別店,0158,0158-23-5940,,,,紋別市港町７丁目１－１８,北海道紋別市港町７丁目１－１８,,13897,1,1219,港町７,,2021/12/16,,,,株式会社エム・オー・エー商事,土江　誠,055-784-2611,静岡県熱海市田原本町９番１号,静岡県熱海市田原本町９番１号,,111458,静岡県,熱海市,田原本町,,,その他の食料品製造・加工業,(包装),届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,エムオエ商事紋別店0158-23-5940138971219,82c1257c-2c79-4596-8800-4c686a37f350,株式会社エム・オー・エー商事111458,6fefb0fe-425e-4b7d-b848-0b5f6180a798,3c265516-04c6-4a55-b138-9842c28b53d7,2021/12/01,エム・オー・エー商事　紋別店,エムオエ商事紋別店,株式会社エム・オー・エー商事
許可,菓子製造業,nico　滝上,紋別郡滝上町字滝ノ上原野２線北２番地,紋別郡滝上町字滝ノ上原野２線北２番地,,,磯野　孝子,,,,,,2021/12/15,2021/12/15,2-170,,27,nico　滝上,0158,,,,,紋別郡滝上町字滝ノ上原野２線北２番地,北海道紋別郡滝上町字滝ノ上原野２線北２番地,,21456,1,1560,滝ノ上原野,,2021/12/15,2021/12/15,,,,磯野　孝子 ,,,,,,,,,2-170,,菓子製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,ｎｉｃｏ滝上214561560,ec5258df-7b6b-4665-8c45-188b2c19f5d9,,personal,7317d9e1-cf99-401a-b5fe-375018f7e5c7,2021/12/15,ｎｉｃｏ　滝上,ｎｉｃｏ滝上,
許可,菓子製造業,DINER　GIBSON,紋別市本町４丁目２－１２,紋別市本町４丁目２－１２,,050-1251-3819,長谷川　由美子,,,,,,2021/12/15,2021/12/15,2-171,,27,DINER　GIBSON,0158,050-1251-3819,,,,紋別市本町４丁目２－１２,北海道紋別市本町４丁目２－１２,,13876,1,1219,本町４,,2021/12/15,2021/12/15,,,,長谷川　由美子 ,,,,,,,,,2-171,,菓子製造業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,ＤＩＮＥＲＧＩＢＳＯＮ050-1251-3819138761219,e6fb80b0-e408-44b2-a0ae-705fa37e6a00,,personal,f9232312-288b-48df-b373-794e350dee0d,2021/12/15,ＤＩＮＥＲ　ＧＩＢＳＯＮ,ＤＩＮＥＲＧＩＢＳＯＮ,
許可,飲食店,Cafeスロー,紋別郡遠軽町白滝上支湧別３３－１,紋別郡遠軽町白滝上支湧別３３－１,,,味戸　美枝子,,,,,,2021/12/13,2021/12/13,2-169,,27,Cafeスロー,0158,,,,,紋別郡遠軽町白滝上支湧別３３－１,北海道紋別郡遠軽町白滝上支湧別３３－１,,21531,1,1555,白滝上支湧別,,2021/12/13,2021/12/13,,,,味戸　美枝子 ,,,,,,,,,2-169,,飲食店営業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,Ｃａｆｅスロ215311555,ca1c6f92-83c9-47c6-a909-3dc18ec2b6a0,,personal,f78b7fa9-e107-4bd6-b555-66cb07c5bd1c,2021/12/13,Ｃａｆｅスロー,Ｃａｆｅスロ,
届出,その他の食料・飲料販売業,オホーツク村　道の駅オホーツク紋別,紋別市元紋別１１,紋別市元紋別１１,,,株式会社オホーツク村,大黒　宏,紋別市花園町７丁目２番１４号,紋別市花園町７丁目２番１４号,,0158-23-4171,2021/12/04,,,,27,オホーツク村　道の駅オホーツク紋別,0158,,,,,紋別市元紋別１１,北海道紋別市元紋別１１,,13907,1,1219,元紋別,,2021/12/04,,,,株式会社オホーツク村,大黒　宏,0158-23-4171,紋別市花園町７丁目２番１４号,北海道紋別市花園町７丁目２番１４号,,13868,北海道,紋別市,花園町７,,,その他の食料品製造・加工業,(包装),届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,オホツク村道の駅オホツク紋別139071219,95beed76-b9f9-4c65-9dd3-060f5a1f3974,株式会社オホーツク村13868,2b2f0026-22d6-4e5d-b34f-f0af70af3b0d,a291af98-3e91-4973-95e4-72436075a79f,2021/12/01,オホーツク村　道の駅オホーツク紋別,オホツク村道の駅オホツク紋別,株式会社オホーツク村
届出,その他の食料・飲料販売業,北海道オホーツク村　紋別空港店,紋別市小向１９－３,紋別市小向１９－３,,,株式会社オホーツク村,大黒　宏,紋別市花園町７丁目２番１４号,紋別市花園町７丁目２番１４号,,0158-23-4171,2021/12/04,,,,27,北海道オホーツク村　紋別空港店,0158,,,,,紋別市小向１９－３,北海道紋別市小向１９－３,,13828,1,1219,小向,,2021/12/04,,,,株式会社オホーツク村,大黒　宏,0158-23-4171,紋別市花園町７丁目２番１４号,北海道紋別市花園町７丁目２番１４号,,13868,北海道,紋別市,花園町７,,,その他の食料品製造・加工業,(包装),届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,E,9,99,,北海道オホツク村紋別空港店138281219,a6fe7b5b-204a-4dd5-b2d6-51ca5cb85ade,株式会社オホーツク村13868,2b2f0026-22d6-4e5d-b34f-f0af70af3b0d,5f142bbf-e52e-4af7-8b00-5fe30e1c62ef,2021/12/01,北海道オホーツク村　紋別空港店,北海道オホツク村紋別空港店,株式会社オホーツク村
許可,飲食店,ちょいのみ　かんみ,紋別郡湧別町中湧別中町４６５番地　リゾート名花館１F,紋別郡湧別町中湧別中町４６５番地, リゾート名花館１F,,神尾　一明,,,,,,2021/12/03,2021/12/03,2-168,,27,ちょいのみ　かんみ,01586,,,,,紋別郡湧別町中湧別中町４６５番地,北海道紋別郡湧別町中湧別中町４６５番地, リゾート名花館１F,21516,1,1559,中湧別中町,,2021/12/03,2021/12/03,,,,神尾　一明 ,,,,,,,,,2-168,,飲食店営業,,許可,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ちょいのみかんみ215161559,6db3974a-5409-4d00-9171-bef4c9e23cbc,,personal,46a39c26-131d-49d7-bc03-c3cd3aaeeea9,2021/12/03,ちょいのみ　かんみ,ちょいのみかんみ,
届出,集団給食施設,社会福祉法人　浄光会,紋別郡遠軽町西町３丁目４番地,紋別郡遠軽町西町３丁目４番地,,0158-42-4328,社会福祉法人　浄光会,梅田　弘敏,紋別郡遠軽町西町３丁目４番地,紋別郡遠軽町西町３丁目４番地,,0158-42-4328,2021/12/02,,,,27,社会福祉法人　浄光会,0158,0158-42-4328,,,,紋別郡遠軽町西町３丁目４番地,北海道紋別郡遠軽町西町３丁目４番地,,21363,1,1555,西町３,,2021/12/02,,,,社会福祉法人　浄光会,梅田　弘敏,0158-42-4328,紋別郡遠軽町西町３丁目４番地,北海道紋別郡遠軽町西町３丁目４番地,,21363,北海道,紋別郡遠軽町,西町３,,,給食施設,,届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,社会福祉法人浄光会0158-42-4328213631555,31b48dce-5c81-4cb6-b16e-db72343111ed,社会福祉法人浄光会21363,65e3bffe-c7c6-483e-9626-bf132d7a4d1d,5dc58cdb-97e6-4d40-9e2d-c73ed16dfa08,2021/12/01,社会福祉法人浄光会,社会福祉法人浄光会,社会福祉法人浄光会
届出,百貨店、総合スーパー,サツドラ紋別本町店,紋別市本町７丁目１番１６号,紋別市本町７丁目１番１６号,,0158-28-5322,株式会社サッポロドラッグストアー,富山　浩樹,札幌市東区北８条東４丁目１番２０号,札幌市東区北８条東４丁目１番２０号,,011-788-6188,2021/12/01,,,,27,サツドラ紋別本町店,0158,0158-28-5322,,,,紋別市本町７丁目１番１６号,北海道紋別市本町７丁目１番１６号,,13879,1,1219,本町７,,2021/12/01,,,,株式会社サッポロドラッグストアー,富山　浩樹,011-788-6188,札幌市東区北８条東４丁目１番２０号,北海道札幌市東区北八条東４丁目１番２０号,,2190,北海道,札幌市東区,北八条東４,,,百貨店、総合スーパー,,届出,,027_北海道_紋別保健所_食品衛生()_2021年12月まで全件_末日,I,56,561,5611,サツドラ紋別本町店0158-28-5322138791219,0195bebd-9ff9-42f2-86ed-700c822f9b8e,株式会社サッポロドラッグストアー2190,a20af690-9c00-4bc9-9cee-6e74c09d0c50,58ed3b4f-3e76-4c78-ba6a-6479bf13dd25,2021/12/01,サツドラ紋別本町店,サツドラ紋別本町店,株式会社サッポロドラッグストアー
