,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n処理終了,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
① 飲食店営業,食堂,大慈清水御休み処,岩手県,盛岡市,鉈屋町３番１５号,,019-656-1603,特定非営利活動法人盛岡まち並み塾,理事　海　野　　　伸,2022/7/8,2027/7/25,1900/1/4,2-135,継続,,盛岡市保健所,大慈清水御休み処,019,019-656-1603,,,,岩手県　盛岡市　鉈屋町３番１５号,岩手県盛岡市鉈屋町３番１５号,,29282,岩手県,盛岡市,鉈屋町,,,2022/07/08,,2027/07/25,特定非営利活動法人盛岡まち並み塾,理事　海　野　　伸,,,,,,,,,2-135,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,大慈清水御休み処,大慈清水御休み処,特定非営利活動法人盛岡まち並み塾,,1,,,,,
① 飲食店営業,軽飲食,岩洞湖レストハウス売店,岩手県,盛岡市,薮川字外山２４－１２,,019-681-5039,岩洞湖開発株式会社,取締役社長　八重樫　金十郎,2022/7/7,2027/7/25,1900/1/4,2-161,継続,,盛岡市保健所,岩洞湖レストハウス売店,019,019-681-5039,,,,岩手県　盛岡市　薮川字外山２４－１２,岩手県盛岡市薮川字外山２４－１２,,29798,岩手県,盛岡市,薮川,,,2022/07/07,,2027/07/25,岩洞湖開発株式会社,取締役社長　八重樫　金十郎,,,,,,,,,2-161,継続,飲食店営業, 軽飲食,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,岩洞湖レストハウス売店,岩洞湖レストハウス売店,岩洞湖開発株式会社,,1,,,,,
① 飲食店営業,,セブンーイレブン盛岡上田２丁目店,岩手県,盛岡市,上田二丁目１９番５４号,,019-626-3055,,,2022/7/7,2029/7/25,1900/1/6,2-144,継続,,盛岡市保健所,セブンーイレブン盛岡上田２丁目店,019,019-626-3055,,,,岩手県　盛岡市　上田二丁目１９番５４号,岩手県盛岡市上田２丁目１９番５４号,,29080,岩手県,盛岡市,上田２,,,2022/07/07,,2029/07/25,,,,,,,,,,,2-144,継続,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,セブンイレブン盛岡上田２丁目店,セブンイレブン盛岡上田２丁目店,,セブンイレブン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
① 飲食店営業,移動販売,キッチンキクチ,岩手県,盛岡市,内一円,,,,,2022/7/6,2027/7/25,1900/1/4,1-103,新規,,盛岡市保健所,キッチンキクチ,019,,,,,岩手県　盛岡市　内一円,岩手県盛岡市内一円,,29046,岩手県,盛岡市,,,,2022/07/06,,2027/07/25,,,,,,,,,,,1-103,新規,飲食店営業, 移動販売,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,キッチンキクチ,キッチンキクチ,,,1,,,,,
① 飲食店営業,食堂,フタツムグ,岩手県,盛岡市,南大通一丁目２番１２号,MEIWA BLDG1F,019-656-9800,,,2022/7/15,2029/7/25,1900/1/6,1-101,新規,,盛岡市保健所,フタツムグ,019,019-656-9800,,,,岩手県　盛岡市　南大通一丁目２番１２号,岩手県盛岡市南大通１丁目２番１２号,MEIWA BLDG1F,29340,岩手県,盛岡市,南大通１,,,2022/07/15,,2029/07/25,,,,,,,,,,,1-101,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,フタツムグ,フタツムグ,,,1,,,,,
① 飲食店営業,食堂,民宿山新,岩手県,盛岡市,繋字湯ノ舘１２１－６,,019-689-2429,株式会社ペガサスクリエイト,代表取締役　角　川　英　一,2022/7/8,2028/8/25,1900/1/5,1-102,新規,,盛岡市保健所,民宿山新,019,019-689-2429,,,,岩手県　盛岡市　繋字湯ノ舘１２１－６,岩手県盛岡市繋字湯ノ館１２１－６,,29257,岩手県,盛岡市,繋,,,2022/07/08,,2028/08/25,株式会社ペガサスクリエイト,代表取締役　角　川　英　一,,,,,,,,,1-102,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,民宿山新,民宿山新,株式会社ペガサスクリエイト,,1,,,,,
① 飲食店営業,,花太郎,岩手県,盛岡市,大通三丁目７－９,,019-601-2375,,,2022/7/6,2028/9/25,1900/1/5,1-100,新規,,盛岡市保健所,花太郎,019,019-601-2375,,,,岩手県　盛岡市　大通三丁目７－９,岩手県盛岡市大通３丁目７－９,,29090,岩手県,盛岡市,大通３,,,2022/07/06,,2028/09/25,,,,,,,,,,,1-100,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,花太郎,花太郎,,,1,,,,,
① 飲食店営業,,園,岩手県,盛岡市,南大通一丁目１０－８,タマヤパーク１F,なし,田　村　キ　ミ,　,2022/7/8,2028/7/25,1900/1/5,2-124,継続,,盛岡市保健所,園,019,,,,,岩手県　盛岡市　南大通一丁目１０－８,岩手県盛岡市南大通１丁目１０－８,タマヤパーク１F,29340,岩手県,盛岡市,南大通１,,,2022/07/08,,2028/07/25,,,,,,,,,,,2-124,継続,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,園,園,,,1,,,,,
① 飲食店営業,食堂,中華食堂　らんらん,岩手県,盛岡市,前九年三丁目１３番２３号,,019-645-1524,高　地　盛　彦,　,2022/7/7,2028/7/25,1900/1/5,2-133,継続,,盛岡市保健所,中華食堂　らんらん,019,019-645-1524,,,,岩手県　盛岡市　前九年三丁目１３番２３号,岩手県盛岡市前九年３丁目１３番２３号,,29238,岩手県,盛岡市,前九年３,,,2022/07/07,,2028/07/25,,,,,,,,,,,2-133,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,中華食堂　らんらん,中華食堂らんらん,,,1,,,,,
① 飲食店営業,酒場,居酒屋　ぽんこ,岩手県,盛岡市,松尾町４－１,,019-624-0825,,,2022/7/8,2027/7/25,1900/1/4,2-142,継続,,盛岡市保健所,居酒屋　ぽんこ,019,019-624-0825,,,,岩手県　盛岡市　松尾町４－１,岩手県盛岡市松尾町４－１,,29318,岩手県,盛岡市,松尾町,,,2022/07/08,,2027/07/25,,,,,,,,,,,2-142,継続,飲食店営業, 酒場,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　ぽんこ,居酒屋ぽんこ,,,1,,,,,
① 飲食店営業,簡易酒場,銀もつ,岩手県,盛岡市,清水町１－２１,,,戸　羽　君　子,　,2022/7/8,2027/7/25,1900/1/4,2-141,継続,,盛岡市保健所,銀もつ,019,,,,,岩手県　盛岡市　清水町１－２１,岩手県盛岡市清水町１－２１,,29207,岩手県,盛岡市,清水町,,,2022/07/08,,2027/07/25,,,,,,,,,,,2-141,継続,飲食店営業, 簡易酒場,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,銀もつ,銀もつ,,,1,,,,,
① 飲食店営業,バー,カラオケスナック南風,岩手県,盛岡市,月が丘一丁目２８－３,新興電気ビル２F,019-619-8148,佐々木　一　美,　,2022/7/13,2028/7/25,1900/1/5,2-140,継続,,盛岡市保健所,カラオケスナック南風,019,019-619-8148,,,,岩手県　盛岡市　月が丘一丁目２８－３,岩手県盛岡市月が丘１丁目２８－３,新興電気ビル２F,29252,岩手県,盛岡市,月が丘１,,,2022/07/13,,2028/07/25,,,,,,,,,,,2-140,継続,飲食店営業, バー,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,カラオケスナック南風,カラオケスナック南風,,,1,,,,,
① 飲食店営業,食堂,スナックさくら,岩手県,盛岡市,月が丘二丁目５－２１,,,,,2022/7/8,2028/7/25,1900/1/5,1-109,新規,,盛岡市保健所,スナックさくら,019,,,,,岩手県　盛岡市　月が丘二丁目５－２１,岩手県盛岡市月が丘２丁目５－２１,,29253,岩手県,盛岡市,月が丘２,,,2022/07/08,,2028/07/25,,,,,,,,,,,1-109,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナックさくら,スナックさくら,,,1,,,,,
① 飲食店営業,食堂,Italian Bar Buon'Agio,岩手県,盛岡市,月が丘一丁目２８－３,,080-3338-4259,柏　田　啓　隆,　,2022/7/13,2028/7/25,1900/1/5,2-137,継続,,盛岡市保健所,Italian Bar Buon'Agio,019,080-3338-4259,,,,岩手県　盛岡市　月が丘一丁目２８－３,岩手県盛岡市月が丘１丁目２８－３,,29252,岩手県,盛岡市,月が丘１,,,2022/07/13,,2028/07/25,,,,,,,,,,,2-137,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｉｔａｌｉａｎ　Ｂａｒ　Ｂｕｏｎ＇Ａｇｉｏ,ＩｔａｌｉａｎＢａｒＢｕｏｎＡｇｉｏ,,,1,,,,,
① 飲食店営業,食堂,ほっかほっか亭　青山店,岩手県,盛岡市,青山四丁目１７－７,,019-649-4649,東北大栄プラスチック株式会社,代表取締役　竹　内　憲　一,2022/7/13,2029/7/25,1900/1/6,2-136,継続,,盛岡市保健所,ほっかほっか亭　青山店,019,019-649-4649,,,,岩手県　盛岡市　青山四丁目１７－７,岩手県盛岡市青山４丁目１７－７,,29050,岩手県,盛岡市,青山４,,,2022/07/13,,2029/07/25,東北大栄プラスチック株式会社,代表取締役　竹　内　憲　一,,,,,,,,,2-136,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ほっかほっか亭　青山店,ほっかほっか亭青山店,東北大栄プラスチック株式会社,ほっかほっか亭,1,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,
① 飲食店営業,,新月,岩手県,盛岡市,夕顔瀬町７－６,,なし,吉　田　正　子,　,2022/7/6,2027/8/25,1900/1/4,1-98,新規,,盛岡市保健所,新月,019,,,,,岩手県　盛岡市　夕顔瀬町７－６,岩手県盛岡市夕顔瀬町７－６,,29373,岩手県,盛岡市,夕顔瀬町,,,2022/07/06,,2027/08/25,,,,,,,,,,,1-98,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,新月,新月,,,1,,,,,
① 飲食店営業,,REST&CAFÉ　SHOGUN,岩手県,盛岡市,前潟三丁目２－８０,パチンコ将軍一階,019-646-1588,株式会社レスト,代表取締役　志　賀　正　利,2022/7/4,2029/7/25,1900/1/6,2-159,継続,,盛岡市保健所,REST&CAFÉ　SHOGUN,019,019-646-1588,,,,岩手県　盛岡市　前潟三丁目２－８０,岩手県盛岡市前潟３丁目２－８０,パチンコ将軍一階,29801,岩手県,盛岡市,前潟３,,,2022/07/04,,2029/07/25,株式会社レスト,代表取締役　志　賀　正　利,,,,,,,,,2-159,継続,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＲＥＳＴ＆ＣＡＦÉ　ＳＨＯＧＵＮ,ＲＥＳＴＣＡＦEＳＨＯＧＵＮ,株式会社レスト,,1,,,,,
① 飲食店営業,食堂,カルミア,岩手県,盛岡市,南大通一丁目１－２４,有楽町街ビル１F４号,なし,渡　邉　百合子,　,2022/7/8,2028/7/25,1900/1/5,1-92,新規,,盛岡市保健所,カルミア,019,,,,,岩手県　盛岡市　南大通一丁目１－２４,岩手県盛岡市南大通１丁目１－２４,有楽町街ビル１F４号,29340,岩手県,盛岡市,南大通１,,,2022/07/08,,2028/07/25,,,,,,,,,,,1-92,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,カルミア,カルミア,,,1,,,,,
④ 魚介類販売業,,有限会社中村食品,岩手県,盛岡市,青山三丁目２３－１０,,019-647-4415,有限会社中村食品,代表取締役　中　村　堅　一,2022/7/7,2028/7/25,1900/1/5,2-127,継続,,盛岡市保健所,有限会社中村食品,019,019-647-4415,,,,岩手県　盛岡市　青山三丁目２３－１０,岩手県盛岡市青山３丁目２３－１０,,29049,岩手県,盛岡市,青山３,,,2022/07/07,,2028/07/25,有限会社中村食品,代表取締役　中　村　堅　一,,,,,,,,,2-127,継続,魚介類販売業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社中村食品,有限会社中村食品,有限会社中村食品,,1,,,,,
⑪ 菓子製造業,,belf青山,岩手県,盛岡市,青山四丁目１７－２,,019-647-8181,いわて生活協同組合,代表理事　飯　塚　明　彦,2022/7/7,2029/7/25,1900/1/6,2-132,継続,,盛岡市保健所,belf青山,019,019-647-8181,,,,岩手県　盛岡市　青山四丁目１７－２,岩手県盛岡市青山４丁目１７－２,,29050,岩手県,盛岡市,青山４,,,2022/07/07,,2029/07/25,いわて生活協同組合,代表理事　飯　塚　明　彦,,,,,,,,,2-132,継続,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,ｂｅｌｆ青山,ｂｅｌｆ青山,いわて生活協同組合,,1,,,,,
⑪ 菓子製造業,,ふるさとや,岩手県,盛岡市,天昌寺町３番３１号,,,株式会社ふるさとや,代表取締役　藤　舘　タキ子,2022/7/7,2028/7/25,1900/1/5,2-139,継続,,盛岡市保健所,ふるさとや,019,,,,,岩手県　盛岡市　天昌寺町３番３１号,岩手県盛岡市天昌寺町３番３１号,,29258,岩手県,盛岡市,天昌寺町,,,2022/07/07,,2028/07/25,株式会社ふるさとや,代表取締役　藤　舘　タキ子,,,,,,,,,2-139,継続,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,ふるさとや,ふるさとや,株式会社ふるさとや,,1,,,,,
⑪ 菓子製造業,,餅の浅沼,岩手県,盛岡市,神子田町２０－３,神子田朝市内,019-626-6040,浅　沼　香　織,　,2022/7/15,2028/7/25,1900/1/5,2-146,継続,,盛岡市保健所,餅の浅沼,019,019-626-6040,,,,岩手県　盛岡市　神子田町２０－３,岩手県盛岡市神子田町２０－３,神子田朝市内,29322,岩手県,盛岡市,神子田町,,,2022/07/15,,2028/07/25,,,,,,,,,,,2-146,継続,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,餅の浅沼,餅の浅沼,,,1,,,,,
⑪ 菓子製造業,,カスタード,岩手県,盛岡市,北松園三丁目２２－９,,090-5593-1198,鈴　木　かおる,　,2022/7/7,2028/7/25,1900/1/5,2-151,継続,,盛岡市保健所,カスタード,019,090-5593-1198,,,,岩手県　盛岡市　北松園三丁目２２－９,岩手県盛岡市北松園３丁目２２－９,,29436,岩手県,盛岡市,北松園３,,,2022/07/07,,2028/07/25,,,,,,,,,,,2-151,継続,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,カスタード,カスタド,,,1,,,,,
⑪ 菓子製造業,,Vegetus,岩手県,盛岡市,前九年二丁目５－３,コーポラスセゾン１Fテナント,019-677-8459,関　口　明　香,　　,2022/7/4,2028/7/25,1900/1/5,2-154,継続,,盛岡市保健所,Vegetus,019,019-677-8459,,,,岩手県　盛岡市　前九年二丁目５－３,岩手県盛岡市前九年２丁目５－３,コーポラスセゾン１Fテナント,29237,岩手県,盛岡市,前九年２,,,2022/07/04,,2028/07/25,,,,,,,,,,,2-154,継続,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,Ｖｅｇｅｔｕｓ,Ｖｅｇｅｔｕｓ,,,1,,,,,
⑪ 菓子製造業,,フルーツ大福　季の果　盛岡店,岩手県,盛岡市,上堂四丁目１３－１２,,019-613-8885,株式会社三中井,代表取締役　遠　藤　祐　司,2022/7/20,2029/7/25,1900/1/6,1-127,新規,,盛岡市保健所,フルーツ大福　季の果　盛岡店,019,019-613-8885,,,,岩手県　盛岡市　上堂四丁目１３－１２,岩手県盛岡市上堂４丁目１３－１２,,29182,岩手県,盛岡市,上堂４,,,2022/07/20,,2029/07/25,株式会社三中井,代表取締役　遠　藤　祐　司,,,,,,,,,1-127,新規,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,フルーツ大福　季の果　盛岡店,フルツ大福季の果盛岡店,株式会社三中井,,1,,,,,
⑪ 菓子製造業,,旬の一Bon,岩手県,盛岡市,上堂四丁目１３－１２,,,細　田　一　彦,　,2022/7/20,2028/7/25,1900/1/5,1-114,新規,,盛岡市保健所,旬の一Bon,019,,,,,岩手県　盛岡市　上堂四丁目１３－１２,岩手県盛岡市上堂４丁目１３－１２,,29182,岩手県,盛岡市,上堂４,,,2022/07/20,,2028/07/25,,,,,,,,,,,1-114,新規,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,旬の一Ｂｏｎ,旬の一Ｂｏｎ,,,3,,,,,
⑪ 菓子製造業,,アンティークビーチ,岩手県,盛岡市,月が丘一丁目２７－３３,－１Ｆ,019-646-7661,,,2022/7/13,2028/7/25,1900/1/5,1-110,新規,,盛岡市保健所,アンティークビーチ,019,019-646-7661,,,,岩手県　盛岡市　月が丘一丁目２７－３３,岩手県盛岡市月が丘１丁目２７－３３,－１Ｆ,29252,岩手県,盛岡市,月が丘１,,,2022/07/13,,2028/07/25,,,,,,,,,,,1-110,新規,菓子製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,アンティークビーチ,アンティクビチ,,,1,,,,,
㉒ 豆腐製造業,,藤村豆腐店,岩手県,盛岡市,清水町９－１６,,019-622-8846,藤　村　昌　信,　,2022/7/8,2027/7/25,1900/1/4,2-143,継続,,盛岡市保健所,藤村豆腐店,019,019-622-8846,,,,岩手県　盛岡市　清水町９－１６,岩手県盛岡市清水町９－１６,,29207,岩手県,盛岡市,清水町,,,2022/07/08,,2027/07/25,,,,,,,,,,,2-143,継続,豆腐製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,藤村豆腐店,藤村豆腐店,,,1,,,,,
㉕ そうざい製造業,,旬の一Bon,岩手県,盛岡市,上堂四丁目１３－１２,,,細　田　一　彦,　,2022/7/20,2028/7/25,1900/1/5,1-113,新規,,盛岡市保健所,旬の一Bon,019,,,,,岩手県　盛岡市　上堂四丁目１３－１２,岩手県盛岡市上堂４丁目１３－１２,,29182,岩手県,盛岡市,上堂４,,,2022/07/20,,2028/07/25,,,,,,,,,,,1-113,新規,そうざい製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,旬の一Ｂｏｎ,旬の一Ｂｏｎ,,,3,,,,,
㉕ そうざい製造業,,龍月館,岩手県,盛岡市,大通一丁目５－２４,コーリンプラザビル２F,019-623-1622,齋　藤　健太郎,　,2022/7/13,2028/9/25,1900/1/5,1-111,新規,,盛岡市保健所,龍月館,019,019-623-1622,,,,岩手県　盛岡市　大通一丁目５－２４,岩手県盛岡市大通１丁目５－２４,コーリンプラザビル２F,29088,岩手県,盛岡市,大通１,,,2022/07/13,,2028/09/25,,,,,,,,,,,1-111,新規,そうざい製造業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,製造業,食料品製造業,,,,,,,,,龍月館,龍月館,,,1,,,,,
